time,RGLTMED,RRF,RADDLONG,RST,RTA,RGM,LGLTMED,LRF,LADDLONG,LST,LTA,LGM
0.0,0.0014556496492919824,0.015611244664241452,0.016839681713825928,0.0006976221419444234,0.0006544905115115543,0.002930234399372878,0.0003807743382740933,0.0011681012077437464,0.0015059829492224787,0.011817672519886484,0.007667196198192038,0.00100995335886391
0.001,0.0016745418373714056,0.016718366178147856,0.01577129234766236,0.0006283182141764605,0.0005316610161337173,0.0030401379710150865,0.00042557245877154943,0.0010297275248647914,0.0013654041882256863,0.011210493168448452,0.00813282045097385,0.00135198945571526
0.002,0.0018939461334909328,0.0178195553331883,0.014712088935418857,0.000559053339628944,0.0004087096726603126,0.0031501040345523427,0.00047012410978933364,0.0008923975476546868,0.001225611006317757,0.010604313315781643,0.008602923042288742,0.00169323940978913
0.003,0.0021137149612048918,0.018913961003659708,0.013662694927792443,0.0004898358370489181,0.0002857035510577075,0.0032600622957905515,0.0005143949449793019,0.0007562026191331441,0.0010866894577124134,0.009999365828966971,0.009077241107119632,0.002033483505947216
0.004,0.0023336996786817795,0.020000738281894023,0.012623720758385257,0.00042067230315442433,0.00016270911515283714,0.003369942864462024,0.0005583508073216876,0.0006212329067019203,0.000948724368771573,0.009395878816673465,0.009555506674703349,0.0023725025764899156
0.005,0.002553750778856225,0.02107904992148537,0.011595762990907038,0.0003515675535149204,3.97920959537469e-05,0.0034796763995477865,0.0006019577841697873,0.0004875772738586725,0.0008117992076325456,0.008794075378098367,0.01003744705112008,0.0027100783037336887
0.006,0.0027737180902606792,0.02214806776883985,0.01057940349684193,0.0002825245665655352,8.298263054981653e-05,0.003589194255006077,0.0006451822622813785,0.00035532315437984934,0.0006759959571630414,0.008194173368950808,0.010522785206763648,0.003045993522385443
0.007,0.0029934509779559644,0.023206974178204703,0.009575208665573398,0.00021354443097747932,0.0002055511604205309,0.0036984286254592574,0.0006879909827055492,0.00022455642927994172,0.0005413949916641148,0.007596385185081012,0.011011240167239058,0.003380032521118432
0.008,0.0032127985439945636,0.024254963405427515,0.00858372864883064,0.00014462629659850882,0.0003278506731774687,0.003807312691394244,0.0007303510954031443,9.53613068301412e-05,0.0004080749577219469,0.007000917564290827,0.011502527406580367,0.003711981342778673
0.009,0.003431609826863409,0.02529124297580038,0.0076054966411942095,7.576732916958785e-05,0.0004498195372619405,0.003915780763432642,0.0007722302134866004,3.217979410266681e-05,0.0002761126595812048,0.006407971406799521,0.011996359241960382,0.00404162808267112
0.01,0.003649733999367203,0.026315035021519273,0.006641028198268312,6.96266901551224e-06,0.000571397409352802,0.004023768425232723,0.0008135964669710971,0.0001579863571553236,0.00014558294937482117,0.005817741614778317,0.012492445229248627,0.0043687631843942355
0.011,0.003867020564431823,0.027325577584547067,0.005690820593994449,6.179460610323424e-05,0.000692525327383636,0.004131212674600245,0.0008544185559347545,0.00028197987778510016,1.6558622500425413e-05,0.005230416951307329,0.012990492558871893,0.004693179732708516
0.012,0.00408331954833264,0.02832212588096779,0.0047553522184549755,0.00013051351380271014,0.0008131457971666749,0.004238052062407228,0.0008946658029914947,0.000404083968606675,0.00011088968161343972,0.004646179919053729,0.013490206451483036,0.005014673742936373
0.013,0.004298481690885133,0.029303953523223954,0.0038350820173915817,0.00019920519539075372,0.0009332028725687135,0.004344226828941232,0.0009343082049857405,0.0005242244605802583,0.00023669357315259774,0.004065206658924858,0.013991290552981107,0.0053330444463992
0.014,0.00451235863217342,0.03027035369692499,0.0029304489745250804,0.000267882939538082,0.0010526422292109316,0.004449679037327935,0.0009733164838229527,0.0006423294999082922,0.0003607869998129422,0.0034876668689121444,0.014493447328450308,0.005648094571406826
0.015,0.004724803095436121,0.031220640289186318,0.002041871637601892,0.0003365622011727089,0.0011714112316815733,0.004554352703685116,0.0010116621363541307,0.0007583296405180461,0.0004831063288176151,0.002913723743300778,0.014996378454586538,0.005959630619326169
