time,RGLTMED,RRF,RADDLONG,RST,RTA,RGM,LGLTMED,LRF,LADDLONG,LST,LTA,LGM
0.0,0.0037851906054433265,0.035799514573384865,0.005189081086892043,0.004279640098180318,0.16685536678520801,0.01842775690250409,0.057574015530425744,0.07965223680495354,0.008481498033004563,0.009027225847533635,0.01977699988290473,0.07374362052157812
0.001,0.004437700379171711,0.04091800270276999,0.003942469103899511,0.00499950742532271,0.18167682616548037,0.019480454205141783,0.06338302734109867,0.08373970394413545,0.004988136153226075,0.010327593248810676,0.008656001053495087,0.07833822967416937
0.002,0.005093335348845963,0.046099216957276666,0.0026891336648157535,0.005716025806845984,0.19646944449835319,0.020535876104612504,0.06918882592081961,0.08781847970440888,0.0015151638738219238,0.011621230802066045,0.03696122676104304,0.08294009392348455
0.003,0.005751761895372098,0.05134053880105081,0.0014296038293968197,0.0064285694302872575,0.21122333333693627,0.021593223795649808,0.07498755467840311,0.09188612886762068,0.0019352835969559431,0.012907367725435657,0.06511954526098192,0.08754578824369139
0.004,0.006412644168629243,0.05663925529280881,0.0001644080543230259,0.007136509823306778,0.22592864018373215,0.02265168795480324,0.08077534244805805,0.09594024383846118,0.005361098249008017,0.014185245747475853,0.09311197156415515,0.09215186529420316
0.005,0.007075644532566999,0.061992560791307494,0.0011059266517846641,0.007839216653360783,0.24057556400763044,0.02371044971421313,0.08654830832893844,0.0999784491347854,0.008760202302314803,0.015454120382419792,0.1209196964477148,0.09675486069599129
0.006,0.007740424007741464,0.06739755880414619,0.0023808755498841007,0.008536058539306645,0.2551543706528919,0.024768681655204097,0.0923025665645323,0.10399840583372036,0.012130551185386211,0.016713262178135038,0.14852411487779885,0.10135129833801629
0.007,0.008406642709736825,0.07285126398015772,0.003659916964517736,0.009226403873708974,0.26965540808995836,0.02582554881952764,0.09803423145298577,0.10799781595817651,0.015470136453348833,0.017961957932714125,0.1759068539934874,0.10593769569688746
0.008,0.009073960281983217,0.0783506042454501,0.004942533046702202,0.009909621654789055,0.2840691214607337,0.02688020973613536,0.10373942227974357,0.1119744267887103,0.018776988638951116,0.019199511875706312,0.2030498005723938,0.11051056915493776
0.009,0.009742036321642332,0.08389242308301792,0.006228210502450176,0.01058508232694238,0.29838606787327704,0.027931817461531463,0.1094142682640173,0.11592603508611203,0.022049180030104802,0.02042524681004181,0.22993512790431694,0.11506643930354536
0.01,0.010410530797276963,0.08947348195566691,0.007516441284011798,0.011252158628874933,0.31259693090335045,0.028979520631845723,0.11505491351047036,0.1198504912105791,0.025284827367745667,0.021638505210763433,0.25654532200569674,0.11960183621984773
0.011,0.011079104457108205,0.09509046287171649,0.008806723241356958,0.011910226448415245,0.32669253476293075,0.03002246452481414,0.12065752195729021,0.12374570312386345,0.028482094458038617,0.022838650276712457,0.28286320711342816,0.12411330470631446
0.012,0.011747419226651313,0.10073997109276175,0.010098560731804608,0.01255866568314844,0.3406638580991599,0.031059792129935874,0.1262182823115925,0.1276096402611036,0.03163919469318164,0.024025066931474853,0.3088719704016334,0.12859740948401505
0.013,0.012415138594647076,0.10641853798252672,0.011391465186180753,0.013196861105991392,0.3545020473905444,0.032090645224996946,0.1317334129628275,0.13144033725917648,0.03475439347522556,0.025197162769938553,0.33455518586963234,0.13305074033154393
0.014,0.013081927986288358,0.11212262399552636,0.012684955630253077,0.013824203234890255,0.3681984299099059,0.03311416545727218,0.13719916686455658,0.13523589752833656,0.03782601053752404,0.02635436894697175,0.3598968373542189,0.13746991716229773
0.015,0.013747455122867323,0.11784862180401934,0.013978559160547048,0.014440089205808903,0.3817445262248824,0.03412949542764219,0.14261183637469602,0.13899449665381663,0.04085242215863542,0.02749614100482786,0.38488134062465285,0.14185159503317107
0.016,0.014411390367026194,0.12359285956145336,0.015271811373888784,0.015043923648222955,0.3951320622070976,0.035135779775860354,0.14796775804400003,0.14271438561406857,0.04383206326375588,0.028621959636025974,0.40949356452441044,0.1461924690777594
0.017,0.015073407052891565,0.1293516043003719,0.01656425675041032,0.015635119562307054,0.40835298052129554,0.03613216626520342,0.15326331734238477,0.14639389380258452,0.04676342940904887,0.02973133137864378,0.43371885112881015,0.15048927935733533
0.018,0.01573318180041529,0.13512106546257646,0.017855448989983737,0.016213099197122445,0.4213994515659076,0.037117806864649876,0.15849495331250868,0.1500314318406759,0.0496450786445585,0.03082378924117322,0.4575430348917356,0.15473881562295064
0.019,0.016390394813275238,0.1408973985590942,0.019144951302359835,0.01677729492903078,0.4342638838367873,0.03809185882674167,0.163659163139908,0.15362549416937105,0.05247563325195762,0.03189889325436326,0.4809524607577802,0.15893792198217052
0.02,0.017044730159859644,0.14667670895727514,0.02043233665155759,0.01732715013969853,0.44693893368600746,0.03905348575924006,0.16875250662906335,0.15717466140958958,0.05525378135390798,0.03295623094785791,0.503934001218779,0.16308350146413098
0.021,0.017695876036959133,0.15245505579198135,0.0217171879552882,0.017862120093002296,0.4594175144484704,0.04000185868869755,0.17377161057485166,0.16067760248116592,0.05797827839260979,0.03399541774979611,0.5264750722962739,0.16717252047674713
0.022,0.01834352501601032,0.158228455997494,0.02299909824047449,0.018381672810175616,0.4716928049108944,0.040936157114056834,0.1787131730191567,0.16413307647283362,0.06064794847572149,0.035016097307968536,0.5485636484344578,0.17120201314992053
0.023,0.0189873742719754,0.1639928884562983,0.024277670756095437,0.01888528994258712,0.4837582571009658,0.04185557004842736,0.18357396738270884,0.16753993425690736,0.06326168558840743,0.036017941731516734,0.5701882762909954,0.1751690855585061
0.024,0.01962712579503774,0.16974429826049794,0.025552519044736856,0.019372467641457183,0.49560760337902743,0.04275929704721243,0.18835084646255087,0.17089711984409878,0.06581845467059905,0.03700065175262179,0.5913380874155034,0.1790709198187613
0.025,0.020262486585535554,0.17547860108122693,0.026823266974318378,0.01984271742389822,0.5072348628199256,0.04364654922081257,0.19304074628568432,0.17420367147547874,0.06831729255874805,0.037963956807903695,0.6120028098067777,0.18290477805181055
0.026,0.020893168832543097,0.1811916876411381,0.028089548731502136,0.02029556703458727,0.5186343468779497,0.04451655023021641,0.19764068980973523,0.17745872244991384,0.07075730879152187,0.038907615039598616,0.6321727783402807,0.18666800620768903
0.027,0.02151889007663766,0.18687942828482254,0.02935100877828672,0.0207305613024449,0.529800664332098,0.045368537263902366,0.20214779046186773,0.18066150168658154,0.07313768627909126,0.03983141321682899,0.6518389440573482,0.19035803774332305
0.028,0.022139373357421166,0.19253767764182114,0.0306073017732822,0.021147262991681723,0.5407287255119622,0.04620176199455214,0.2065592555079519,0.18381133402325966,0.07545768183597953,0.040735166577580154,0.6709928823072621,0.19397239714791004
0.029,0.0227543473463872,0.19816227937665085,0.03185809245920962,0.021545253646588002,0.5514137458062539,0.04701549151423164,0.21087238924503027,0.18690764025237475,0.07771662657798632,0.04161871859230077,0.689626799733377,0.19750870330909703
