time,FP1_FX,FP1_FY,FP1_FZ,FP1_MX,FP1_MY,FP1_MZ,LIXO,FP2_FX34,FP2_FY14,FP2_FY23,FP2_FZ1,FP2_FZ2,FP2_FZ3,FP2_FZ4,FP3_FX12,FP3_FX34,FP3_FY14,FP3_FY23,FP3_FZ1,FP3_FZ2,FP3_FZ3,FP3_FZ4,LGLTMED,LRF,LADDLONG,LBF,LTA,LGM,RGLTMED,RRF,RADDLONG,RBF,RTA,RGM,FP2_FX12
0.011751999999999999,-0.4310673102736473,-0.4310673102736473,-0.19455247092992067,-0.32425415702164173,-0.3395131789147854,0.1411460107192397,0.014801248908042908,0.058688842273539876,-2.9615836255686645,0.8433652239077105,-2.1060624757495816,-0.7550031400759849,1.9471155312712085,-0.1986845900927392,0.22821138273727115,-0.2697036707381528,-4.121820544609591,-1.4291737073834554,-0.43049244387106,-0.7435782918898326,0.03913632815709889,-0.03913513384759426,0.003509572707116604,0.011444264091551304,-0.0022888556122779846,0.05386434495449066,-0.03677424415946007,0.014801248908042908,-0.03006027638912201,-0.009002825245261192,0.0648508369922638,0.000152587890625,0.0007629487663507462,0.01113908365368843,-1.4672132958173023
0.012752,-0.4310673102736473,-0.3700312227010727,-0.13351638335734606,-0.27084758039563894,-0.3166246460750699,0.2250706311315298,0.01297016628086567,-0.09781394112039266,-2.412415528249312,0.9610440506016005,-0.9934253757830902,0.0397376456143661,2.344485924116384,-1.0728994543521253,0.31119722498317515,-0.2697036707381528,-4.080395084179003,-1.097771035284012,-1.2914785259226846,-1.1349356019132983,-0.2739495198616737,-0.43049244387106,0.02212557941675186,-0.01083390787243843,0.014496068470180035,-0.00045777298510074615,0.0004577683284878731,0.011444264091551304,-0.01083390787243843,-0.038605328649282455,0.16525520384311676,0.008392459712922573,-0.011139088310301304,0.01785305328667164,-1.3107105124233698
0.013752,-0.48447391018271446,-0.39291977882385254,-0.16403442714363337,-0.2555885585024953,-0.39291977882385254,0.20218209829181433,0.014801248908042908,0.058688842273539876,-2.255510425990792,0.6472338460845606,-0.6755290615069498,0.1986858027524363,2.423960002685419,0.0397376456143661,0.31119722498317515,-0.10373198624634483,-3.997544416154142,-0.8492190312094294,0.19567925216648518,-0.6653068298851395,-0.43049244387106,-0.11740659585228741,0.024261843413114548,-0.012970170937478542,-0.012970170937478542,0.009613181464374065,0.010528722777962685,0.0080872792750597,-0.012359810061752796,-0.024567026644945145,0.1884489208459854,0.014801248908042908,0.0010681292042136192,0.013275346718728542,-1.2715848165748866
0.014752,-0.5302509292960167,-0.4615853540599346,-0.2021819818764925,-0.2555885585024953,-0.27847709134221077,0.1945525873452425,0.013275346718728542,-0.2543167245143252,-2.6085470257797283,0.5295550193906706,-1.4702698471973008,0.4371080384595416,1.9471155312712085,0.0397376456143661,0.14522554049136716,-0.2697036707381528,-3.873268287698693,-1.2220470373213033,-0.35222098186636686,-0.43049244387106,-0.2739495198616737,-0.5870353678804463,-0.013580531813204288,-0.016327155753970146,-0.06607156991958618,0.010223542340099812,-0.006561381742358208,0.005645835772156715,-0.0236514862626791,-0.012359810061752796,-0.14908064901828766,0.004730294458568096,-0.00869764480739832,0.010528722777962685,-1.1933334248779204
0.015752,-0.48447391018271446,-0.39291977882385254,-0.2021819818764925,-0.3166246460750699,-0.33188366796821356,0.18692307639867067,0.013885707594454288,0.13694023397050614,-2.6869995769089883,0.8433652239077105,-1.1523735329211604,0.2781598813214714,2.423960002685419,-0.3576327472308094,0.14522554049136716,-0.4771682763529128,-3.914693748129281,-1.2220470373213033,-0.11740659585228741,-0.9001212158992189,0.19567925216648518,0.3522221761758715,0.020294496789574623,-0.0321965366601944,-0.03006027638912201,0.0080872792750597,-0.01754787750542164,0.018158234655857086,-0.024872208014130592,-0.03311207890510559,-0.17166399955749512,0.005035474896430969,-0.0028992164880037308,0.040741585195064545,-1.3107105124233698
0.016752,-0.560768973082304,-0.560768973082304,-0.05722127389162779,-0.33188366796821356,-0.3166246460750699,0.17166405450552702,0.012359805405139923,0.5281971924553375,-3.393072537072328,1.6278907352003102,-1.0728994543521253,-0.039736432954669,2.6623822383925244,-0.5165809043688796,0.39418306722907914,-0.22821074961520083,-4.494648424303307,-1.0563457012715816,-0.7435782918898326,-1.0566641399086052,-0.2739495198616737,0.43049363818056463,0.0032043922692537308,0.019989315420389175,0.0010681292042136192,0.0007629487663507462,-0.013885712251067162,0.0016784900799393654,-0.01754787750542164,-0.051422905176877975,0.021210037171840668,0.024872202426195145,-0.07431143522262573,0.006561377085745335,-1.8193445584536505
0.017752,-0.4921033978462219,-1.0261692106723785,-0.2327000256627798,-0.3700312227010727,-0.3471426898613572,0.1106279669329524,0.014801248908042908,1.3498368052734833,-4.216824443636824,1.7063432863295702,-1.629218004335371,0.4371080384595416,2.265011845547349,0.1192117241834012,0.6016476728438391,0.39418306722907914,-4.370372295847858,-1.5534497094207467,-0.43049244387106,-1.3697499879273778,0.11740779016179204,-0.11740659585228741,-0.0056458404287695885,-0.01724269613623619,0.025177383795380592,0.028229188174009323,-0.0007629534229636192,-0.009308005683124065,-0.009613186120986938,-0.023956667631864548,0.06851300597190857,-0.02700847014784813,-0.012054629623889923,-0.01876859925687313,-1.388961904120336
0.018752,-0.40054926648736,-0.24032953660935163,-0.27847709134221077,-0.27084758039563894,-0.3089951351284981,0.20981160923838615,0.0157167911529541,0.019563146425056743,-3.4322989323442243,1.5886644596356803,-1.2318476114901955,0.2781598813214714,2.6623822383925244,-0.2781586686617743,0.9335910418274551,0.35269014610612714,-3.956119208559869,-0.9320696992342903,-0.03913513384759426,-0.6653068298851395,-0.11740659585228741,0.5087651001852578,-0.00381475780159235,-0.05752651393413544,0.004425114020705223,-0.009918366558849812,-0.03433280065655708,0.024872202426195145,-0.021515224128961563,-0.015106434002518654,0.02243075892329216,0.0080872792750597,-0.003509577363729477,-0.0077821034938097,-2.0149731570963922
0.019752,-0.45395586639642715,-0.4310673102736473,-0.1182573614642024,-0.33188366796821356,-0.3395131789147854,0.21744112018495798,0.011749444529414177,0.17606592981898928,-3.7461091368612642,1.9809272152819801,-2.265010632887652,0.755004352735682,2.7418563169615595,0.4371080384595416,1.348520253056975,1.265534410811071,-3.83184308010442,-0.807793697196999,0.5870365621899509,-0.5870353678804463,-0.19567805785698056,0.8218509482040304,0.02578774467110634,-0.026398111134767532,-0.024261847138404846,0.0010681292042136192,-0.010223546996712685,0.010528722777962685,0.0022888509556651115,-0.01754787750542164,-0.10360875725746155,-0.0028992164880037308,0.000152587890625,0.012664985843002796,-2.797487074066055
0.020752,-0.9040970355272293,-0.3089951351284981,-0.19455247092992067,-0.15640491619706154,-0.24795904755592346,0.1411460107192397,0.01785305328667164,0.019563146425056743,-3.785335292718628,2.33396369536365,-2.582906947163792,0.8344784313047171,2.6623822383925244,-0.6755290615069498,0.31119722498317515,0.14522554049136716,-4.411797503442131,-1.3463230393585945,-0.5870353678804463,-1.2132070639179915,-0.5087639058757532,-0.43049244387106,0.014801248908042908,-0.0013733142986893654,-0.00381475780159235,0.028229188174009323,-0.019378960132598877,0.004730294458568096,-0.04135195165872574,-0.02975509501993656,-0.06698711216449738,-0.021210042759776115,0.005340655334293842,0.012664985843002796,-2.7583612588172457
0.021752,-0.24032953660935163,-0.15640491619706154,-0.15640491619706154,-0.2937361132353544,-0.42343782261013985,0.2784772077575326,0.012664985843002796,0.48907149660685434,-3.9814665508345115,2.02015349084661,-1.3907957686282657,0.3576339598905065,2.503434081254454,0.3576339598905065,1.348520253056975,0.9335910418274551,-3.997544416154142,-0.7663683631845686,-0.03913513384759426,-0.5087639058757532,-0.5087639058757532,0.9001224102087235,-0.004730299115180969,-0.014496073126792908,-0.004119938239455223,0.003509572707116604,-0.03433280065655708,0.01113908365368843,-0.027924012392759323,-0.0474555604159832,-0.04898146167397499,0.010528722777962685,-0.0059510208666324615,-0.010223546996712685,-2.0932243099927064
0.022751999999999998,-0.5455099977552891,-0.16403442714363337,-0.18692295998334885,-0.2021819818764925,-0.33188366796821356,0.1945525873452425,0.011444264091551304,0.8412027592432025,-4.256050599494188,2.3731898512210137,-2.582906947163792,0.4371080384595416,2.423960002685419,-0.1986845900927392,0.8091122784585991,0.5186618305979351,-3.5418656155992494,-0.3521150230602643,-0.19567805785698056,-0.19567805785698056,-0.43049244387106,0.6653080241946441,0.01785305328667164,0.005340655334293842,0.03463797643780708,-0.0019836751744151115,-0.019684139639139175,0.015411609783768654,0.10208285599946976,-0.1264972984790802,0.018158234655857086,-0.07156481593847275,-0.02059968188405037,-0.05416952818632126,-2.7192354435684365
0.023752,-0.6675821729004383,-0.2937361132353544,-0.15640491619706154,-0.1716639380902052,-0.27084758039563894,0.12588698882609606,0.014801248908042908,1.1150826301825845,-4.412955701752708,2.2947375395062863,-2.344484711456687,1.1523747455808575,2.5829081598234893,0.5960561955976118,0.9750839629504071,0.5601547517208871,-3.83184308010442,-0.6006670271348469,-0.19567805785698056,-0.03913513384759426,0.27395071417117833,-0.11740659585228741,0.02243075892329216,-0.02700847014784813,-0.0059510208666324615,0.0016784900799393654,-0.0160219743847847,0.013275346718728542,-0.03921568766236305,0.3147936165332794,-0.062714584171772,0.1579308807849884,0.004425114020705223,0.054779887199401855,-2.288852908635448
0.024752,-0.2937361132353544,-0.16403442714363337,-0.20981149282306433,-0.2632180694490671,-0.3089951351284981,0.27084769681096077,0.012359805405139923,0.8412027592432025,-4.373729545895344,2.2947375395062863,-2.0265883971805465,1.1523747455808575,3.0597526312377,0.4371080384595416,0.43567598835203114,0.22821138273727115,-4.080395084179003,-0.6420923611472773,0.11740779016179204,-0.978392677903912,-0.35222098186636686,-0.11740659585228741,-0.0056458404287695885,-0.009002825245261192,-0.009613186120986938,0.024567022919654846,-0.01174944918602705,0.0062561966478824615,-0.012054629623889923,-0.09842069447040558,-0.1423666775226593,-0.02670329064130783,0.05416952446103096,0.16281376779079437,-2.0932243099927064
0.025752,-0.5531394854187965,-0.22507051471620798,-0.20981149282306433,-0.24032953660935163,-0.33188366796821356,0.18692307639867067,0.0160219706594944,0.5673228883038206,-4.373729545895344,2.4516426417648063,-2.582906947163792,0.5960561955976118,2.6623822383925244,0.2781598813214714,0.18671846161431915,-0.4356753552299608,-4.494648424303307,-1.3048977053461641,-0.5870353678804463,-0.9001212158992189,-0.43049244387106,-0.7435782918898326,0.03799496218562126,-0.016937516629695892,0.0080872792750597,0.0007629487663507462,-0.01724269613623619,0.00411993358284235,-0.0160219743847847,-0.06485084444284439,0.04318302869796753,-0.020904861390590668,0.028229188174009323,0.01113908365368843,-2.875738226962369
0.026752,-0.5226214416325092,-0.42343782261013985,-0.21744100376963615,-0.2861066022887826,-0.3471426898613572,0.13351649977266788,0.015411609783768654,0.3325687132129218,-3.549977639330848,2.02015349084661,-1.7881661614734412,0.6755302741666469,2.9008044740996297,0.1986858027524363,0.06223969824546316,-0.6016470397217688,-4.453223216709034,-1.2220470373213033,-0.43049244387106,-1.448021449932071,-0.19567805785698056,-0.03913513384759426,0.01907377503812313,-0.005035479553043842,0.009918361902236938,-0.0025940360501408577,-0.02029450237751007,0.012664985843002796,-0.016327155753970146,-0.009002825245261192,0.07644769549369812,-0.046540018171072006,0.0019836705178022385,-0.030670635402202606,-2.836612650514212
0.027752,-0.44632633216679096,-0.47684437595307827,-0.13351638335734606,-0.2861066022887826,-0.3395131789147854,0.2479591639712453,0.013275346718728542,-0.4108195079082577,-3.5107512440589517,1.7847958374588302,-1.2318476114901955,0.8344784313047171,2.503434081254454,0.2781598813214714,-0.22821074961520083,-0.6846328819676728,-3.5004404080049767,-0.6835176951597077,-0.2739495198616737,-0.11740659585228741,0.03913632815709889,0.11740779016179204,0.018463414162397385,-0.01480125356465578,-0.015411614440381527,0.012359805405139923,-0.029144734144210815,0.02090485766530037,-0.016937516629695892,-0.0007629534229636192,0.0639353021979332,0.010528722777962685,-0.00015259254723787308,-0.02059968188405037,-2.562732660174504
0.028752,-0.47684437595307827,-0.5531394854187965,-0.18692295998334885,-0.3166246460750699,-0.2861066022887826,0.1640345435589552,0.014801248908042908,0.8803284550916857,-3.9814665508345115,1.3533068062479003,-1.4702698471973008,0.755004352735682,2.6623822383925244,0.0397376456143661,-0.22821074961520083,-0.2697036707381528,-4.121820544609591,-0.9320696992342903,-0.978392677903912,-0.9001212158992189,0.03913632815709889,-0.2739495198616737,0.0022888509556651115,0.0059510162100195885,-0.03677424415946007,0.005035474896430969,-0.043183036148548126,-0.0028992164880037308,-0.02182040363550186,-0.024261847138404846,0.007782098837196827,0.0315861739218235,-0.01266499049961567,0.026398105546832085,-2.1714759404903248
0.029752,-0.43869679793715477,-0.5378804635256529,-0.14114589430391788,-0.36240171175450087,-0.3776607336476445,0.1945525873452425,0.014496068470180035,0.7629513675462363,-3.785335292718628,1.6278907352003102,-1.3907957686282657,-0.1192105115237041,2.503434081254454,-0.1986845900927392,0.020746777122511162,-0.8091116453365288,-3.914693748129281,-0.517816359109986,-0.03913513384759426,-0.5870353678804463,0.11740779016179204,-0.5087639058757532,-0.0016784947365522385,-0.023346304893493652,-0.0477607399225235,0.012664985843002796,-0.004425118677318096,0.013885707594454288,0.0059510162100195885,-0.03341726213693619,-0.08194094896316528,0.012359805405139923,-0.01083390787243843,0.07370107620954514,-1.3107105124233698
0.030751999999999998,-0.5989165510982275,-0.5760280415415764,-0.14114589430391788,-0.33188366796821356,-0.33188366796821356,0.1106279669329524,0.014190888032317162,0.8020770633947194,-3.549977639330848,1.5494381840710503,-1.3907957686282657,0.0397376456143661,2.503434081254454,1.1523747455808575,0.35269014610612714,-0.10373198624634483,-4.24609667306504,-1.2634723713337337,-0.978392677903912,-0.5870353678804463,-0.03913513384759426,-0.43049244387106,0.007171737961471081,-0.004119938239455223,-0.03646906465291977,0.0160219706594944,-0.025787748396396637,0.011749444529414177,-0.009002825245261192,-0.049591824412345886,-0.17868314683437347,0.0163271501660347,-0.0025940360501408577,0.018768593668937683,-1.3107105124233698
0.031752,-0.5149919539690018,-0.3776607336476445,-0.19455247092992067,-0.2937361132353544,-0.3776607336476445,0.2250706311315298,0.013580527156591415,0.7629513675462363,-3.157714883684548,1.5494381840710503,-1.3113216900592306,-0.039736432954669,2.185537766978314,0.0397376456143661,0.22821138273727115,-0.18671782849224883,-4.328947088253585,-1.2220470373213033,-0.43049244387106,-0.9001212158992189,-0.5087639058757532,-0.5870353678804463,0.013275346718728542,0.0032043922692537308,-0.0160219743847847,0.0022888509556651115,-0.016937516629695892,-0.008087283931672573,-0.04074159264564514,-0.005340659990906715,-0.10482948273420334,-0.005035479553043842,-0.011444268748164177,-0.04928664118051529,-1.5454646875142686
0.032752,-0.43869679793715477,-0.30136562418192625,-0.14114589430391788,-0.2937361132353544,-0.24795904755592346,0.21744112018495798,0.013580527156591415,0.7238256716977531,-3.000809781426028,1.1571754284247504,-2.0265883971805465,0.0397376456143661,2.344485924116384,-0.1192105115237041,-0.020746144000440836,-0.18671782849224883,-4.1632457522038635,-1.5120243754083162,-0.6653068298851395,0.27395071417117833,-0.35222098186636686,-0.5087639058757532,-0.00015259254723787308,-0.008087283931672573,0.05874723196029663,0.0163271501660347,-0.004425118677318096,0.006866557523608208,-0.02822919189929962,-0.029144734144210815,0.18692301213741302,0.0025940313935279846,0.04928663745522499,0.063019759953022,-1.1933334248779204
0.033752000000000004,-0.5226214416325092,-0.35477220080792904,-0.2021819818764925,-0.3166246460750699,-0.3776607336476445,0.1945525873452425,0.014190888032317162,0.2151916256674724,-2.3339632165345847,1.0002703261662305,-1.2318476114901955,0.1192117241834012,2.1060636884092787,-0.7550031400759849,0.06223969824546316,-0.3526895129840568,-3.956119208559869,-0.807793697196999,-0.43049244387106,-0.35222098186636686,0.03913632815709889,-0.19567805785698056,0.018158234655857086,-0.005035479553043842,0.04470892995595932,0.0004577683284878731,-0.0160219743847847,0.004730294458568096,0.024567022919654846,-0.02182040363550186,0.4939345419406891,0.02243075892329216,0.011749444529414177,0.00900282058864832,-1.6237160792112348
0.034752000000000005,-0.5836575292050838,-0.40054926648736,-0.09536882862448692,-0.3166246460750699,-0.36240171175450087,0.20218209829181433,0.01297016628086567,-0.09781394112039266,-2.726225732766352,0.6472338460845606,-1.2318476114901955,0.1986858027524363,2.0265896098402436,-1.0728994543521253,0.06223969824546316,-0.5601541185988168,-4.494648424303307,-0.807793697196999,-0.35222098186636686,-0.6653068298851395,0.03913632815709889,-0.2739495198616737,0.0080872792750597,-0.016327155753970146,0.0312809944152832,0.0016784900799393654,0.0025940313935279846,0.010528722777962685,-0.024872208014130592,-0.030975816771388054,0.4921034574508667,0.021515218541026115,-0.02182040363550186,-0.026092929765582085,-1.975847341847583
0.035752000000000006,-0.5531394854187965,-0.47684437595307827,-0.10299833957105875,-0.27084758039563894,-0.2555885585024953,0.17166405450552702,0.014496068470180035,-0.21519102866584205,-2.843904679167508,1.3533068062479003,-1.708692082904406,-0.4371068257998445,2.0265896098402436,-0.3576327472308094,0.06223969824546316,-0.5601541185988168,-4.0389696237484145,-1.097771035284012,-0.35222098186636686,-0.7435782918898326,-0.5870353678804463,-0.03913513384759426,0.018158234655857086,-0.006256201304495335,0.01754787191748619,0.0019836705178022385,0.003509572707116604,-0.007171742618083954,-0.022735945880413055,-0.015106434002518654,0.025177383795380592,-0.026398111134767532,-0.008392464369535446,-0.011444268748164177,-1.662841775059718
0.03675200000000001,-0.5531394854187965,-0.40817875415086746,-0.1182573614642024,-0.27847709134221077,-0.3089951351284981,0.1945525873452425,0.014190888032317162,0.019563146425056743,-2.883130835024872,0.8825914994723405,-2.1060624757495816,0.6755302741666469,2.344485924116384,-1.2318476114901955,0.14522554049136716,-0.3526895129840568,-4.370372295847858,-1.097771035284012,-0.9001212158992189,-1.2914785259226846,-0.2739495198616737,-0.8218497538945257,0.0157167911529541,-0.022430764511227608,0.000152587890625,0.008697640150785446,0.0062561966478824615,-0.0022888556122779846,-0.016937516629695892,-0.012970170937478542,-0.33829250931739807,0.030975811183452606,0.01785305328667164,0.030670631676912308,-2.0149731570963922
0.037752,-0.5302509292960167,-0.4310673102736473,-0.14114589430391788,-0.2327000256627798,-0.36240171175450087,0.18692307639867067,0.014190888032317162,0.5281971924553375,-2.8046785233101446,1.1179491528601204,-1.3113216900592306,0.2781598813214714,2.1060636884092787,0.5165821170285767,0.43567598835203114,-0.18671782849224883,-3.7489924120795592,-0.8906443652218599,-0.2739495198616737,-0.5087639058757532,-0.11740659585228741,-0.19567805785698056,0.009613181464374065,-0.0028992164880037308,-0.059357598423957825,0.005340655334293842,0.02090485766530037,0.005035474896430969,-0.017853058874607086,-0.029144734144210815,-0.47104600071907043,0.019989315420389175,-0.0028992164880037308,0.003814753144979477,-1.7802188626051674
0.038752,-0.4997328855097294,-0.3700312227010727,-0.17929344903677702,-0.2555885585024953,-0.30136562418192625,0.21744112018495798,0.01297016628086567,0.6064485841523037,-2.922357230296768,1.1571754284247504,-1.549743925766336,0.2781598813214714,2.423960002685419,0.6755302741666469,0.31119722498317515,-0.4356753552299608,-3.956119208559869,-1.3048977053461641,-0.6653068298851395,-0.2739495198616737,0.11740779016179204,0.11740779016179204,0.0019836705178022385,0.008392459712922573,-0.06515602767467499,0.005645835772156715,-0.060883499681949615,-0.012970170937478542,-0.025787748396396637,-0.04379339516162872,-0.32639047503471375,-0.003204396925866604,0.0080872792750597,0.05844205245375633,-1.2324591207264035
