time,LGLTMED,LRF,LADDLONG,LST,LTA,LGM,RGLTMED,RRF,RADDLONG,RST,RTA,RGM
0.066,-0.0988972,-0.0163689,0.000166496,-0.00323331,0.0292376,0.0161656,-0.000939159,0.0637937,0.00441906,-0.00142102,0.0127937,0.00118394
0.067,-0.0677092,-0.00219587,0.00467861,-0.00575528,-0.014797,0.0114753,0.0017619,0.0747115,-0.00508408,-0.000122357,0.0928766,0.00710244
0.068,-0.0167241,0.0296295,0.00164809,-0.00712737,-0.0350676,0.0212028,-0.00439988,0.100536,-0.0161196,0.00116414,0.060305,0.00539407
0.069,0.0328489,0.0418826,-0.00468559,-0.0113423,-0.0334221,0.0294848,-0.00782926,0.107167,-0.023223,-0.00122229,-0.0363292,-0.00180103
0.07,0.0613354,0.0205214,-0.0177122,-0.0165901,-0.0593023,0.0286869,-0.00364313,0.0793775,-0.0245844,-0.00117663,-0.0102068,-0.00746145
0.071,0.0423355,-0.00670107,-0.0231175,-0.0180027,-0.0424983,-0.0193556,-0.00190962,0.0818485,-0.0131953,0.000997595,0.106976,-0.00609103
0.072,0.00985328,-0.040422,-0.0215329,-0.0137561,0.0496839,-0.0411177,0.00256426,0.052869,-0.0021786,0.000724519,0.0985715,0.00109469
0.073,0.028696,-0.0260375,-0.0172419,-0.0145301,0.0430354,0.00488607,0.0033753,0.0219397,-0.000377933,0.00319385,0.014627,0.00555779
0.074,0.033955,-0.00536883,-0.0105499,-0.014517,-0.0285266,0.0197664,0.00174916,-0.0284628,0.00198213,0.000777028,0.00433818,0.0036432
0.075,0.040054,-0.00954405,0.010148,-0.00759598,-0.00993793,-0.0157106,0.00257241,-0.0984733,0.00460644,0.000188109,0.0233956,0.00298591
0.076,0.045835,-0.00590134,0.0216687,-0.00228896,0.0417634,-0.0063373,0.000964582,-0.130224,0.00811423,-0.00315105,-0.00334258,0.00267387
0.077,0.0217382,0.0046554,0.0148645,-0.00253567,0.0347465,-0.00308612,-0.00154692,-0.100595,0.0115962,-0.0022215,0.0113322,-0.00247901
0.078,0.0520156,-0.00502109,0.00346859,0.00420603,0.00626092,-0.01298,0.00266843,-0.00624936,0.00284751,-0.000684702,-0.0528964,-0.000264254
0.079,0.0680033,-0.0199617,-0.00520109,0.00362274,0.0185676,-0.016487,0.00323517,0.0499867,-0.00653636,0.00329196,-0.132312,0.00931916
0.08,-0.00234324,-0.00138981,0.00563121,0.00978164,0.0112347,-0.000783551,-0.00625541,0.074246,-0.0156422,0.00452188,-0.0151597,0.0131481
0.081,-0.0336367,-0.00146816,0.00299606,0.0169101,-0.00140732,0.00301275,-0.00474575,0.0854606,-0.0150086,0.00453123,0.0608191,0.00999775
0.082,-0.0155478,-0.00948851,0.00275185,0.0100751,0.00320696,0.0116998,0.00471367,0.0756716,-0.0113425,-0.00125934,0.0675531,0.000469083
0.083,0.00549559,0.0066221,0.00854793,0.0106534,0.0357375,-0.0104168,0.00564527,0.053665,-5.25E-05,0.00118537,-0.00564807,-0.00934737
0.084,-0.00197357,0.0337701,0.00907727,0.0107182,0.0793699,0.00289759,0.00110215,-0.00141165,0.00789315,-0.00095595,-0.0031716,-0.00969924
0.085,-0.0218111,0.04909,0.00523651,0.0133235,0.0101529,0.0299844,0.00420648,0.00370325,0.010072,-0.000362774,0.0276401,-0.00151268
0.086,-0.0116237,0.0309222,-0.0103209,0.00442718,-0.107281,0.0235459,-0.00121852,0.00631413,0.00772091,0.00174043,0.00373391,-0.00157983
0.087,-0.0114108,-0.00365318,-0.0159502,0.00355198,-0.127118,-0.00360437,-0.000832586,-0.0129417,0.00237772,0.00290831,-0.047777,-0.00105551
0.088,-0.0230165,-0.0220046,-0.0064827,-0.00579396,0.0427789,-0.0353028,0.00139346,-0.0639642,0.00290114,-0.00327238,-0.068952,-0.00513172
0.089,-0.00127945,-0.00401464,0.00189262,-0.00195583,0.0923471,-0.0163209,0.00667662,-0.123069,0.0092971,-0.00490425,-0.0610361,-0.00618154
0.09,0.00863444,-0.00707733,-0.00853531,-0.00905482,-0.104448,-0.00372771,0.0067721,-0.138156,0.0005117,-0.0044324,-0.0447766,-0.00206918
0.091,0.0287006,-0.0241879,-0.00756182,-0.00787398,0.00446347,0.00431615,0.00502939,-0.176698,0.00431738,-0.00765675,-0.0210543,-0.00530513
0.092,0.0424359,-0.0410102,-0.00617878,0.00219085,0.0656857,0.0130099,0.000217337,-0.15991,0.0158298,-0.00969297,-0.00537697,-0.00337287
0.093,0.0470762,-0.0401434,-0.00438799,-0.0005318,0.020017,0.0107662,-0.00370916,-0.0836969,0.0164275,-0.0102305,0.00232501,0.00281807
0.094,0.0489923,-0.00661117,-0.00707084,0.00287648,-0.018719,0.0131535,-0.0104248,-0.0162204,0.0155594,-0.00559719,0.00975528,0.00503471
0.095,0.00875559,0.0263584,-0.0194104,0.00600363,0.00133917,-0.00241265,-0.0141413,0.0586328,0.0080177,0.00300041,0.020344,-0.00159948
0.096,-0.0358695,0.03256,-0.0175922,0.00701369,-0.0650926,-0.00816593,-0.00967612,0.0980839,0.00628826,0.011306,0.0143223,0.00245228
0.097,-0.0733664,0.0205707,-0.0226553,-0.00356117,-0.079773,-0.00258597,-0.0104566,0.0791689,0.000573566,0.00682205,0.0451559,0.0055974
0.098,-0.0705346,0.00536386,-0.0147349,-0.00253622,-0.0161324,0.0189006,-0.00671061,0.0710487,-0.00641414,0.0106174,0.0509388,0.00143014
0.099,-0.043583,-0.00755754,0.00803735,-0.00456899,0.010211,0.015394,-0.000258409,0.0988949,-0.0140988,0.0107964,0.0100302,0.00276945
0.1,-0.0352391,0.0361333,0.0185426,0.00467627,-0.00251403,-0.0122006,-0.000546464,0.114286,-0.0270886,0.00675036,0.0133826,0.00503737
0.101,-0.0225913,0.0750926,0.0128538,-0.00105288,0.0592805,-0.00438725,0.00037532,0.115137,-0.0319779,0.00244328,0.0152151,0.000297343
0.102,-0.0110908,0.0516209,0.0102314,-0.00314736,0.0259663,0.0116589,0.00557429,0.113344,-0.0351849,0.00061511,0.0185673,0.00533082
0.103,0.0048093,-0.00594658,-0.00119923,-0.00710696,0.107846,0.0145609,0.00133208,0.0414005,-0.0348717,-0.00332026,0.134196,0.012808
0.104,0.0108245,-0.0488465,0.00971331,-0.00896901,0.0949575,-0.0060746,0.00231073,-0.00864025,-0.0279621,-0.00265741,0.141097,0.00959751
0.105,0.0118963,-0.0856882,0.0277292,0.00042025,0.0443323,-0.0179186,0.00547032,-0.0372175,0.00206432,0.000459667,0.0294034,-0.00217765
0.106,0.0132668,-0.0634125,0.0281414,0.00214067,0.0465295,0.0141052,0.0108208,-0.0643028,0.021994,-0.00374149,-0.0273886,-0.00361278
0.107,0.0162045,-0.00278145,0.0219376,0.00229788,-0.034976,-0.00645733,0.00555154,-0.0775007,0.0327938,-0.00794215,-0.0834697,-0.00265981
0.108,0.0219705,0.0153474,0.0109374,0.0027244,-0.252485,-0.0384221,0.00706081,-0.0677418,0.0192477,-0.00543191,-0.122522,5.47E-05
