Time,GRW1.F,Unnamed: 2,Unnamed: 3,GRW1.M,Unnamed: 5,Unnamed: 6,GRW1,Unnamed: 8,Unnamed: 9,GRW1.DA,Unnamed: 11,Unnamed: 12,GRW2.F,Unnamed: 14,Unnamed: 15,GRW2.M,Unnamed: 17,Unnamed: 18,GRW2,Unnamed: 20,Unnamed: 21,GRW2.DA,Unnamed: 23,Unnamed: 24,GRW3.F,Unnamed: 26,Unnamed: 27,GRW3.M,Unnamed: 29,Unnamed: 30,GRW3,Unnamed: 32,Unnamed: 33,GRW3.DA,Unnamed: 35,Unnamed: 36
11.1,-0.4515003551986728,-1.2756922831097026,2.1925127305081555,-746.5247415051484,-274.4582691307781,-2001.0045629757715,14.015999999999995,-322.66900000000015,-1.565049999999999,120.89496896498218,101.96387666425623,250.44646644569096,1.762994307346896,-1.8176344527255432,3.9510713681537286,-363.8861689007418,-148.44628450491436,128.152364698875,-187.47039988572433,286.487252830377,-7.5753825026271695,114.98189767745555,65.74570357378457,314.32257142042045,-0.16362394098974853,-5.001542906864163,1.2863477751984682,-167.48016496882468,-17.807334204867946,368.13015717385315,213.43300000000002,287.2040000000001,0.6216200000000006,165.6283784628241,98.72051144749717,268.1012611464231
11.11,-0.4622924043747636,-1.2680516323138167,2.196059261862554,-747.1081536197415,-244.4979312268873,-2002.7570649110548,14.015999999999899,-322.6690000000002,-1.5650499999999994,120.91376262103819,102.30537806079809,249.94079434728354,1.8018451426568995,-1.8201347518444932,3.8825218760028175,-349.6868060832756,-142.73475716032746,127.61795928651279,-187.4692194458613,286.48300407414325,-7.575387437510859,115.48340387641238,64.79713511044982,314.9788807209589,-0.11633141650865844,-5.015701836431001,1.359830984208208,-165.19968726240245,-22.71530518028802,375.7903365136001,213.43300000000002,287.2040000000001,0.6216200000000006,164.90351174730426,96.0810107557618,268.6491977774875
11.12,-0.46869124801154155,-1.2594038462849464,2.1461759396673306,-743.7934457317037,-218.44438941102027,-2006.1253732586233,14.015999999999746,-322.66900000000027,-1.5650500000000003,121.61205228304802,102.84891852391954,249.5988768197131,1.8337665715689981,-1.8398259635968355,3.7637087383587122,-334.55056801089364,-132.47221511400676,124.38283632430485,-187.46749443716533,286.47698376580746,-7.575394650973449,116.50468954912353,63.640810592119905,315.2405270187414,-0.07000049233449623,-5.034844300257162,1.4192182777756865,-158.0209488171293,-25.298934549654156,384.0764713998619,213.433,287.2040000000001,0.6216200000000006,164.3605453933311,93.63679147099657,269.1811093538242
11.13,-0.46869616980235496,-1.251399894827436,2.046792017292474,-739.5715350440425,-201.56478433815545,-2009.9062573410154,14.01599999999953,-322.6690000000004,-1.5650500000000012,123.00182060626977,103.5383748156361,249.52032287812813,1.8553549550533108,-1.873403708552919,3.6244057298202876,-319.6625559748685,-120.64903756403169,117.24573730165173,-187.46526373363082,286.4694495596977,-7.575403981739239,117.82954847733505,62.488463601419,315.0918490416241,-0.026760694363923188,-5.055940294120859,1.4648915752195153,-148.62732739477286,-24.323668005513014,391.4054231147359,213.433,287.2040000000001,0.6216200000000006,163.98964885480467,91.51242701417482,269.6714141243442
11.14,-0.4634686909957289,-1.2459386768668734,1.924288638988023,-736.8335844659044,-196.0090068681636,-2013.2549924799796,14.015999999999256,-322.66900000000044,-1.565050000000002,124.82264904442395,104.26034725272247,249.68823014853663,1.8663265848661954,-1.9105695419098565,3.495372408021847,-305.18304769791087,-110.38045051885445,107.09344253602104,-187.4627653218468,286.46138878413547,-7.575414436269955,119.13819733393201,61.53012536794914,314.68481798839997,0.013517547321128223,-5.074924735211625,1.4998752645458784,-137.8358096434365,-19.37378367321037,396.2659138637464,213.43300000000002,287.2040000000001,0.6216200000000006,163.74707486819614,89.68018503283496,270.1219765361038
11.15,-0.45692011802883026,-1.2435572281755973,1.8157089564949012,-737.7377395386058,-200.18692045958352,-2016.4167316752964,14.015999999998963,-322.66900000000055,-1.565050000000003,126.60902973578217,104.88531853954254,249.95780482939333,1.8670574754950948,-1.9418808630706677,3.4007149411555826,-292.49204404594764,-103.99587727169025,96.57913782155536,-187.46054817492137,286.4548914343982,-7.575423720758357,120.1529036665699,60.916810942668505,314.1742567243249,0.050059576109069887,-5.08787911631951,1.5309560956125676,-123.41783948471173,-10.93550595492323,398.063838446701,213.43300000000002,287.2040000000001,0.6216200000000006,163.54694895025642,88.13182634437027,270.5268014797051
11.16,-0.4532642269008495,-1.2426469905104744,1.7559328103914074,-743.4685640920438,-210.8023637375513,-2020.486413224832,14.015999999998723,-322.6690000000006,-1.5650500000000034,127.80310509953813,105.27779962533629,250.13584782382054,1.8578416600031353,-1.9617083310087304,3.3554001999280985,-284.2914505231445,-102.44110924218934,88.16068514706151,-187.45959007131802,286.45352185373605,-7.575427748029927,120.70092519748508,60.74350433077624,313.6547296006453,0.08003526147602041,-5.0921762815931455,1.577549977973274,-103.2079431373914,0.33299863717106315,397.38808403019937,213.433,287.2040000000001,0.6216200000000006,163.16988646687088,86.94571792318166,270.85833938332684
11.17,-0.45545289256559324,-1.2419749348729017,1.7677139662250756,-752.6584021942223,-225.5341332664211,-2026.3985476694604,14.015999999998664,-322.6690000000006,-1.5650500000000034,127.95488371296224,105.3312764671923,250.0775797487351,1.8406286441436035,-1.966460388842075,3.3630246423131367,-282.25307415957406,-105.2742751566751,82.8171941656174,-187.46138915427855,286.4625685334964,-7.575420253935297,120.71713433723612,61.00322786061863,313.2148363857911,0.1012957004787263,-5.089432311272221,1.6646781072030397,-78.0912330739704,13.407731487321692,395.4845793953959,213.433,287.2040000000001,0.6216200000000006,162.34323124209368,86.17569128627456,271.0952572072762
11.18,-0.46346917240359775,-1.2422008413866519,1.8503070994961683,-761.8674737830128,-242.67152302603094,-2034.2585674931163,14.015999999998979,-322.66900000000044,-1.565050000000002,126.98118864122068,105.0195270997718,249.782903548295,1.8206127658414473,-1.9553126465768285,3.4136413736140208,-285.3410791819853,-111.30803310233995,80.28115689795547,-187.46797500589366,286.48897658407765,-7.575392749924623,120.27209869834086,61.551150755579,312.95683605172877,0.1146963232631946,-5.085117951192585,1.7975943682013893,-52.2045668119294,26.007560178132078,393.41124032683547,213.43300000000002,287.2040000000001,0.6216200000000006,161.01048861893113,85.75048711477832,271.24632834679153
11.19,-0.47241608922772804,-1.2431389213624144,1.9724402210683873,-768.0851914379416,-258.6066193906165,-2043.3928991264752,14.015999999999915,-322.66900000000015,-1.5650499999999985,125.27675852663043,104.41368099583026,249.44179019591544,1.8067721575096543,-1.9337454529716895,3.4862522061744867,-291.092756013483,-119.17549768985393,80.06597093134285,-187.48175957403296,286.54068449244494,-7.575335144921473,119.59737509393422,62.11922913895104,312.953410931759,0.12184355211011125,-5.083357435445833,1.9463847315426719,-31.392401410011185,35.354680492365766,391.5620652011692,213.43300000000002,287.2040000000001,0.6216200000000006,159.48336349150472,85.56394843572993,271.3268115440004
11.2,-0.47488169395361285,-1.2427900168036354,2.086465954658399,-770.5150232988237,-268.6643488070269,-2052.716226352708,14.016000000001762,-322.66899999999964,-1.565049999999992,123.49314181159923,103.65213741367721,249.32748208756334,1.8091085622354228,-1.911403725365008,3.559328561718,-298.84973665205007,-127.49889861996226,82.14450395453751,-187.50512437797278,286.6250147975941,-7.575237469728819,118.97549804907412,62.43034218279951,313.2291891850573,0.12211249576689895,-5.084968787999705,2.0637921608910443,-20.454809007877692,39.97297617654231,390.1130942694474,213.433,287.2040000000001,0.6216200000000006,158.2520175329398,85.61704312599313,271.3275078076031
11.21,-0.46734784874364116,-1.2402896006529858,2.1580269361130795,-769.7640599339736,-270.9742667257444,-2060.8941430623195,14.016000000004787,-322.6689999999989,-1.5650499999999812,122.13997363163837,102.88917700124152,249.57769068469773,1.8320157148006235,-1.894955120534425,3.619932954815191,-310.14078669764353,-134.9661953979351,86.67423669981164,-187.53962714732927,286.74574074908,-7.575093192893222,118.57244488647625,62.354218953463686,313.75953218819615,0.11109935702982396,-5.088870564321126,2.1179684279142426,-19.937945509583933,39.833637591305695,389.72908976447536,213.433,287.2040000000001,0.6216200000000006,157.6532942785662,86.0806724161042,271.1980222539988
11.22,-0.45316239656442575,-1.237538265938252,2.184166400435905,-766.2046005485715,-267.6765406384564,-2066.4951070915577,14.016000000009136,-322.6689999999979,-1.5650499999999654,121.347730243261,102.24091393899059,250.09248244533543,1.8696407896810614,-1.885345106504817,3.6646823895921328,-325.34306733768307,-140.92202835912352,93.0288588999087,-187.5847227417552,286.8985187171437,-7.574904568340402,118.38548633827955,61.98035404435951,314.4439815496941,0.0795052114632454,-5.090497911919688,2.1072974763082306,-26.424042643304045,35.46729371056986,391.3126010132381,213.43300000000002,287.2040000000001,0.6216200000000006,157.71403966194526,87.31414882899284,270.83428456865073
11.23,-0.43898688456517837,-1.2377126564443053,2.1884009956215364,-759.5373736369079,-262.26560747113643,-2068.5816920990014,14.016000000014664,-322.6689999999966,-1.5650499999999452,120.9084123274877,101.7400288381732,250.65164512042577,1.9065171163667474,-1.8804559020858838,3.696883262118662,-341.95893358994107,-145.91612720070862,99.48420073503257,-187.63594970767207,287.06460744629396,-7.5746902191515355,118.30450408322892,61.57697692219596,315.079446275189,0.01717430867306666,-5.080895789087961,2.0537202364259204,-36.180908627716065,27.964584897037977,395.1618998873183,213.43300000000002,287.2040000000001,0.6216200000000006,158.21016176692376,89.74207338023821,270.12354818722935
11.24,-0.4296990025213172,-1.242315321490143,2.198593961224091,-749.7218732688574,-256.27647965877196,-2067.2342870745965,14.016000000020709,-322.66899999999515,-1.5650499999999232,120.51926603165262,101.35446981240506,251.07988611625896,1.9245195526171763,-1.8792797179583618,3.7185108670801146,-356.8584900355973,-151.06338768422705,104.12536971362235,-187.68265938860253,287.2032706389309,-7.574494637185881,118.25984300504996,61.40830441989179,315.40067633597926,-0.07829304300954086,-5.053054532118719,1.9862211820260243,-46.832617264115086,18.792207421318306,400.68879296797206,213.433,287.2040000000001,0.6216200000000006,158.84775493366863,93.5757440278315,269.0398192635181
11.25,-0.42608719647682536,-1.2496684203249797,2.2250425202334765,-738.6263175677644,-249.10778457194976,-2063.4105113589244,14.016000000025818,-322.668999999994,-1.5650499999999048,120.04051410572755,101.05317774756091,251.3220138558916,1.9140808939748652,-1.8824217140165966,3.726818759645333,-368.54759789800374,-156.70883991482884,105.67162372891723,-187.70558410089671,287.24405698842406,-7.574398360303539,118.28764932752392,61.55023765493342,315.24205897364527,-0.19859823632238124,-5.010304998739656,1.9224251074420096,-56.974276637526756,8.89792465396342,406.69772477866337,213.433,287.2040000000001,0.6216200000000006,159.46967470946237,98.67424279095691,267.6764636679615
11.26,-0.42572620942405126,-1.2562836309655832,2.258237824679729,-729.8308466961557,-240.94123697699084,-2058.4930071625613,14.016000000027466,-322.6689999999938,-1.565049999999899,119.53618382849831,100.8283926940771,251.42635463323225,1.8797315340904204,-1.8873197316166526,3.722186467259065,-376.68390295904607,-161.787790128379,103.78590037283769,-187.67487293450364,287.08132027791964,-7.574526200520291,118.3923546404903,61.910604382982896,314.70013900189844,-0.32922582468040495,-4.96525322688651,1.8588857083771713,-66.63468973768319,-1.0292604611893552,411.5168687411987,213.43300000000002,287.2040000000001,0.6216200000000006,160.14224165659292,104.6514047497033,266.19659233149787
11.27,-0.42603549727374546,-1.2588657635372122,2.2814430751389048,-725.6646250789823,-233.90692618231535,-2053.5981089831603,14.016000000021855,-322.6689999999954,-1.5650499999999201,119.14131402823064,100.6951355202618,251.44779431057026,1.8362665994177578,-1.8866014341678208,3.7111081620474167,-381.1148106556463,-164.27813028725285,99.49749839138599,-187.54966796930694,286.5748570622701,-7.575049038414595,118.44923847972125,62.34297781422379,314.1080984339586,-0.45186395712271354,-4.928957697636833,1.7762524401307886,-77.30046110176217,-9.957357517858842,413.4599111668686,213.43300000000002,287.2040000000001,0.6216200000000006,161.0579266851711,110.90713670865925,264.80553196110645
11.28,-0.42662385466548935,-1.2554617780647028,2.281381474647267,-725.2636201937426,-230.85956399850886,-2048.6492254168556,14.016000000003917,-322.66900000000015,-1.565049999999987,118.9596977607883,100.69599179438369,251.36942225330176,1.800846082774255,-1.8725972951332033,3.702621333754254,-382.32344349936824,-162.5682025531061,94.98617126142248,-187.28081357043243,285.56224195380594,-7.576172523979274,118.27980418588677,62.71333584999238,313.8466395799001,-0.5438031999179781,-4.9039586403125,1.658617987608332,-90.27871250585335,-17.427623346165127,412.2400347760893,213.433,287.2040000000001,0.6216200000000006,162.31855618375076,116.43484643729278,263.7575178929885
11.29,-0.427880309529734,-1.2457160391618645,2.253490410164882,-726.2611127256879,-234.1273429083168,-2042.448826497261,14.015999999967754,-322.6690000000094,-1.565050000000121,119.02373359655802,100.85144313881379,251.16386398400144,1.7853631120585538,-1.8420296002584062,3.699747329596021,-381.5261584364621,-156.94216590619135,92.18658728963675,-186.81879156202132,283.8899614441411,-7.578103930330096,117.82014866180428,62.894677212325895,314.1487914728301,-0.5842445009129655,-4.888452843563387,1.518122166042844,-105.31944968580605,-24.32987235143142,409.3462565126241,213.433,287.2040000000001,0.6216200000000006,163.73832182607543,119.89205663828852,263.2877568636866
11.3,-0.4284295197126903,-1.2304958910830763,2.2028613678912077,-727.3530768428961,-243.3722015337978,-2034.0927953142816,14.015999999907745,-322.66900000002454,-1.565050000000343,119.28625269599924,101.10072950525385,250.89320059903838,1.7930485095449702,-1.798935925531831,3.690145356447794,-379.58960626855276,-149.36496779128538,91.71317998855847,-186.12927624629793,281.47112651226837,-7.580987143381416,117.2454013567125,62.735866087323195,314.9991529320941,-0.5665170584607829,-4.883167007088728,1.394178190757555,-120.50147706812929,-32.10079651663556,405.9654924707063,213.43300000000002,287.2040000000001,0.6216200000000006,164.91737808168332,120.37263419326848,263.477467760785
11.31,-0.4263371602567156,-1.2120934804817725,2.14000059438453,-728.8003519460943,-254.37391491614517,-2024.154613742294,14.015999999820611,-322.6690000000462,-1.5650500000006637,119.6709662553828,101.34883279953014,250.6677992750615,1.8195072078617192,-1.7550116805791738,3.6576425872660296,-376.6774432344943,-141.65695597346365,93.13703388723368,-185.21852059980142,278.3763680929332,-7.584796528653779,116.86248860995569,62.157362236630604,316.14192460258033,-0.5022468743731388,-4.891922979655964,1.3235076770287126,-132.59226976310583,-41.36137954902904,401.2434535491558,213.43300000000002,287.2040000000001,0.6216200000000006,165.53543737639677,118.08173361401356,264.2037394711649
11.32,-0.4217612285068378,-1.19447430607865,2.074523453487726,-731.4047818252756,-261.64398805275556,-2014.5130142952812,14.015999999708676,-322.6690000000736,-1.565050000001075,120.14331681051148,101.55581666312284,250.5447834093092,1.8533951224244385,-1.7245664013070532,3.6031664624361044,-373.2337281585189,-134.68327592781696,95.76965129183743,-184.1697196959765,274.96011087666346,-7.589184863798858,116.86603327080229,61.31066255228245,317.16747351866775,-0.41346222605523175,-4.916621179976079,1.3232881804737582,-137.93767859725347,-51.122134873422986,393.49810218311717,213.433,287.2040000000001,0.6216200000000006,165.46307131490903,113.99687943104166,265.2220403297391
11.33,-0.41649315892395933,-1.1813970158749065,2.012786611475194,-735.4564046818203,-262.0991522761376,-2007.1618687007567,14.015999999584421,-322.6690000001034,-1.5650500000015295,120.69495254935792,101.73441279501543,250.51573656705065,1.878757738954225,-1.7158097223876898,3.5411644607124586,-371.1241292798937,-129.3946835577026,99.29163286391514,-183.1890568562464,272.0151387056148,-7.593290723007986,117.23702332171933,60.52661016662114,317.6953740418913,-0.3226178366075473,-4.9531552113572905,1.3927867731032673,-134.12846232998345,-58.996949851211305,382.70328143325366,213.433,287.2040000000001,0.6216200000000006,164.71764791612844,109.21408977497786,266.2755542119776
11.34,-0.41256436398404156,-1.1741522041206875,1.9606929206774943,-740.7982312189122,-256.76594227072667,-2003.1106142485837,14.015999999476097,-322.6690000001282,-1.5650500000019227,121.26469824548042,101.903415666639,250.5253824322955,1.883257277993126,-1.726369870706217,3.4791728108219417,-372.9660230738557,-127.31546419173019,103.8942138990003,-182.5618358089867,270.61515374356964,-7.5959218733226095,117.84626237917003,60.04562994547012,317.58218915391706,-0.24597698334016693,-4.9930877173927275,1.512752204199512,-121.40953803859028,-61.79840637762107,371.2852766875826,213.43300000000002,287.2040000000001,0.6216200000000006,163.48534694339526,104.64657239149851,267.17221935700456
11.35,-0.4125457439859196,-1.1721500415554966,1.9253836211125455,-747.5272046900358,-250.3617274725335,-2002.2120519553118,14.015999999433541,-322.6690000001355,-1.5650500000020702,121.73647663789079,102.09404352954988,250.46667759954377,1.8647904606980616,-1.7471717818402692,3.4161326631559294,-378.5374020398547,-128.86200659587215,109.36499892765683,-182.41496820578328,271.2900729750564,-7.596548524116378,118.56788383438858,59.88349095660042,316.95319456189924,-0.18956731147825537,-5.029882382650808,1.6498735996106624,-102.71671969843958,-56.391337897749416,362.6118198985744,213.43300000000002,287.2040000000001,0.6216200000000006,162.0982249084793,100.80117281121629,267.83572378545773
11.36,-0.4191641786022627,-1.1746435319044413,1.9122640933997617,-756.0041780548596,-248.31559523030324,-2003.7966164538566,14.015999999532603,-322.6690000001062,-1.565050000001692,122.0158604261753,102.35747322055354,250.2222072064724,1.8304764446712936,-1.7696541044802685,3.358073949068023,-382.7069761758696,-131.8481161413862,114.37156436360617,-182.55890168857073,273.45130573575665,-7.59596409339589,119.27854660931776,59.95371957178385,316.06164546111233,-0.1503933655457728,-5.063940673260404,1.7671583082453046,-82.92325052106983,-41.66063057543511,358.7200512973174,213.433,287.2040000000001,0.6216200000000006,160.93897860855554,97.76394851987983,268.2967469092348
11.37,-0.43280605001246303,-1.1815976820574166,1.9217666315326858,-766.6920288221293,-252.72205203571832,-2007.2690840936245,14.015999999875392,-322.6690000000152,-1.5650500000004126,122.09274497970843,102.70486834286022,249.77735758583705,1.7921590546066068,-1.7903668199958498,3.32263354249772,-378.8993631367177,-133.01399911120328,117.3066314828537,-182.6883606812931,276.0064428283715,-7.595444866905474,119.83714060799797,60.20273415248141,315.14479879785694,-0.12206353258964205,-5.099940902623527,1.8352390129264502,-67.78940280655222,-20.040724411426464,359.4569837644053,213.433,287.2040000000001,0.6216200000000006,160.31771983746833,95.45666642512582,268.6304340278469
11.38,-0.44986391922609587,-1.193641504441705,1.9497382875940636,-779.6730186941229,-261.14652824062296,-2012.2100876815566,14.01600000058232,-322.6689999998334,-1.5650499999977907,122.03911232833661,103.05282402659331,249.2850964064798,1.7618961586582582,-1.8095020764742744,3.328794916848496,-364.3637429297842,-130.86955938708428,117.35885560567768,-182.66471605129453,278.22597640271556,-7.595567964372172,120.09556531842478,60.625628468048085,314.3777686450915,-0.1000284524943129,-5.138721129512094,1.8460742403816286,-62.02035818588676,3.4826730657127545,363.6433314003864,213.43300000000002,287.2040000000001,0.6216200000000006,160.31228035279307,93.79809152966513,268.89286415827917
11.39,-0.4642348284070313,-1.2106259310706389,1.9890668388552557,-793.1290049503848,-268.83056312534603,-2018.2898137176326,14.016000001770756,-322.6689999995331,-1.5650499999933989,121.94983166629534,103.26351792441443,248.984253810569,1.7487781989311562,-1.8261713744829153,3.377757697062816,-342.7858037631877,-126.46519001056087,114.81670495685267,-182.60676829391434,279.9446849875075,-7.595830497000735,119.98210142843135,61.15389408113841,313.90420249231835,-0.08493316864768105,-5.175070251662418,1.8160120404275797,-67.40899432064693,23.82343131904612,370.28211490858797,213.43300000000002,287.2040000000001,0.6216200000000006,160.73461557884863,92.7578561391011,269.0789206168825
11.4,-0.47022116991790436,-1.2308147797341533,2.0309993120452163,-802.7030249296515,-271.7016471546367,-2024.885410906604,14.016000003514463,-322.66899999909896,-1.5650499999869734,121.89642015844373,103.22461769584625,249.0725362239181,1.757267642316069,-1.8380748324497231,3.4418030708689415,-322.4036547813461,-122.1781182104125,111.14719131398316,-182.8000755990982,281.3652684564124,-7.595029993496109,119.61502505782026,61.56447938051664,313.82511715979905,-0.0818168045179525,-5.203229344991108,1.772114349627781,-82.21117724102963,37.71609640659049,378.104946716846,213.433,287.2040000000001,0.6216200000000006,161.2892627214715,92.37843356163441,269.13144642880366
11.41,-0.46479374331459355,-1.2517152107945655,2.0688242337277916,-803.8581158571775,-268.6753905647435,-2030.623318234932,14.016000005778684,-322.6689999985436,-1.5650499999786538,121.89933005830649,102.88785273026618,249.63010189542757,1.7865937665931984,-1.8434105764995303,3.4871752847055557,-309.8793259431279,-120.22290125211032,108.73480137632068,-183.426126637199,282.7124589936967,-7.592403223254039,119.20284450071797,61.62885927017212,314.16313516870775,-0.0942597971559092,-5.220204752447598,1.7375689028913228,-101.63422906814708,44.16913757383236,384.8953100065326,213.433,287.2040000000001,0.6216200000000006,161.73087160563932,92.668628669142,269.0077691524309
