time,RGLTMED,RRF,RADDLONG,RST,RTA,RGM,LGLTMED,LRF,LADDLONG,LST,LTA,LGM
0.0,0.013093570751928511,0.00010728253687066864,0.0001298241908938682,0.008661735721246386,0.0003514866694569904,0.002023267377726918,0.0001112741890601405,3.738220543448551e-05,0.00020065783274820823,0.0009980130047972495,0.00354839460742316,0.00043298208657351186
0.001,0.01172586482021037,0.00014058526993498128,7.695243252130374e-05,0.009046028783596822,0.00014109976453841803,0.002597735444630345,7.122002227186126e-05,7.534183818962674e-05,0.00024131068485079912,0.0010406968382884528,0.0037521365137784665,0.00034432795985496093
0.002,0.01036532349932061,0.00017389918165249387,2.4238034864916913e-05,0.009432307159905326,6.791114123993859e-05,0.003170747265512378,3.133204233060293e-05,0.00011334299617287143,0.0002819434250687225,0.00108289653881246,0.003956933604759328,0.0002560137180236148
0.003,0.009012761236110077,0.00020720461829102572,2.8286292250275473e-05,0.00982032647344242,0.00027540306652109215,0.0037419360724428533,8.36540886484618e-06,0.00015136342269839927,0.00032253061568221085,0.0011245554970109753,0.004162642168811906,0.0001680912028467046
0.004,0.007668983173237656,0.0002404819531957942,8.058799511648359e-05,0.010209840611931753,0.00048123476117510795,0.004310936419178567,4.7848264916762145e-05,0.00018938085203429295,0.00036304682878679793,0.0011656166934979342,0.0043691165390468,8.061183428802337e-05
0.005,0.00633478408211046,0.00027371161567346755,0.00013263471940523654,0.010600602146697955,0.0006852669300619719,0.0048773846896917605,8.70927724571476e-05,0.00022737304117975018,0.00040346668190100306,0.0012060227730511886,0.0045762092925804064,6.3734551339193855e-06
0.006,0.005010947319057313,0.000306874119658395,0.00018439435305615066,0.010992362748851958,0.0008873624534152317,0.005440919603778001,0.0001260755279797554,0.00026531780142868296,0.0004437648734472459,0.0012457161207690137,0.004783771453361708,9.281428495730605e-05
0.007,0.003698243807137756,0.0003399500920733461,0.0002358350686999057,0.011384873600378247,0.0010873866032415128,0.006001182718543857,0.0001647735138670781,0.00030319302962423606,0.0004839162180082783,0.0012846389400922153,0.0049916526979285674,0.00017866089022777155
0.008,0.002397431045900911,0.00037292030080741744,0.0002869253655280563,0.011777885798260583,0.001285207255154022,0.006557818924626597,0.00020316413351322585,0.00034097673901703533,0.0005238956812644726,0.0013227333325959456,0.0051997015635362135,0.00026386418366508
0.009,0.001109252151299483,0.0004057656822428632,0.0003376341105270734,0.012171150750065527,0.0014806950950753248,0.007110476936039895,0.00024122524545210815,0.00037864708964746363,0.0005636784145204084,0.0013599413794605482,0.005407765658100537,0.0003483758164284556
0.01,0.0001655650721782611,0.0004384673682694096,0.00038793057899885215,0.012564420559688056,0.0016737238202601398,0.00765880977258032,0.0002789351964091608,0.00041618241817845635,0.0006032397887329215,0.0013962052245366995,0.005615691871402053,0.00043214823736830425
0.011,0.0014263090252691459,0.00047100671272874754,0.0004377844942947439,0.012957448402215445,0.001864170334108405,0.008202475233766524,0.0003162728532032792,0.0004535612671104436,0.0006425554279579368,0.0014314671589251693,0.0058233265870057125,0.0005151347506554129
0.012,0.002672285171884729,0.000503365317234332,0.00048716606669500925,0.013349988887052319,0.0020519149342665592,0.008741136363313645,0.0003532176334326406,0.0004907624133149384,0.0006816012421402868,0.0014656697069940108,0.006030515894370393,0.0005972895716806017
0.013,0.00390281685972614,0.000535525056314064,0.0005360460313705995,0.013741798408560385,0.0022368414935514044,0.0092744619031757,0.00038974953488367836,0.0005277648958283937,0.000720353459178543,0.0014987557137557776,0.006237105800650727,0.0006785678811191577
0.014,0.005117246102209338,0.0005674681018269293,0.0005843956853691311,0.014132635483515333,0.002418837633275206,0.009802126736225974,0.00042584916360688917,0.0005645480428533247,0.0007587886562042362,0.0015306684335261206,0.006442942441730806,0.0007589258770562767
0.015,0.006314934320506635,0.0005991769466089015,0.0006321869235712603,0.01452226107469689,0.0025977948886013566,0.010323812316686875,0.00046149776060666083,0.0006010914979195546,0.0007968837900206733,0.001561351619784459,0.0066478722920708475,0.0008383208250726877
0.016,0.007495263044667375,0.0006306344273074492,0.0006793922735670139,0.014910438899925015,0.0027736088656118906,0.010839207087457437,0.0004966772270958382,0.0006373752451651186,0.0008346162266506981,0.0015907496161572862,0.0068517423729913905,0.0009167111061937265
0.017,0.00865763457294542,0.000661823746367331,0.0007259849294041314,0.015296935725844797,0.0029461793898141624,0.011348006883513366,0.0005313701482707996,0.0006733796337035715,0.0008719637699455842,0.001618807448444014,0.007054400459062836,0.000994056262610967
0.018,0.009801472588640978,0.0006927284931332602,0.0007719387841627955,0.015681521645758513,0.003115410645850147,0.01184991532057453,0.0005655598155698789,0.0007090854010513067,0.0009089046892098086,0.0016454709176037113,0.007255695282306178,0.001070317041094462
0.019,0.010926222733946998,0.0007233326640378946,0.0008172284613140316,0.016063970340832682,0.0032812113081991424,0.012344644168253658,0.0005992302473859222,0.0007444736955942988,0.0009454177458000721,0.0016706866936190765,0.007455476733936411,0.0011454554340264804
0.02,0.012031353140456455,0.000753620681846819,0.000861829344822958,0.016444059324090498,0.003443494662685947,0.01283191370692701,0.000632366208211415,0.0007795260980780832,0.0009814822186624123,0.0016944024101519775,0.00765359606338972,0.001219434718003201
0.021,0.013116354916131523,0.0007835774139360339,0.0009057176079627588,0.016821570166726838,0.0036021787186251365,0.013311453067618382,0.0006649532262019844,0.0008142246421077153,0.0010170779287779798,0.0017165667599028623,0.007849906074371665,0.0012922194899664403
0.022,0.014180742588658054,0.0008131881895818232,0.0009488702408099098,0.01719628870642747,0.0037571863114520066,0.013783000554274566,0.0006969776091518176,0.0008485518336464979,0.0010521852624947856,0.0017371295905840342,0.008044261317651243,0.0013637757008405985
0.023,0.015224054505198759,0.0008424388162471769,0.000991265076394692,0.017568005237519353,0.003908445195716354,0.014246303947928156,0.000728426458882669,0.0008824906695043836,0.0010867851937288275,0.001756042001414172,0.008236518280309284,0.0014340706866594617
0.024,0.01624585318861255,0.000871315594852625,0.0010328808154828402,0.01793651468292303,0.0040558881283473975,0.014701120792367005,0.0007592876840560322,0.000916024654809495,0.0011208593050237015,0.001773256440039076,0.008426535571133424,0.0015030731971736808
