time,LGLTMED,LRF,LADDLONG,LST,LTA,LGM
0.0,0.004315373463698656,0.00349205049521609,0.04494209435259574,0.015834597605713686,0.06887681602401241,0.012834784127934313
0.001,0.0027620151338961473,0.007038041236536197,0.05404726752161605,0.01651182458006537,0.07283158863330985,0.010206831116093926
0.002,0.0012151017695931196,0.010587911047895854,0.06314793615573519,0.017181370240960787,0.07680684311268361,0.007588953230435699
0.003,0.00032442261528276695,0.014139580825897185,0.07223840287251512,0.01784233641732894,0.0807997899205653,0.004982687204025898
0.004,0.0018556246911338595,0.01769097062209152,0.08131297248793247,0.01849381843254868,0.08480760156095972,0.002389557266517447
0.005,0.0033775832681065612,0.021240002611453403,0.09036595999159237,0.019134906281578656,0.08882741645279853,0.00018892680166121345
0.006,0.004889390724488159,0.02478460404087548,0.09939169849331823,0.01976468583927524,0.09285634286695013,0.002751271584565625
0.007,0.006390154403893126,0.028322710148838116,0.10838454711990757,0.020382240098288137,0.0968914629200911,0.005296001911589112
0.008,0.00787899797737161,0.03185226704797466,0.11733889884003693,0.020986650435058023,0.10092983661463138,0.00782166270026276
0.009,0.009355062766945421,0.035371234563264665,0.12624918819733758,0.021576997902439176,0.10496850591384871,0.010326820757496545
0.01,0.010817509027410393,0.038877589018849,0.1351098989317531,0.022152364547618982,0.1090044988415173,0.012810066535969514
0.011,0.012265517183541927,0.042369325967123964,0.14391557147083522,0.022711834754076298,0.11303483359541323,0.015270015842415184
0.012,0.013698289020126797,0.04584446285421058,0.1526608102737326,0.02325449660633459,0.117056522664504,0.017705311494648886
0.013,0.01511504882248269,0.049301041616306336,0.16134029101293224,0.02377944327630098,0.12106657694018293,0.0201146249241769
0.014,0.016515044465293723,0.052737131202015,0.16994876757989102,0.02428577442994248,0.12506200981256307,0.022496657721349032
0.015,0.017897548447667715,0.05615083001613332,0.17848107890261844,0.024772597653012676,0.1290398412437598,0.024850143120025172
0.016,0.019261858872545983,0.05954026828133546,0.18693215556358678,0.025239029894616693,0.13299710181083052,0.027173847418924868
0.017,0.020607300368736006,0.06290361031437362,0.19529702620735237,0.02568419892729915,0.13693083671193895,0.02946657133693287
0.018,0.021933224954135896,0.0662390567145994,0.20357082372778676,0.026107244822379444,0.14083810973002742,0.03172715129997434
0.019,0.023239012838979476,0.06954484646261103,0.21174879122551038,0.02650732143921593,0.14471600714881064,0.03395446065735215
0.02,0.024524073168318644,0.07281925892783032,0.21982628772769036,0.026883597927021774,0.14856164161601704,0.03614741082601968
0.021,0.025787844703165076,0.0760606157834216,0.22779879366303518,0.027235260237844186,0.15237215594883288,0.03830495236160933
0.022,0.027029796440047025,0.07926728282777717,0.23566191608770737,0.027561512649291856,0.15614472687616632,0.04042607595554378
0.023,0.02824942816900837,0.08243767171166322,0.24341139365765382,0.02786157929552702,0.15987656871208522,0.04250981335771141
0.024,0.02944627097051905,0.08557024157024132,0.2510431013454265,0.028134705705026002,0.16356493695447308,0.044555238224462654
0.025,0.03061988765181675,0.08866350055983505,0.2585530549001276,0.028380160343564484,0.16720713180270183,0.046561466891802836
0.026,0.03176987312369572,0.09171600729899305,0.26593741505027735,0.028597236160915484,0.17080050158824367,0.048527659073692636
0.027,0.03289585471876669,0.09472637221383942,0.273192491449964,0.02878525213971773,0.1743424461122686,0.05045301848552426
0.028,0.03399749245253352,0.09769325878770183,0.2803147463692592,0.028943554844991493,0.17783041988468257,0.05233679339292154
0.029,0.03507447922863626,0.10061538471519509,0.2873007981290131,0.02907151997271027,0.1812619352592889,0.05417827708603894
