time,RGLTMED,RRF,RADDLONG,RTA,RGM
0.023,0.00214891641388253,0.0026303202813440637,0.008291244426617342,0.013286124683663338,0.004459349214074661
0.024,0.0022478029856081174,0.002707872367166976,0.008447073225084848,0.013603341157121272,0.004573747456270927
0.025,0.0023454627699127017,0.002784727238354589,0.008601441445476954,0.013915364799371359,0.0046869528616665865
0.026,0.002441849905610188,0.0028608358620126535,0.00875427011896861,0.014222031491007729,0.00479889204304503
0.027,0.0025369200040322275,0.0029361499858695417,0.008905483050911952,0.014523184673808242,0.0049094939074717115
0.028,0.002630630195780776,0.0030106222083737533,0.009055006898281034,0.014818675590333702,0.0050186897097539585
0.029,0.0027229391754528755,0.0030842060482255467,0.009202771237646956,0.01510836350759201,0.005126413099992897
0.03,0.0028138072443340957,0.003156856013233001,0.00934870862360455,0.0153921159240185,0.00523260016544643
0.031,0.00290319635105618,0.0032285276683789305,0.009492754637684472,0.01566980875915639,0.005337189466928364
0.032,0.0029910701302131196,0.003299177702982016,0.009634847927901575,0.015941326525591944,0.005440122069977997
0.033,0.0030773939389292736,0.00336876399683312,0.009774930239206735,0.016206562482860985,0.005541341571044472
0.034,0.003162134891373371,0.003437245685185513,0.009912946435215156,0.01646541877315566,0.005640794118937251
0.035,0.0032452618912127756,0.0035045832224744134,0.010048844511668835,0.01671780653871903,0.0057384284317959595
0.036,0.003326745662002533,0.003570738444636325,0.010182575602148225,0.0169636460208379,0.0058341958098308
0.037,0.0034065587755021465,0.003635674629893557,0.010314093976581295,0.017202866640342526,0.005928050144080402
0.038,0.0034846756779091906,0.0036993565578665845,0.01044335703311436,0.017435407059497938,0.006019947921428534
0.039,0.003561072713993904,0.003761750566877638,0.010570325283912264,0.017661215225134495,0.006109848226114949
0.04,0.0036357281491147244,0.0038228246093104396,0.010694962335445875,0.01788024839283451,0.0061977127379690185
0.041,0.003708622189092028,0.003882548304889683,0.01081723486380393,0.01809247313198458,0.006283505727587414
0.042,0.0037797369979147896,0.003940892991738567,0.010937112585537381,0.018297865311522388,0.006367194048669264
0.043,0.003849056713251056,0.0039978317750653395,0.011054568224510782,0.018496410066246177,0.006448747127715321
0.044,0.003916567459728563,0.004053339573322479,0.011169577475198587,0.01868810174361334,0.0065281369512926925
0.045,0.003982257359948234,0.004107393161675476,0.011282118962826366,0.018872943831034515,0.006605338051062042
0.046,0.004046116543191157,0.004159971212611601,0.011392174200720204,0.019050948863765117,0.006680327486757139
0.047,0.004108137151777123,0.004211054333512428,0.011499727545192878,0.019222138313585668,0.006753084827295928
0.048,0.0041683133450281466,0.004260625101008528,0.011604766148261707,0.019386542458524732,0.006823592130189343
0.049,0.0042266413007834005,0.004308668091931749,0.011707279908457423,0.019544200233913827,0.006891833919401547
0.05,0.0042831192144039635,0.0043551699106785515,0.011807261419945916,0.019695159065088286,0.006957797161805499
0.051,0.004337747295197547,0.00440011921279462,0.011904705920147467,0.01983947468207461,0.007021471242370674
0.052,0.004390527760185726,0.004443506724586072,0.01199961123600429,0.019977210916637525,0.007082847938212918
0.053,0.004441464825129183,0.004485325258557802,0.0120919777290181,0.020108439482098152,0.0071419213916258965
0.054,0.004490564692719444,0.004525569724477122,0.01218180823915657,0.020233239736369913,0.0071986880821986125
0.055,0.004537835537837694,0.004564237135860751,0.012269108027716299,0.020351698428675725,0.007253146798105509
0.056,0.004583287489773303,0.004601326611683871,0.012353884719232277,0.02046390943040299,0.007305298606637667
0.057,0.0046269326112878695,0.004636839373112929,0.012436148242531744,0.02056997345053054,0.0073551468240271225
0.058,0.004668784874404993,0.004670778735075896,0.012515910771027894,0.020669997736046376,0.007402696984601639
0.059,0.00470886013280108,0.004703150092512307,0.01259318666232771,0.020764095757808243,0.007447956809292909
0.06,0.00474717609066949,0.004733960901188483,0.012667992397192445,0.02085238688242721,0.007490936173505649
0.061,0.004783752267931823,0.004763220653009308,0.012740346517848816,0.020934996030985926,0.00753164707433821
0.062,0.004818609961679378,0.004790940845798986,0.012810269565611616,0.02101205332568394,0.007570103597127529
0.063,0.004851772203746341,0.00481713494756258,0.012877784017748146,0.021083693725757982,0.0076063218812728916
0.064,0.004883263714343213,0.00484181835528443,0.012942914223491607,0.021150056654206925,0.007640320085275083
0.065,0.004913110851713994,0.004865008348372357,0.013005686339091016,0.021211285616946376,0.007672118350913353
0.066,0.004941341557825465,0.0048867240369187236,0.013066128261764974,0.02126752781603706,0.007701738766474276
0.067,0.0049679853001507535,0.004906986305014183,0.0131242695624034,0.021318933758603425,0.007729205328941378
0.068,0.004993073009663469,0.004925817749405003,0.013180141416838058,0.02136565686301284,0.0077545439050465
0.069,0.005016637015202014,0.004943242613823091,0.013233776535486127,0.021407853063836385,0.007777782191070112
0.07,0.0050387109743950855,0.004959286719343519,0.013285209091169028,0.021445680417063902,0.007798949671260979
0.071,0.005059329801367664,0.004973977391144212,0.01333447464492746,0.021479298706997933,0.007818077574732886
0.072,0.005078529591476476,0.004987343382056828,0.013381610069705988,0.021508869056201356,0.007835198830697205
0.073,0.005096347543348515,0.004999414793303313,0.013426653471882207,0.021534553539821803,0.00785034802191282
0.074,0.005112821878509892,0.00501022299280829,0.013469644110756625,0.021556514805562473,0.007863561336278463
0.075,0.005127991758897402,0.005019800531466664,0.013510622316256545,0.021574915700512523,0.007874876516545287
0.076,0.005141897202546097,0.00502818105773197,0.01354962940519715,0.021589918905990338,0.007884332808173125
0.077,0.005154578997743768,0.005035399230875688,0.013586707596479768,0.021601686581493015,0.00789197090538234
0.078,0.005166078615936792,0.005041490633251325,0.01362189992561304,0.021610380018787352,0.007897832895464146
0.079,0.0051764381236625145,0.005046491681879834,0.01365525015893848,0.021616159307116467,0.007901962201411627
0.08,0.005185700093773551,0.005050439539655392,0.013686802707934634,0.021619183010427527,0.007904403522927716
0.081,0.005193907516211851,0.005053372026453614,0.013716602543964366,0.021619607857450512,0.007905202775858107
0.082,0.005201103708585592,0.0050553275304085704,0.013744695113819058,0.021617588445381128,0.007904407030087088
0.083,0.005207332226798904,0.0050563449196102525,0.01377112625640476,0.021613276957846768,0.007902064445923519
0.084,0.00521263677598167,0.005056463454459659,0.013795942120910114,0.021606822897764173,0.007898224208994496
0.085,0.005217061121964155,0.005055722700903819,0.01381918908679032,0.02159837283563045,0.007892936463655312
0.086,0.005220649003538521,0.005054162444757995,0.013840913685888556,0.021588070173724255,0.00788625224491334
0.087,0.005223444045744606,0.005051822607308488,0.013861162526992595,0.021576054926629274,0.007878223408848447
0.088,0.005225489674409736,0.005048743162379611,0.01387998222309398,0.021562463518425924,0.00786890256149625
0.089,0.005226829032163222,0.005044964055043807,0.013897419321585726,0.021547428596829347,0.007858342986149366
0.09,0.005227504896137204,0.005040525122151686,0.013913520237605347,0.021531078864483886,0.007846598569031612
0.091,0.00522755959755738,0.005035466014854098,0.013928331190703679,0.021513538927557255,0.007833723723311228
0.092,0.005227034943419903,0.005029826123278414,0.013941898144996601,0.02149492916171248,0.007819773311436256
0.093,0.00522597214044434,0.005023644503507126,0.013954266752934439,0.021475365595469878,0.007804802565791908
0.094,0.00522441172148744,0.0050169598069922305,0.013965482302799414,0.021454959810902445,0.007788867007693842
0.095,0.005222393474598807,0.005009810212527098,0.013975589670011295,0.02143381886153753,0.007772022364743749
0.096,0.005219956374895718,0.0050022333608894225,0.01398463327228372,0.02141204520727213,0.007754324486587715
0.097,0.00521713851942786,0.004994266292261755,0.013992657028630265,0.021389736666052987,0.007735829259143704
0.098,0.005213977065192823,0.004985945386526512,0.013999704322173625,0.021366986382024528,0.007716592517414984
0.099,0.0052105081704523415,0.004977306306519289,0.014005817966666285,0.02134388280980266,0.007696669957078185
0.1,0.0052067669394897384,0.004968383944309253,0.01401104017659007,0.021320509714488393,0.007676117045105855
0.101,0.005202787370940648,0.004959212370559891,0.014015412540666185,0.021296946186996832,0.0076549889297340915
0.102,0.005198602309819389,0.004949824787009025,0.014018975998577722,0.021273266674246907,0.0076333403501144355
0.103,0.005194243403351715,0.004940253482094307,0.01402177082068491,0.021249541023729532,0.007611225546004545
0.104,0.005189741060712461,0.004930529789738914,0.014023836590502013,0.021225834541935967,0.007588698167860545
0.105,0.005185124416754972,0.004920684051300273,0.014025212189700409,0.02120220806607697,0.0075658111876970675
0.106,0.005180421299808386,0.004910745580671714,0.014025935785394614,0.021178718048458674,0.007542616811078122
0.107,0.00517565820360806,0.004900742632514054,0.014026044819448762,0.021155416652810493,0.007519166390593104
0.108,0.0051708602634128135,0.004890702373582661,0.014025575999513271,0.021132351861790265,0.00749551034115874
0.109,0.0051660512363497675,0.004880650857107456,0.014024565291478906,0.021109567594823003,0.0074716980574716175
0.11,0.005161253486013561,0.004870613000180952,0.014023047913033746,0.021087103835360693,0.007447777833918082
0.111,0.005156487971331999,0.004860612564114525,0.014021058328028897,0.021064996766580742,0.007423796787228171
0.112,0.005151774239695624,0.00485067213773309,0.014018630241383168,0.021043278914471764,0.007399800782137661
0.113,0.005147130424335308,0.004840813123588397,0.014015796594262976,0.02102197929718907,0.007375834360297441
0.114,0.0051425732459199035,0.004831055727079554,0.014012589559256822,0.021001123579501596,0.007351940672643376
0.115,0.005138118018334076,0.00482141894847703,0.01400904053523583,0.02098073423110455,0.007328161415414637
0.116,0.005133778658583073,0.004811920577852438,0.01400518014156488,0.020960830687549416,0.007304536769987832
0.117,0.005129567700756266,0.004802577192917899,0.014001038211307682,0.02094142951255462,0.007281105346680793
0.118,0.005125496313966244,0.004793404159774512,0.013996643783061563,0.020922544560509872,0.007257904132672204
0.119,0.005121574324167257,0.004784415636561251,0.01399202509108331,0.020904187138072024,0.007234968444176696
0.12,0.0051178102397469874,0.004775624579986958,0.01398720955344762,0.02088636616386236,0.007212331883006248
0.121,0.005114211280777732,0.004767042754721458,0.013982223758111327,0.02086908832540901,0.007190026297638851
0.122,0.005110783411804903,0.004758680745616803,0.013977093446905873,0.020852358232631485,0.007168081748907441
0.123,0.005107531378041267,0.004750547972723352,0.013971843497616019,0.02083617856732844,0.007146526480415789
0.124,0.005104458744825484,0.004742652709056586,0.013966497904417645,0.020820550228281613,0.007125386893780271
0.125,0.005101567940195214,0.004735002101060973,0.013961079757045908,0.02080547247170257,0.0071046875287847575
0.126,0.005098860300418554,0.004727602191709401,0.013955611219140886,0.020790943046809573,0.0070844510485202905
0.127,0.005096336118320744,0.004720457946170569,0.013950113506259102,0.02077695832633524,0.007064698229562817
0.128,0.005093994694232883,0.004713573279970739,0.013944606864045203,0.020763513431754102,0.007045447957221558
0.129,0.005091834389375743,0.004706951089569772,0.013939110547039982,0.020750602353008366,0.007026717225869283
0.13,0.005089852681477059,0.0047005932852646915,0.01393364279857229,0.02073821806251512,0.007008521144345688
0.131,0.005088046222407932,0.004694500826326609,0.013928220832149892,0.020726352623255586,0.006990872946406361
0.132,0.0050864108976142325,0.0046886737582680655,0.013922860814731094,0.02071499729076763,0.006973784006171476
0.133,0.005084941887111164,0.004683111252128094,0.013917577852225995,0.02070414260888901,0.006957263858510678
0.134,0.005083633727802373,0.0046778116456526984,0.013912385977546467,0.020693778499152056,0.006941320224284718
0.135,0.005082480376878653,0.004672772486239852,0.013907298141499718,0.020683894343829043,0.006925959040350436
0.136,0.005081475276044801,0.004667990575509881,0.013902326206800522,0.020674479062754932,0.006911184494222769
0.137,0.005080611416315792,0.004663462015352665,0.013897480945454423,0.020665521184169394,0.006896999063274009
0.138,0.00507988140311468,0.004659182255291279,0.013892772039731814,0.020657008909893207,0.006883403558334747
0.139,0.005079277521394755,0.004655146140988273,0.013888208086910965,0.02064893017518175,0.006870397171542128
0.14,0.005078791800497707,0.004651347963706577,0.013883796607921791,0.020641272703589213,0.006857977528260393
0.141,0.0050784160784474305,0.004647781510523142,0.013879544059976835,0.020634024057143815,0.006846140742877898
0.142,0.005078142065365437,0.004644440115080401,0.013875455853235064,0.020627171682094898,0.006834881478264738
0.143,0.005077961405680035,0.004641316708649828,0.013871536371508661,0.02062070295046786,0.006824193008655895
0.144,0.0050778657387894706,0.004638403871273489,0.013867788996990855,0.020614605197657464,0.006814067285707455
0.145,0.005077846757829566,0.004635693882741938,0.013864216138951875,0.020608865756290354,0.006804495007459798
0.146,0.005077896266187858,0.004633178773158484,0.01386081926631891,0.020603471986578692,0.006795465689933058
0.147,0.00507800623139812,0.004630850372831487,0.013857598944023608,0.020598411303368255,0.0067869677410764455
0.148,0.005078168836041851,0.0046287003612306915,0.013854554872964187,0.020593671200058734,0.006778988536793209
0.149,0.005078376525277005,0.004626720314740975,0.0138516859333874,0.020589239269541214,0.006771514498766813
0.15,0.005078622050607794,0.004624901752944653,0.013848990231451001,0.020585103222262553,0.0067645311738206235
0.151,0.0050788985095024585,0.004623236183159654,0.013846465148683486,0.020581250901511295,0.006758023314550815
0.152,0.005079199380462076,0.004621715142956289,0.013844107394016586,0.02057767029604741,0.0067519749609760565
0.153,0.00507951855315722,0.004620330240373426,0.013841913058027682,0.020574349550264003,0.00674636952294556
0.154,0.00507985035330446,0.004619073191559841,0.013839877668994208,0.02057127697213944,0.006741189863040092
0.155,0.005080189562065345,0.004617935855583801,0.013837996250330685,0.020568441039291414,0.006736418379692292
0.156,0.005080531429898045,0.004616910266190929,0.013836263378952985,0.020565830403490096,0.006732037090245434
0.157,0.005080871684933434,0.004615988660353069,0.013834673244097068,0.0205634338940372,0.0067280277136631105
0.158,0.005081206536052115,0.004615163503533538,0.013833219706113372,0.020561240520453668,0.006724371752594551
0.159,0.005081532670905152,0.004614427511677506,0.013831896354766783,0.020559239474917963,0.006721050574493054
0.16,0.005081847249164448,0.0046137736700005635,0.013830696566599715,0.020557420134859845,0.0067180454914824664
0.161,0.005082147891322968,0.00461319524868918,0.013829613560957183,0.020555772066060497,0.00671533783867252
0.162,0.005082432663397497,0.004612685815650766,0.013828640454312863,0.0205542850265548,0.006712909050636414
0.163,0.005082700057916342,0.004612239246465445,0.013827770312563343,0.020552948971578767,0.006710740735777231
0.164,0.005082948971595905,0.004611849731698249,0.013826996200974336,0.02055175405975289,0.006708814748320479
0.165,0.005083178680119969,0.004611511781730902,0.013826311231473931,0.020550690660639595,0.0067071132576811895
0.166,0.005083388810435627,0.004611220229270527,0.013825708607002895,0.02054974936376596,0.006705618814967859
0.167,0.005083579310974667,0.004610970229692816,0.013825181662661142,0.020548920989164193,0.006704314416398248
0.168,0.0050837504202038515,0.004610757259380048,0.013824723903433625,0.020548196599450078,0.006703183563407282
0.169,0.005083902633905536,0.004610577112217237,0.01382432903832502,0.02054756751342735,0.006702210319222739
0.17,0.005084036671591246,0.004610425894410089,0.013823991010762857,0.020547025321168682,0.006701379361672253
0.171,0.0050841534424509545,0.004610300017786199,0.013823704025136644,0.020546561900479075,0.0067006760319695095
0.172,0.005084254011237204,0.004610196191736636,0.01382346256933809,0.02054616943459518,0.006700086379212345
0.173,0.005084339564476903,0.004610111413949862,0.013823261433181036,0.020545840430919705,0.006699597200313496
0.174,0.005084411377397241,0.004610042960085717,0.013823095722637799,0.02054556774053853,0.0066991960750757565
0.175,0.005084470781946724,0.004609988372535863,0.013822960869951844,0.020545344578218924,0.0066988713961149806
0.176,0.005084519136286767,0.004609945448418937,0.01382285263987052,0.020545164542533363,0.006698612393323655
