Raw.Pin 1,Raw.Pin 2,Raw.Pin 3,Raw.Pin 4,Raw.Pin 5,Raw.Pin 6,Raw.Pin 7,Raw.Pin 8,Raw.Pin 9,Raw.Pin 10,Raw.Pin 11,Raw.Pin 12,Raw.Pin 13,Raw.Pin 14,Raw.Pin 15,Raw.Pin 16,Raw.Pin 41,Raw.Pin 42,Raw.Pin 43,Raw.Pin 44,Raw.Pin 45,Raw.Pin 46,Raw.Pin 47,Raw.Pin 48,Raw.Pin 49,Raw.Pin 50,Raw.Pin 51,Raw.Pin 52,Raw.Pin 53,Raw.Pin 54,Raw.Pin 55,Raw.Pin 56,Raw.Pin 57,Raw.Pin 58,Raw.Pin 59,Raw.Pin 60,Raw.Pin 61,Raw.Pin 62,Raw.Pin 63,Raw.Pin 64,Voltage.EMG01_r_gastro,Voltage.EMG02_r_soleus,Voltage.EMG03_r_rect_fem,Voltage.EMG04_r_tfl,Voltage.EMG05_r_semimemb,Voltage.EMG06_l_gastro,Voltage.EMG07_l_soleus,Voltage.EMG08_l_rect_fem,Voltage.EMG09_l_tfl,Voltage.EMG10_l_semimemb,Voltage.not_used
-0.0030517578125,-0.00335693359375,-0.00152587890625,-0.0091552734375,-0.00335693359375,0.00701904296875,-0.001220703125,-0.00213623046875,-0.028076171875,-0.02166748046875,-0.02471923828125,-0.02471923828125,-0.01953125,-0.02105712890625,-0.01556396484375,-0.01495361328125,-0.0018310546875,-0.00213623046875,0.0030517578125,-0.0091552734375,-0.0091552734375,0.00457763671875,-0.00946044921875,0.00030517578125,0.0225830078125,-0.0018310546875,-0.00335693359375,-0.0067138671875,0.0,-0.00701904296875,-0.00518798828125,-0.001220703125,-0.0048828125,0.00152587890625,-0.00396728515625,-0.0006103515625,-0.0042724609375,-0.0079345703125,-0.00885009765625,-0.00396728515625,0.042460326105356216,0.021722106263041496,0.025980224832892418,0.02224639803171158,0.02650756761431694,0.028496094048023224,0.043960876762866974,0.03804107755422592,0.02695617638528347,0.04982757568359375,0.03602844104170799
-0.0030517578125,-0.003662109375,0.01068115234375,-0.01220703125,-0.00579833984375,-0.001220703125,-0.00213623046875,-0.00396728515625,-0.02532958984375,-0.02410888671875,-0.02655029296875,-0.0140380859375,-0.02044677734375,-0.02410888671875,-0.0262451171875,-0.00823974609375,-0.00762939453125,0.00213623046875,-0.0006103515625,-0.00274658203125,-0.0091552734375,-0.0048828125,-0.0042724609375,-0.00213623046875,-0.0042724609375,-0.0042724609375,-0.00152587890625,-0.00335693359375,-0.00335693359375,-0.00823974609375,0.00091552734375,0.0006103515625,-0.00701904296875,0.01312255859375,-0.0018310546875,-0.0048828125,-0.00732421875,-0.0079345703125,-0.00152587890625,0.00030517578125,0.034525755792856216,-0.006659240927547216,0.025675049051642418,0.02606109529733658,0.02757568284869194,0.033073730766773224,0.036178894340991974,0.03941436856985092,0.03870544582605362,0.04738616943359375,0.05586486682295799
-0.0042724609375,0.00213623046875,-0.00244140625,-0.01068115234375,-0.00274658203125,-0.0042724609375,-0.0030517578125,-0.0067138671875,0.00152587890625,-0.0091552734375,-0.00213623046875,-0.00396728515625,-0.00213623046875,-0.0152587890625,-0.0042724609375,-0.00335693359375,-0.00030517578125,0.00030517578125,-0.0042724609375,-0.0042724609375,-0.01129150390625,-0.003662109375,-0.0054931640625,-0.0067138671875,-0.00579833984375,-0.00091552734375,-0.00579833984375,-0.00457763671875,-0.00946044921875,-0.003662109375,-0.00274658203125,-0.0054931640625,0.00091552734375,-0.001220703125,0.001220703125,-0.00152587890625,0.00152587890625,-0.0042724609375,-0.0054931640625,-0.00030517578125,0.024454956874251366,0.036217957735061646,0.025980224832892418,0.03384307771921158,0.02650756761431694,0.030937500298023224,0.031448669731616974,0.04338165372610092,0.03046569786965847,0.03746795654296875,0.03328185901045799
0.003662109375,-0.00091552734375,-0.00274658203125,-0.02349853515625,-0.0054931640625,-0.00335693359375,-0.01556396484375,-0.001220703125,-0.003662109375,-0.01312255859375,-0.010986328125,-0.00396728515625,-0.01556396484375,-0.00213623046875,-0.00244140625,-0.003662109375,0.00030517578125,-0.0042724609375,-0.0006103515625,-0.00030517578125,-0.00579833984375,0.00274658203125,-0.0006103515625,-0.00244140625,0.0048828125,-0.0042724609375,0.001220703125,0.00030517578125,-0.0042724609375,-0.00091552734375,0.0,-0.0048828125,0.00030517578125,-0.00213623046875,-0.0067138671875,-0.0048828125,-0.0103759765625,-0.00946044921875,-0.00579833984375,-0.00640869140625,0.036661986261606216,0.035760194063186646,0.008127441629767418,0.03231719881296158,0.03123779222369194,-0.011634521186351776,0.029770202934741974,0.03010650724172592,0.03595886379480362,0.02587127685546875,0.029009399935603142
-0.0042724609375,-0.00244140625,-0.0030517578125,-0.01708984375,-0.00579833984375,-0.00091552734375,0.00732421875,-0.00335693359375,-0.0048828125,-0.00701904296875,-0.01312255859375,-0.0042724609375,-0.01678466796875,-0.0042724609375,-0.00213623046875,0.00396728515625,-0.0054931640625,-0.01129150390625,-0.00732421875,-0.001220703125,-0.0042724609375,-0.001220703125,0.0,-0.0006103515625,0.0018310546875,-0.01922607421875,-0.001220703125,-0.00823974609375,-0.02777099609375,-0.00946044921875,-0.008544921875,0.00396728515625,-0.00579833984375,-0.0030517578125,0.01373291015625,-0.001220703125,0.0,-0.00732421875,-0.00457763671875,-0.0067138671875,0.036051634699106216,0.025994567200541496,0.009042968973517418,0.04299835115671158,0.03398437425494194,0.021171875298023224,0.029922790825366974,0.03147979825735092,0.04053650051355362,0.01702117919921875,0.04472595080733299
-0.00213623046875,-0.00244140625,-0.00579833984375,-0.008544921875,-0.00640869140625,0.0030517578125,-0.00396728515625,-0.001220703125,0.0018310546875,-0.003662109375,-0.01220703125,-0.0042724609375,-0.001220703125,-0.00335693359375,-0.001220703125,-0.00244140625,-0.00213623046875,-0.00518798828125,-0.00701904296875,-0.0054931640625,-0.00518798828125,0.00152587890625,-0.00213623046875,0.00274658203125,-0.00152587890625,-0.001220703125,-0.00579833984375,-0.0067138671875,-0.00885009765625,0.008544921875,-0.0042724609375,-0.00640869140625,-0.00732421875,-0.00518798828125,-0.00030517578125,-0.00213623046875,0.0006103515625,-0.0054931640625,-0.00152587890625,0.00213623046875,0.032084349542856216,0.023095397278666496,0.023081054911017418,0.02407745271921158,0.03505248948931694,0.07244140654802322,0.041672058403491974,0.02842804044485092,0.03183899074792862,0.01900482177734375,0.04274230822920799
-0.00518798828125,-0.0030517578125,-0.00244140625,-0.0091552734375,-0.00274658203125,-0.00274658203125,-0.0030517578125,0.00274658203125,-0.00579833984375,-0.0018310546875,-0.03021240234375,-0.00579833984375,-0.0042724609375,0.00640869140625,-0.00274658203125,-0.00213623046875,-0.0018310546875,-0.00030517578125,-0.00579833984375,-0.006103515625,-0.00518798828125,-0.00091552734375,0.0006103515625,-0.00335693359375,0.00457763671875,-0.00213623046875,-0.00823974609375,-0.013427734375,-0.01129150390625,-0.00701904296875,-0.003662109375,-0.00823974609375,-0.0042724609375,-0.00640869140625,-0.00335693359375,-0.00732421875,-0.00335693359375,-0.00335693359375,0.00030517578125,-0.0018310546875,0.033915404230356216,0.029961852356791496,0.027811279520392418,0.02102569490671158,0.03825683519244194,0.037498779594898224,0.029312439262866974,0.03407379239797592,0.04023132473230362,0.02297210693359375,0.04518371447920799
-0.00396728515625,-0.00244140625,-0.001220703125,-0.0103759765625,-0.00518798828125,-0.00213623046875,-0.00396728515625,-0.0042724609375,-0.0054931640625,-0.00244140625,-0.0152587890625,-0.0018310546875,-0.00274658203125,-0.003662109375,-0.00244140625,-0.001220703125,-0.00579833984375,-0.0018310546875,-0.00518798828125,-0.0030517578125,-0.006103515625,-0.00274658203125,-0.0018310546875,-0.0054931640625,-0.001220703125,-0.00579833984375,-0.00518798828125,-0.001220703125,-0.00640869140625,-0.003662109375,-0.00335693359375,-0.00823974609375,-0.00091552734375,0.00030517578125,-0.0030517578125,-0.0042724609375,0.001220703125,-0.00244140625,-0.00457763671875,0.00030517578125,0.038645628839731216,0.036370545625686646,0.03559326007962227,0.03002838045358658,0.03825683519244194,0.033684082329273224,0.023208923637866974,0.03559967130422592,0.02985534630715847,0.02312469482421875,0.028704224154353142
-0.0042724609375,0.0048828125,-0.00091552734375,-0.010986328125,-0.0067138671875,-0.0048828125,-0.00244140625,-0.01129150390625,-0.00457763671875,-0.00274658203125,-0.02105712890625,-0.00244140625,-0.0030517578125,0.01129150390625,-0.00152587890625,-0.0006103515625,-0.0079345703125,-0.00579833984375,-0.010986328125,-0.0091552734375,-0.00823974609375,-0.008544921875,0.00152587890625,-0.0030517578125,-0.00030517578125,0.0006103515625,0.003662109375,0.003662109375,-0.0048828125,-0.01007080078125,-0.00457763671875,-0.0091552734375,-0.0238037109375,-0.00885009765625,-0.00885009765625,-0.010986328125,-0.0103759765625,-0.0018310546875,-0.01220703125,-0.0067138671875,0.014536743052303791,0.029961852356791496,0.021860351786017418,0.02682403475046158,0.02604980394244194,0.028648681938648224,0.024887390434741974,0.02583404630422592,0.01688537560403347,0.03472137451171875,0.03618102893233299
-0.00335693359375,-0.001220703125,0.003662109375,-0.01190185546875,-0.0048828125,0.00091552734375,-0.001220703125,-0.0018310546875,-0.02044677734375,-0.00885009765625,-0.0091552734375,-0.006103515625,-0.00396728515625,-0.00640869140625,-0.009765625,-0.0006103515625,-0.015869140625,-0.0018310546875,-0.00732421875,-0.00152587890625,-0.0030517578125,0.001220703125,-0.001220703125,-0.006103515625,-0.0018310546875,0.0006103515625,-0.00640869140625,-0.0054931640625,-0.01312255859375,0.00274658203125,-0.0006103515625,-0.00579833984375,-0.020751953125,-0.01007080078125,-0.00335693359375,-0.0018310546875,-0.00457763671875,-0.0042724609375,-0.0054931640625,0.0006103515625,0.019114380702376366,0.045068055391311646,0.027048340067267418,0.03048614412546158,0.03596801683306694,0.024223633110523224,0.018326111137866974,0.02751251310110092,0.03962097316980362,0.02281951904296875,0.030382690951228142
-0.00152587890625,-0.0030517578125,-0.00274658203125,-0.008544921875,-0.00579833984375,-0.0030517578125,-0.00030517578125,-0.00823974609375,-0.01983642578125,-0.02105712890625,-0.03387451171875,-0.013427734375,-0.01983642578125,-0.00946044921875,-0.0225830078125,-0.01373291015625,-0.00640869140625,-0.00274658203125,0.0018310546875,0.00335693359375,-0.0067138671875,-0.0262451171875,-0.00946044921875,-0.00518798828125,0.0201416015625,-0.0018310546875,-0.00244140625,-0.0054931640625,-0.006103515625,-0.00579833984375,0.0006103515625,-0.00701904296875,0.0018310546875,-0.0042724609375,-0.00152587890625,-0.00457763671875,-0.00152587890625,0.0018310546875,-0.0006103515625,-0.00396728515625,0.021708374843001366,0.06475189328193665,0.030100097879767418,0.03430084139108658,0.03566284105181694,0.039177246391773224,0.017868347465991974,0.03224273771047592,0.02344665490090847,0.01580047607421875,0.023363647982478142
0.0006103515625,-0.00152587890625,-0.0030517578125,-0.01434326171875,-0.0048828125,-0.00335693359375,0.00152587890625,-0.00335693359375,-0.0250244140625,-0.0238037109375,-0.02685546875,-0.015869140625,-0.01495361328125,-0.0225830078125,-0.02410888671875,-0.02288818359375,-0.01220703125,-0.00396728515625,-0.00762939453125,-0.0091552734375,-0.00518798828125,0.00640869140625,-0.00946044921875,-0.00091552734375,-0.00579833984375,0.0,0.0,-0.0128173828125,-0.00091552734375,-0.0048828125,0.01739501953125,0.00030517578125,0.00091552734375,0.02197265625,-0.0018310546875,0.0006103515625,-0.00457763671875,-0.006103515625,-0.00457763671875,-0.0048828125,0.016978150233626366,0.023705748841166496,0.03391479328274727,0.03369048982858658,0.03489990159869194,0.044212646782398224,0.032974548637866974,0.04124542325735092,-0.01500549353659153,0.01320648193359375,0.023058472201228142
-0.00213623046875,-0.00213623046875,-0.0018310546875,-0.00732421875,-0.003662109375,-0.001220703125,0.0030517578125,-0.00213623046875,-0.0030517578125,-0.0067138671875,-0.0103759765625,-0.00335693359375,-0.003662109375,-0.0018310546875,-0.00274658203125,-0.006103515625,-0.0018310546875,0.0042724609375,0.001220703125,-0.00274658203125,-0.0048828125,-0.0030517578125,0.00152587890625,-0.00885009765625,-0.00885009765625,-0.0018310546875,-0.0048828125,0.00335693359375,-0.0042724609375,-0.0067138671875,-0.0115966796875,-0.010986328125,-0.0030517578125,0.00244140625,-0.00457763671875,0.0006103515625,-0.00579833984375,-0.00457763671875,-0.001220703125,0.0201416015625,0.022471314296126366,0.004937438759952784,0.03467773273587227,0.03491119295358658,0.03184814378619194,0.047416992485523224,0.032516784965991974,0.02552887052297592,0.01520690880715847,0.01992034912109375,0.021380005404353142
-0.0042724609375,-0.0018310546875,-0.00823974609375,-0.00762939453125,-0.00244140625,0.0091552734375,-0.001220703125,-0.00335693359375,-0.001220703125,-0.0042724609375,-0.01068115234375,-0.0048828125,-0.00335693359375,-0.003662109375,0.0006103515625,-0.00396728515625,0.00518798828125,0.0006103515625,-0.00732421875,-0.01068115234375,-0.006103515625,-0.0018310546875,0.0018310546875,-0.00213623046875,-0.00396728515625,-0.00640869140625,-0.0018310546875,0.00244140625,-0.00244140625,-0.0103759765625,-0.009765625,-0.009765625,0.0030517578125,-0.001220703125,-0.00091552734375,-0.00823974609375,-0.00885009765625,-0.003662109375,0.0146484375,-0.00244140625,0.024912720546126366,0.007684020791202784,0.03956054523587227,0.03750518709421158,0.03108520433306694,0.028343506157398224,0.033127136528491974,0.02278228849172592,0.04587707668542862,0.01381683349609375,0.021380005404353142
0.00579833984375,-0.0030517578125,0.0,-0.008544921875,-0.0048828125,-0.0030517578125,-0.00091552734375,0.0030517578125,-0.0018310546875,-0.00213623046875,-0.00823974609375,-0.0042724609375,0.0,0.00152587890625,-0.00274658203125,-0.00457763671875,-0.00732421875,-0.00396728515625,0.0054931640625,-0.001220703125,0.00244140625,-0.01220703125,-0.008544921875,-0.00091552734375,0.00030517578125,0.001220703125,-0.0030517578125,-0.00732421875,-0.0042724609375,-0.0079345703125,-0.0042724609375,-0.003662109375,-0.0030517578125,-0.0042724609375,0.0018310546875,-0.00335693359375,0.0018310546875,0.00335693359375,-0.001220703125,-0.0030517578125,0.034678343683481216,0.015313415788114071,0.03803466632962227,0.03918365389108658,0.03703613206744194,0.037041015923023224,0.028091736137866974,0.02201934903860092,0.02939758263528347,0.01168060302734375,0.028246460482478142
-0.00274658203125,0.00030517578125,0.0,-0.00885009765625,0.00213623046875,-0.00335693359375,-0.00091552734375,-0.00823974609375,-0.00396728515625,-0.00152587890625,-0.00732421875,-0.001220703125,-0.00091552734375,-0.0115966796875,-0.00091552734375,-0.0018310546875,-0.00762939453125,-0.0042724609375,-0.0042724609375,-0.00274658203125,0.00244140625,-0.00213623046875,-0.00091552734375,-0.0054931640625,-0.001220703125,-0.00030517578125,-0.0030517578125,0.0,-0.00213623046875,-0.0079345703125,-0.00213623046875,-0.006103515625,-0.0067138671875,-0.00091552734375,-0.0030517578125,-0.00457763671875,-0.00091552734375,-0.0067138671875,-0.00213623046875,-0.0030517578125,0.024607544764876366,0.029656676575541496,0.03330444172024727,0.05673126131296158,0.03734130784869194,0.033836670219898224,0.040909118950366974,0.03178497403860092,0.03244934231042862,0.00786590576171875,0.022142944857478142
-0.001220703125,-0.00274658203125,0.00030517578125,-0.006103515625,-0.01190185546875,-0.00213623046875,0.00091552734375,-0.00732421875,-0.00213623046875,-0.00091552734375,-0.018310546875,-0.0006103515625,-0.00091552734375,0.008544921875,0.0006103515625,-0.0006103515625,-0.0201416015625,-0.00213623046875,0.00335693359375,0.0201416015625,-0.0018310546875,0.00152587890625,-0.00244140625,-0.0030517578125,-0.00335693359375,-0.00640869140625,-0.00091552734375,-0.00885009765625,-0.00518798828125,-0.003662109375,-0.006103515625,-0.0067138671875,-0.00274658203125,-0.0067138671875,-0.00244140625,-0.00213623046875,0.00091552734375,-0.00091552734375,-0.00030517578125,0.003662109375,0.032694701105356216,0.038811951875686646,0.03345702961087227,0.02163604646921158,0.03779907152056694,0.029411621391773224,0.014664001762866974,0.03895660489797592,0.03077087365090847,0.01381683349609375,0.018175659701228142
-0.0048828125,-0.00213623046875,-0.008544921875,-0.0103759765625,-0.00518798828125,-0.00152587890625,0.00152587890625,-0.0030517578125,-0.0048828125,-0.0018310546875,-0.01220703125,-0.00244140625,-0.00457763671875,-0.00244140625,-0.00396728515625,0.00091552734375,-0.00396728515625,-0.00091552734375,-0.00732421875,-0.01068115234375,-0.00701904296875,-0.006103515625,-0.00518798828125,-0.0030517578125,-0.0042724609375,-0.0054931640625,-0.00335693359375,-0.00213623046875,0.0054931640625,-0.006103515625,-0.0042724609375,-0.0042724609375,0.00213623046875,-0.00213623046875,0.00030517578125,-0.00762939453125,-0.00640869140625,-0.00885009765625,0.00579833984375,0.00152587890625,0.019266968593001366,0.021874694153666496,0.028879394754767418,0.02926544100046158,0.03062744066119194,0.004997558426111937,0.018783874809741974,0.02018829435110092,0.02573547326028347,0.02022552490234375,0.021685181185603142
-0.0030517578125,-0.00152587890625,-0.00244140625,-0.0164794921875,-0.0030517578125,-0.00335693359375,-0.01861572265625,-0.0030517578125,-0.003662109375,-0.001220703125,-0.01220703125,-0.0042724609375,-0.00335693359375,-0.003662109375,-0.00152587890625,-0.00213623046875,-0.0042724609375,0.0,-0.0048828125,-0.0042724609375,-0.006103515625,0.00274658203125,-0.00244140625,-0.00030517578125,-0.01068115234375,-0.0115966796875,-0.0018310546875,-0.00335693359375,-0.00213623046875,-0.008544921875,-0.010986328125,-0.0067138671875,-0.00091552734375,-0.003662109375,-0.00396728515625,-0.0079345703125,-0.0030517578125,0.003662109375,0.003662109375,-0.00030517578125,0.010416870005428791,0.039880067110061646,0.028574218973517418,-0.0006417846889235079,0.02742309495806694,0.034752197563648224,0.032211609184741974,0.02766510099172592,0.03061828576028347,0.02861785888671875,0.03480773791670799
-0.006103515625,-0.00335693359375,-0.003662109375,-0.01068115234375,-0.006103515625,-0.00518798828125,-0.00244140625,-0.003662109375,-0.0067138671875,-0.00701904296875,-0.0115966796875,0.0042724609375,-0.006103515625,-0.00701904296875,-0.00579833984375,-0.00396728515625,-0.008544921875,-0.00518798828125,-0.00335693359375,-0.00518798828125,-0.0054931640625,-0.0018310546875,-0.00152587890625,-0.0054931640625,-0.0091552734375,-0.0054931640625,-0.00640869140625,-0.00579833984375,-0.00732421875,-0.00457763671875,-0.0067138671875,-0.00732421875,-0.003662109375,0.001220703125,-0.0006103515625,-0.001220703125,0.0030517578125,0.0006103515625,-0.00213623046875,0.00091552734375,0.014536743052303791,0.010735779069364071,0.020181884989142418,0.03292755037546158,-0.0018737793434411287,0.029564209282398224,0.038467712700366974,-0.009718933142721653,0.01535949669778347,0.02419281005859375,0.03785949572920799
-0.00030517578125,-0.001220703125,-0.00244140625,-0.02777099609375,-0.00579833984375,-0.00335693359375,0.006103515625,-0.0048828125,-0.02227783203125,-0.02197265625,-0.02410888671875,-0.01220703125,-0.03509521484375,-0.0189208984375,-0.025634765625,-0.01617431640625,-0.0048828125,-0.00213623046875,-0.003662109375,-0.00579833984375,-0.0048828125,0.00518798828125,-0.010986328125,-0.00457763671875,0.00091552734375,-0.008544921875,-0.00152587890625,0.0006103515625,-0.0042724609375,-0.00152587890625,-0.0018310546875,-0.0018310546875,0.0006103515625,-0.00030517578125,-0.00518798828125,-0.00457763671875,0.00152587890625,-0.01007080078125,-0.00274658203125,-0.001220703125,0.020487671718001366,0.017754821106791496,0.03849243000149727,0.01934722810983658,0.03047485277056694,0.06572753936052322,0.039535827934741974,0.02781768888235092,0.01322326622903347,0.02022552490234375,0.030535278841853142
-0.00732421875,-0.00396728515625,-0.0018310546875,-0.01129150390625,-0.0079345703125,-0.00244140625,-0.001220703125,-0.00152587890625,-0.023193359375,-0.02899169921875,-0.02899169921875,-0.01556396484375,-0.032958984375,-0.02197265625,-0.02655029296875,-0.01861572265625,-0.0177001953125,-0.0048828125,-0.00213623046875,-0.0042724609375,-0.00091552734375,-0.0042724609375,-0.0054931640625,-0.00335693359375,0.0006103515625,-0.00518798828125,-0.0042724609375,-0.008544921875,-0.00823974609375,-0.0030517578125,-0.00640869140625,-0.00152587890625,-0.01220703125,-0.00396728515625,-0.00701904296875,-0.01129150390625,-0.003662109375,-0.00244140625,-0.0018310546875,0.00396728515625,0.017283326014876366,0.015313415788114071,0.030710449442267418,0.02896026521921158,0.02437133714556694,0.024376221001148224,0.043503113090991974,0.02568145841360092,0.02008972130715847,0.02922821044921875,0.022600708529353142
-0.0048828125,-0.00244140625,0.01251220703125,-0.00946044921875,-0.00823974609375,-0.0042724609375,-0.00244140625,-0.00244140625,-0.0079345703125,0.00030517578125,-0.01312255859375,-0.00518798828125,0.00823974609375,-0.00335693359375,-0.00396728515625,-0.01220703125,-0.00762939453125,-0.0177001953125,-0.001220703125,-0.00152587890625,-0.00732421875,-0.00244140625,-0.00518798828125,-0.0042724609375,-0.006103515625,-0.01007080078125,-0.0091552734375,0.0006103515625,-0.001220703125,-0.0030517578125,0.00213623046875,-0.00244140625,-0.001220703125,-0.001220703125,0.0006103515625,-0.006103515625,-0.00091552734375,-0.00244140625,-0.00335693359375,0.0,0.019419556483626366,0.025079039856791496,0.03223632648587227,0.03552154451608658,0.03978271409869194,0.037956543266773224,0.028549499809741974,0.03849884122610092,0.02146301232278347,0.02434539794921875,0.029314575716853142
-0.0030517578125,-0.00213623046875,-0.00244140625,-0.01190185546875,-0.0079345703125,0.00030517578125,-0.0042724609375,-0.00244140625,0.0018310546875,-0.00091552734375,-0.01373291015625,-0.00457763671875,-0.0067138671875,-0.0030517578125,-0.00335693359375,-0.0042724609375,-0.00274658203125,-0.00518798828125,-0.00885009765625,-0.00579833984375,-0.0128173828125,-0.00335693359375,-0.00640869140625,-0.0054931640625,0.00244140625,-0.00518798828125,-0.00152587890625,-0.00396728515625,-0.00396728515625,-0.0042724609375,-0.00762939453125,0.00152587890625,-0.00457763671875,-0.00244140625,0.006103515625,-0.00274658203125,-0.00030517578125,0.0030517578125,-0.0006103515625,-0.00244140625,0.032847288995981216,0.014550476334989071,0.03437255695462227,0.02941802889108658,0.03551025316119194,0.023765869438648224,0.043197937309741974,0.02156158536672592,0.03199157863855362,0.04143524169921875,0.029009399935603142
-0.00579833984375,-0.0018310546875,-0.00701904296875,-0.0091552734375,-0.006103515625,0.00732421875,-0.0018310546875,-0.0006103515625,0.0048828125,-0.00152587890625,-0.01495361328125,-0.0189208984375,-0.0042724609375,-0.00396728515625,0.00762939453125,-0.00213623046875,-0.00518798828125,0.00244140625,-0.00274658203125,-0.00030517578125,-0.0067138671875,-0.0006103515625,-0.0030517578125,-0.00946044921875,0.0006103515625,-0.00396728515625,-0.00885009765625,-0.003662109375,-0.00457763671875,-0.00457763671875,-0.00457763671875,-0.0030517578125,-0.00091552734375,-0.0042724609375,0.00030517578125,-0.0018310546875,-0.00518798828125,0.001220703125,-0.00091552734375,-0.00274658203125,0.040018919855356216,0.039727479219436646,0.03360961750149727,0.02667144685983658,0.03428955003619194,0.031700439751148224,0.039078064262866974,0.013169250451028347,0.02985534630715847,0.02800750732421875,0.03572326526045799
-0.00732421875,-0.00274658203125,-0.00030517578125,-0.01007080078125,-0.00762939453125,-0.0030517578125,-0.0018310546875,-0.00244140625,-0.0048828125,0.0,-0.01007080078125,-0.00274658203125,-0.0048828125,0.0,-0.0018310546875,-0.00335693359375,-0.00396728515625,-0.006103515625,-0.008544921875,-0.0067138671875,-0.0054931640625,-0.0042724609375,0.0018310546875,0.0030517578125,0.0018310546875,-0.0042724609375,0.0018310546875,-0.0054931640625,-0.01068115234375,0.00213623046875,-0.00946044921875,-0.00335693359375,-0.00152587890625,-0.00335693359375,-0.00579833984375,-0.00579833984375,-0.0067138671875,-0.00457763671875,-0.00213623046875,0.00213623046875,0.06687439233064651,0.039880067110061646,0.030557861551642418,0.04894927889108658,0.04100341722369194,0.027122803032398224,0.027023620903491974,0.01957794278860092,0.02573547326028347,0.02861785888671875,0.024279175326228142
-0.00274658203125,-0.0030517578125,0.0006103515625,-0.01220703125,-0.00701904296875,-0.0006103515625,0.0,-0.00396728515625,-0.0054931640625,-0.0042724609375,-0.0140380859375,-0.0067138671875,-0.003662109375,-0.00335693359375,-0.00244140625,-0.00244140625,-0.00396728515625,-0.0030517578125,-0.00274658203125,0.00091552734375,-0.0030517578125,-0.0018310546875,-0.00213623046875,0.00518798828125,-0.00335693359375,-0.0054931640625,-0.00244140625,-0.0042724609375,-0.01312255859375,-0.0079345703125,-0.006103515625,-0.0048828125,-0.00335693359375,0.0006103515625,0.0,-0.0018310546875,-0.0164794921875,-0.006103515625,-0.0048828125,0.00152587890625,0.032389525324106216,0.024316100403666496,0.04368041828274727,0.03689483553171158,0.03200073167681694,0.034141846001148224,0.026260681450366974,0.02430816739797592,0.04984436184167862,0.04524993896484375,0.03328185901045799
-0.00579833984375,-0.00244140625,-0.00213623046875,-0.0079345703125,-0.006103515625,-0.00274658203125,0.0,-0.00274658203125,-0.003662109375,-0.010986328125,-0.01312255859375,-0.00396728515625,-0.003662109375,-0.0042724609375,-0.003662109375,0.0103759765625,-0.0177001953125,-0.0018310546875,-0.0079345703125,-0.01007080078125,-0.00762939453125,-0.0048828125,0.00457763671875,-0.00274658203125,0.00152587890625,0.0018310546875,-0.0042724609375,-0.0030517578125,-0.0103759765625,-0.00762939453125,-0.009765625,-0.006103515625,-0.00457763671875,-0.001220703125,-0.001220703125,-0.00518798828125,-0.003662109375,-0.0079345703125,-0.00396728515625,-0.00640869140625,0.031779173761606216,0.039422303438186646,0.022928467020392418,0.02453521639108658,0.03840942308306694,0.018883056938648224,0.026260681450366974,0.03178497403860092,0.03367004543542862,0.06295013427734375,0.027483521029353142
