time,LGLTMED,LRF,LADDLONG,LST,LTA,LGM
0.0,0.15522863432475503,0.15799208110207788,0.03563502205716596,0.022636242899544773,0.01977699988290473,0.1337630441238475
0.001,0.17089064715883645,0.16609966810352098,0.020957658794785988,0.02589698245022291,0.008656001053495087,0.14209717394366103
0.002,0.18654399661504067,0.17419001555091665,0.0063659624577827485,0.02914084655355227,0.03696122676104304,0.15044446373333148
0.003,0.20217828471474228,0.18225829313190467,0.008131095874341212,0.032365902433529166,0.06511954526098192,0.1587987008621488
0.004,0.21778307418387818,0.19029972532468334,0.022524659395146703,0.03557024868468613,0.09311197156415515,0.16715363222282378
0.005,0.23334790150114076,0.19830960030466654,0.03680599830990447,0.038752018469864334,0.1209196964477148,0.17550297380215524
0.006,0.24886229005358024,0.2062832787634424,0.05096652234955317,0.04190938264953272,0.14852411487779885,0.18384042030632838
0.007,0.2643157633756138,0.2142162026095214,0.06499779303104583,0.04504055283245278,0.1759068539934874,0.19215965481020889
0.008,0.279697858448203,0.222103903521017,0.07889153563585077,0.04814378433767918,0.2030498005723938,0.20045435840376202
0.009,0.2949981390353128,0.22994201132124784,0.09263965087979466,0.05121737905799478,0.22993512790431694,0.2087182198117112
0.01,0.31020620903443613,0.23772626214921438,0.10623422624812694,0.0542596882150379,0.25654532200569674,0.21694494496493308
0.011,0.32531172581737766,0.24545250639795252,0.11966754697070203,0.05726911499645986,0.28286320711342816,0.22512826650448262
0.012,0.34030441353688234,0.2531167163944032,0.13293210661313953,0.06024411706585025,0.3088719704016334,0.2332619532016256
0.013,0.3551740763739548,0.26071499379468555,0.14602061726050528,0.06318320893627893,0.33455518586963234,0.24133981927929923
0.014,0.36991061169989947,0.2682435766685273,0.15892601927088557,0.06608496419870365,0.3598968373542189,0.2493557336217506
0.015,0.3845040231263818,0.27569884624641966,0.17164149057709804,0.06894801759673128,0.38488134062465285,0.2573036288597748
0.016,0.39894443341593444,0.28307733330307316,0.18416045551586516,0.07177106693958074,0.40949356452441044,0.26517751031901815
0.017,0.4132220972248729,0.2903757241512711,0.1964765931649758,0.07455287484556647,0.43371885112881015,0.2729714648191303
0.018,0.4273274136500827,0.2975908662210829,0.20858384517031806,0.07729227030895684,0.4575430348917356,0.28067966931170824
0.019,0.44125093855082625,0.3047197732009533,0.22047642304702933,0.07998815008374881,0.4809524607577802,0.28829639934525336
0.02,0.4549833966169246,0.3117596297191643,0.23214881494122452,0.08263947987886285,0.503934001218779,0.29581603734569756
0.021,0.46851569315488245,0.3187077955469678,0.2435957918421234,0.08524529536016055,0.5264750722962739,0.3032330807013025
0.022,0.48183892556438146,0.32556180930774314,0.2548124132369338,0.08780470295576241,0.5485636484344578,0.31054214964077365
0.023,0.4949443944783731,0.33231939167975694,0.26579403220327125,0.09031688046212086,0.5701882762909954,0.31773799489327054
0.024,0.507823614540877,0.3389784480834722,0.2765362999352727,0.09278107744946312,0.5913380874155034,0.3248155051189278
0.025,0.5204683247970201,0.3455370708474811,0.28703516970037324,0.09519661546590462,0.6120028098067777,0.3317697140981558
0.026,0.5328704986706155,0.3519935408497443,0.2972869002244368,0.09756288804040071,0.6321727783402807,0.33859580766804753
0.027,0.5450223535056323,0.3583463286333535,0.3072880585037682,0.0998793604853276,0.6518389440573482,0.34528913039384146
0.028,0.5569163596500041,0.36459409499819523,0.31703552204387986,0.1021455695002303,0.6709928823072621,0.35184519196358427
0.029,0.5685452490630222,0.37073569107245385,0.3265264805271674,0.10436112257903826,0.689626799733377,0.3582596732940185
0.03,0.5799020234311114,0.3767701578706015,0.33575843691480906,0.10652569722419973,0.7077335400950441,0.3645284323359086
0.031,0.5909799617797853,0.38269672534785804,0.34472920799176215,0.10863903997198845,0.7253065889184676,0.3706475095674508
0.032,0.6017726275717498,0.38851481096423474,0.35343692436746593,0.11070096523433554,0.7423400769723901,0.3766131331650791
0.033,0.612273875281973,0.3942240177743616,0.36188002994779017,0.11271135396314123,0.7588287825688743,0.38242172384201434
0.034,0.622477856441523,0.39982413206192446,0.370057280896534,0.11467015214380541,0.7747681326954965,0.38806989934603836
0.035,0.6323790251433529,0.4053151205397663,0.3779677441057095,0.11657736912544972,0.7901542029924249,0.3935544786094265
