time,LGLTMED,LRF,LADDLONG,LST,LTA,LGM,RGLTMED,RRF,RADDLONG,RST,RTA,RGM
0.051,0.00068892,-0.0526995,0.0730075,0.00597563,-0.00764508,0.00862083,0.00471633,0.0796466,-0.000304924,0.00142342,0.0123818,-0.00207132
0.052,-0.00366752,-0.0420486,0.0464575,0.00145595,-0.0133745,0.0117058,-0.000409091,0.0255495,-0.0018233,0.00180297,0.00362245,0.000452078
0.053,-0.00495012,-0.0123521,0.0361481,0.00118377,-0.00997773,0.0160882,0.000926464,-0.00544359,0.000628591,-0.00118221,-0.00527691,0.00512817
0.054,-0.00103108,-0.00111358,0.0527579,0.00700339,0.00801338,0.0104748,0.00326232,0.0195731,-0.00759626,-0.00233659,-0.0134325,0.00374737
0.055,0.00197903,0.0231431,0.00043473,0.00793968,0.0124997,-0.000869797,0.0142593,0.0221062,-0.000249549,-0.000126539,-0.0483388,0.0103764
0.056,-0.000198551,0.0598484,-0.0463983,0.00491679,-0.00142579,-0.0023938,0.0226539,-0.0186645,0.00161554,-0.000952519,-0.0605731,0.0168005
0.057,-0.000550934,0.0901072,-0.0349867,0.00404356,-0.0218872,-0.00174046,0.0244994,-0.0460467,0.00288687,-0.00450037,-0.0409756,0.0202924
0.058,-0.00549312,0.0711908,-0.0154093,0.00379644,-0.0443305,-0.000143766,0.0411684,-0.0253136,-9.31E-05,-0.0022151,-0.00447146,0.027272
0.059,-0.00282322,0.0308304,-0.045358,0.0063116,-0.0184139,-0.00829733,0.0412219,-0.0248745,-0.00609979,0.00316781,0.0340315,0.0356026
0.06,0.00318237,-0.0453883,-0.0372421,0.00456737,0.0119174,-0.018887,0.0292137,-0.0459826,0.00104585,0.00464084,0.0291102,0.0229917
0.061,0.00153411,-0.0827766,0.00407625,0.00161048,0.000590734,-0.0398523,0.0112048,-0.0437913,0.00700542,0.00831816,-0.0130912,0.00772098
0.062,0.00443573,-0.113747,0.0603184,0.0010959,-0.00874205,-0.0132029,-0.00553701,0.0039814,0.00323855,0.0145127,0.00664307,-0.0133013
0.063,-0.000629834,-0.0782038,0.142191,-0.00034179,-0.0059985,0.020795,-0.0201587,0.0131243,-0.00475843,0.0122409,0.0245581,-0.0181453
0.064,-0.00909035,-0.0225119,0.0964843,0.00369708,0.00547775,0.0240163,-0.0485893,-0.00382671,-0.00325017,0.00638281,0.00130972,-0.0117336
0.065,-0.00508105,-0.0134476,-0.00758169,0.00648858,0.000371631,0.0175363,-0.0533387,-0.0169412,-0.00596667,0.0015076,-0.00265769,-0.0264474
0.066,-0.00508373,0.0238364,-0.0501658,-0.000829001,0.0015865,-0.00504531,-0.0152076,-0.0136823,0.00327161,0.00248608,0.0315913,-0.0204997
0.067,-0.00421448,0.0570724,-0.076841,-0.00392522,0.0167653,0.00632277,0.00476045,-0.00927909,0.0110427,0.00167469,0.0244134,-0.0195375
0.068,-0.00552138,0.0405534,-0.0617481,-0.00555985,0.00899168,0.0122705,0.000770529,-0.00369516,0.0121628,0.00119449,0.00876749,-0.0220358
0.069,-0.00197908,0.0182756,-0.03576,-0.00788061,-0.0174557,-0.00582236,-0.000925548,0.00738289,0.0102942,-0.00690506,-0.015662,-0.0099789
0.07,0.000927416,0.00125688,-0.0129353,-0.0090649,-0.0344946,-0.0305662,0.0128007,0.00477081,0.0109242,-0.0110422,-0.0238635,-0.0040999
0.071,0.00168155,-0.00559942,0.0192367,-0.00759142,-0.0353979,-0.0232046,0.0187588,0.0306233,0.00854824,-0.00756706,-0.00608038,-0.0025425
0.072,0.00212372,-0.00258116,0.0290217,-0.0126157,-0.0280728,0.00741992,-0.0257772,0.0974836,0.00223403,-0.00533781,-0.00931155,0.00784428
0.073,0.000736612,0.00331038,0.0185547,-0.0107051,-0.0201047,0.0546073,-0.0551944,0.058874,-0.00468164,-0.00741014,0.002459,0.007252
0.074,0.00363157,0.0151452,0.0116282,-0.00551133,0.00290798,0.00880659,-0.0316408,-0.00862738,-0.0109993,-0.00462892,0.0148952,-0.000936073
0.075,0.00379605,0.0234778,0.00547372,-0.00495404,0.00593574,0.000631726,-0.011852,0.00723916,-0.0106343,0.00422916,0.0188472,-0.00479371
0.076,0.00520249,0.0325886,-0.00390397,-0.0023004,0.0168181,0.00840198,-0.00310827,0.00997918,-0.0112307,0.00268839,0.023165,0.00699431
0.077,0.00449686,0.0223314,-0.00554892,0.00552244,0.0438583,-0.000248882,0.0120382,-0.00474061,-0.0152389,-0.00711104,0.0125795,0.00332292
0.078,0.00625738,-0.0140243,-0.0394686,0.00999067,0.0794776,-0.000315176,0.0199076,-0.0400335,-0.0101488,-0.00105591,0.00782394,0.0147319
0.079,0.00224209,-0.034387,-0.0818783,0.0120388,0.112105,0.00207927,0.0214641,-0.0617741,-0.00450168,0.00315821,-0.00364061,0.0268951
0.08,-0.00144976,-0.0110047,-0.031152,0.00771377,0.0608532,-0.000715697,0.0207145,-0.0629795,-0.00408695,0.00248501,-0.0172657,0.0218166
0.081,-0.00177188,0.00697818,0.0358307,0.000992546,0.00776058,-0.00536384,0.0170774,-0.0479308,0.0115544,0.00577941,-0.0260591,0.0355057
0.082,-0.00452806,-0.0173688,0.051052,-0.000794663,-0.00911189,-0.0164625,0.00874057,-0.0196596,0.0122212,0.00236308,-0.0266828,0.055128
0.083,-0.00361885,-0.0184312,0.00721803,0.00784954,-0.034723,-0.0364682,0.000292397,0.024928,0.0116547,0.00444419,-0.0221956,0.0421945
0.084,0.00186872,-0.00535845,-0.030041,0.0113635,-0.0569575,-0.0376146,0.0152374,0.0504805,0.0223694,0.00774899,-0.0263245,0.00183495
0.085,0.0049139,0.0166734,-0.0488104,0.00638944,-0.0411001,-0.00951584,0.0190913,0.0457464,0.00682242,6.66E-05,-0.0161623,-0.0428309
0.086,0.00368348,0.0342492,-0.0389952,0.00726589,0.00272452,0.0649401,0.0194781,0.0354661,-0.0053962,-0.00762196,0.0299879,-0.079364
0.087,-0.000910659,0.0220443,-0.00482559,0.00726958,-0.00944521,0.0585121,0.0148579,-0.010879,-0.00667333,-0.00342043,0.0209091,-0.0776051
0.088,-0.00948357,0.00751838,0.0134726,0.00272536,-0.026367,-0.0345958,0.00062959,-0.110999,-0.00801125,-0.00564334,0.0179679,-0.0458144
0.089,-0.00433855,0.0156788,0.0220661,-0.00424635,-0.0276145,-0.0212168,0.0158265,-0.13763,-0.0152208,-0.00238994,0.0190431,-0.00381562
0.09,0.00384166,0.0144561,0.039629,-0.00847419,-0.018691,0.00616688,0.0155517,-0.0736317,-0.00664168,-0.00159397,0.00521832,0.00295497
