time,RGLTMED,RRF,RADDLONG,RST,RTA,RGM
0.0,0.013969975760484601,0.02186022250926025,0.06282110171223307,0.003768339651102623,0.06879643695997113,0.00018048304747690533
0.001,0.015094714378528364,0.029192178062879697,0.06547675150199192,0.004984729995046083,0.07650620943053545,0.001176361231205637
0.002,0.01623673452732661,0.03651119082692488,0.0681460813507893,0.006197838580068976,0.0841758729450578,0.0021681705680506253
0.003,0.01739550466708265,0.04381236956358113,0.07082712896377943,0.007406764786189855,0.09179973264226789,0.0031552891656130167
0.004,0.01857047121789323,0.05109083064737711,0.07351790398572924,0.008610606672257779,0.09937213928421916,0.004137100414664502
0.005,0.019761058984840513,0.05834170511538806,0.0762163908158266,0.00980846219683539,0.10688749891758237,0.0051129938896130635
0.006,0.02096667160753665,0.06556014569361489,0.07892055147956739,0.010999430446435338,0.11434028243265118,0.006082366238379777
0.007,0.022186692032597568,0.07274133378089184,0.08162832854981508,0.012182612868741794,0.12172503498540448,0.007044622059414242
0.008,0.023420483007586368,0.07988048637282294,0.0843376481100601,0.013357114508412881,0.12903638525086109,0.007999174763738822
0.009,0.0246673875951777,0.08697286290995215,0.08704642275332967,0.014522045243293983,0.13626905447948595,0.008945447420110067
0.01,0.02592672970644414,0.09401377203564316,0.08975255461076767,0.015676521018854042,0.1434178653322613,0.009882873581449632
0.011,0.027197814652293113,0.1009985782500287,0.09245393840375737,0.016819665078927126,0.1504777504737833,0.01081089809083518
0.012,0.02847992971229881,0.10792270844738058,0.09514846451385521,0.01795060919097148,0.1574437609058939,0.011728977865370624
0.013,0.029772344720195663,0.11478165832442312,0.09783402206467096,0.01906849486419149,0.16431107402652087,0.012636582656304508
0.014,0.031074312665405255,0.1215709986479794,0.100508502010458,0.02017247455913488,0.1710750013999027,0.013533195783891228
0.015,0.032385070309986046,0.12828638137071335,0.10316980022571011,0.021261712887424115,0.17773099622511568,0.014418314845512334
0.016,0.0337038388203679,0.134923545584938,0.10581582059098021,0.022335387800461525,0.18427466049021235,0.01529145239572788
0.017,0.035029824413322024,0.1414783233054383,0.1084444780695968,0.02339269176598692,0.19070175179921944,0.016152136596946268
0.018,0.036362219015489305,0.14794664507362,0.11105370177042082,0.024432832931474965,0.19700818985929905,0.01699991183946913
0.019,0.03770020093592229,0.15432454537563708,0.11364143799168333,0.025455036273352164,0.20319006261524927,0.017834339329799713
0.02,0.03904293555104486,0.16060816786818985,0.11620565324104624,0.026458544731110666,0.2092436320186672,0.018654997646074454
0.021,0.04038957600144087,0.16679377040604057,0.11874433722708769,0.02744262032544662,0.21516533941939348,0.019461483259642306
0.022,0.041739263899907286,0.17287772986558947,0.1212555058173683,0.028406545259525528,0.22095181056740212,0.02025341102176074
0.023,0.04309113005029139,0.17885654675941173,0.1237372039583823,0.029349623002455423,0.22659986021401265,0.02103041461444131
0.024,0.044444295176697124,0.18472684963608146,0.12618750855278318,0.030271179354016263,0.23210649630192823,0.021792146964487905
0.025,0.04579787066306575,0.19048539926046282,0.1286045312889688,0.03117056348968677,0.23746892373446288,0.022538280619826562
0.026,0.04715095930337839,0.19612909256840722,0.13098642141810943,0.0320471489848656,0.24268454771525672,0.023268508087365868
0.027,0.04850265606303987,0.2016549663909119,0.13333136847354338,0.03290033481726332,0.2477509766511695,0.023982542131688933
0.028,0.049852048852189586,0.20706020094177274,0.13563760492763802,0.03372954634627913,0.25266602461287724,0.024680116034180962
0.029,0.05119821931168516,0.2123421230632894,0.13790340878175553,0.03453423626824856,0.2574277133503824,0.025360983812272784
0.03,0.052540243612560954,0.2174982092242583,0.14012710608564705,0.03531388554641236,0.2620342738636903,0.026024920398748843
0.031,0.053877193269645976,0.22252608826471842,0.14230707338351825,0.03606800431453234,0.26648414753194155,0.026671721781288685
0.032,0.055208135970062404,0.22742354388197883,0.14444174008412655,0.036796132753116016,0.27077598680684534,0.0273012051024853
0.033,0.05653213641726687,0.23218851685275074,0.14652959075315886,0.037497841937204866,0.27490865547841487,0.027913208720866185
0.034,0.05784825719124806,0.2368191069853234,0.14856916732560033,0.038172734654853734,0.2788812285226976,0.028507592233467664
0.035,0.059155559625302376,0.24131357479621884,0.15055907123679554,0.038820446195458054,0.2826929915424861,0.029084236460737916
0.036,0.06045310469974093,0.24567034290455253,0.15249796547064148,0.03944064510721144,0.2863434398130301,0.029643043394577004
0.037,0.061739953952635866,0.24988799713768173,0.15438457652406606,0.04003303392319998,0.2898322769454454,0.03018393611046252
0.038,0.06301517040758883,0.2539652873417098,0.1562176962865525,0.04059734985560677,0.29315941318113525,0.030706858644601185
0.039,0.06427781951838414,0.25790112789069214,0.1579961838337614,0.04113336545766285,0.29632496333115965,0.031211775837162243
0.04,0.06552697013020543,0.2616945978897851,0.15971896713386466,0.04164088925291541,0.2993292443750922,0.03169867314272677
0.041,0.06676169545700589,0.2653449410680608,0.1613850446657597,0.042119766331460085,0.3021727727346056,0.03216755640917791
0.042,0.0679810740744706,0.2688515653585832,0.16299348694751611,0.04256987891270847,0.3048562612375722,0.032618451626291886
0.043,0.0691841909278422,0.27221404216425976,0.16454343797359527,0.042991146874276145,0.3073806157887686,0.03305140464547345
0.044,0.07037013835373912,0.27543210531025747,0.16603411655888914,0.043383528246602174,0.30974693176342544,0.0334664808720255
0.045,0.07153801711504143,0.2785056496863165,0.16746481758712695,0.043747019672968165,0.3119564901400382,0.033863764931421216
0.046,0.072686937447721,0.28143472958457283,0.16883491316070368,0.04408165683443055,0.3140107533891876,0.03424336031106135
0.047,0.07381602011848744,0.28421955674082555,0.17014385364905643,0.044387514839348656,0.315911361135494,0.03460538897890456
0.048,0.07492439749197885,0.2868604980892938,0.17139116863249632,0.04466470857710863,0.31766012561008955,0.03494999098040182
0.049,0.07601121460614878,0.2893580732420231,0.17257646773838894,0.04491339303556732,0.319259026911003,0.035277324015005274
0.05,0.07707563025440378,0.29171295170568284,0.1736994413673788,0.04513376358203226,0.32071020808867867,0.03558756299359604
0.051,0.07811681807282407,0.2939259498496738,0.17475986130722132,0.04532605620738859,0.3220159700734362,0.0358808995780187
0.052,0.07913396763062706,0.2959980276403655,0.1757575812325597,0.045490547733242966,0.3231787664609783,0.036157541703959885
0.053,0.08012628552191392,0.2979302851567602,0.1766925370899032,0.0456275559818035,0.3242011981713284,0.03641771308837303
0.054,0.08109299645659182,0.29972395890288483,0.17756474736710548,0.0457374399082144,0.3250860079958598,0.036661652722587756
0.055,0.08203334434834526,0.30138041793213044,0.17837431324786948,0.04582059969506066,0.3258360750467341,0.036889614352159636
0.056,0.08294659339744828,0.30290115979766113,0.17912141865210937,0.04587747680864982,0.326454409122617,0.03710186594448105
0.057,0.08383202916609733,0.30428780634371067,0.1798063301629867,0.045908554016670836,0.3269441450040559,0.03729868914499459
0.058,0.08468895964371077,0.30554209935114385,0.18042939684231304,0.045914355366779236,0.32730853669119936,0.037480378722840005
0.059,0.08551671629946007,0.30666589605124783,0.1809910499358505,0.045895446125683505,0.32755095159565556,0.03764724200660079
0.06,0.08631465511904461,0.307661164521271,0.18149180247065433,0.04585243267833238,0.32767486469745755,0.03779959831085352
0.061,0.08708215762251131,0.30852997897510076,0.18193224874663144,0.04578596238685713,0.32768385267726874,0.037937778354128406
0.062,0.08781863185980741,0.309274514962442,0.1823130637249691,0.04569672340887948,0.32758158803325166,0.038062123669008935
0.063,0.08852351338056333,0.3098970444890054,0.18263500231547683,0.045585444474979725,0.3273718331913712,0.03817298600509023
0.064,0.08919626617460985,0.31039993107044683,0.18289889856527602,0.04545289462508714,0.32705843461731815,0.03827072672571596
0.065,0.08983638357960912,0.31078562473095384,0.18310566475127546,0.04529988290382515,0.3266453169379231,0.03835571619940935
0.066,0.09044338915230334,0.3110566569581374,0.18325629037902696,0.04512725801478233,0.32613647707982485,0.038428333187064324
0.067,0.09101683749974113,0.31121563562388366,0.18335184109136146,0.04493590793368777,0.32553597843312926,0.03848896422591366
0.068,0.09155631506692194,0.31126523988136656,0.18339345748969324,0.04472675948048702,0.32484794504775166,0.038538003011313174
0.069,0.09206144087726952,0.31120821504781543,0.18338235387162408,0.04450077785018178,0.32407655586998146,0.03857584977728458
0.07,0.09253186722247334,0.31104736748239925,0.18331981688772148,0.0442589661022999,0.3232260390265591,0.038602910676701595
0.071,0.09296728029837135,0.31078555946853004,0.18320720412088448,0.04400236460891637,0.322300666163249,0.03861959716202865
0.072,0.0933674007839255,0.31042570410926223,0.1830459425910091,0.04373205046120016,0.32130474684453886,0.03862632536743512
0.073,0.09373198436065044,0.30997076024382114,0.18283752718835353,0.04344913683453366,0.32024262302056267,0.038623515493171674
0.074,0.09406082217036389,0.309423727393131,0.18258351903818418,0.04315477231250758,0.3191186635667034,0.03861159119306462
0.075,0.09435374120946736,0.30878764074124365,0.18228554379962017,0.04285014017005441,0.31793725890059227,0.038590978966002595
0.076,0.09461060465841854,0.3080655661599038,0.18194528990095163,0.04253645761613134,0.31670281568051917,0.038562107552306345
0.077,0.09483131214528599,0.3072605952835229,0.1815645067133576,0.04221497499634563,0.3154197515887784,0.038525407335812833
0.078,0.09501579994268468,0.30637584064158097,0.18114500266471548,0.04188697495590801,0.31409249020299723,0.038481309752506576
0.079,0.09516404109779575,0.3054144308560079,0.18068864329491685,0.041553771563328706,0.31272545595818824,0.03843024670648193
