time,RGLTMED,RRF,RADDLONG,RST,RTA,RGM
0.0,0.03984832433290405,0.019302110809716968,0.09247957075619306,0.05380795529211102,0.017941308409304,0.060025184559462694
0.001,0.04403606328708508,0.01148242744147736,0.10258015216658546,0.04980858003174652,0.022675126795291444,0.05070757003056501
0.002,0.04823048075583,0.003698594525231599,0.11269720264621987,0.045744611480860814,0.027444653222114108,0.04136061619874705
0.003,0.05242896670729507,0.004044501276149513,0.12282428298885814,0.04161533888891445,0.03224823632906323,0.03198930008614287
0.004,0.056628899990918004,0.011742017442544134,0.1329549145229559,0.03742002573230393,0.03708421759689909,0.02259863093154841
0.005,0.06082765198150242,0.019389162431946286,0.14308258749898164,0.03315790975329601,0.04195093385538065,0.013193644497404832
0.006,0.06502259023164642,0.02698120239684649,0.15320076954593292,0.028828203135244472,0.04684671978040582,0.003779397411853858
0.007,0.06921108212226885,0.03451346776337621,0.16330291417707984,0.02443009281986552,0.05176991037411733,0.005639038438960668
0.008,0.07339049850200975,0.041981359656648676,0.1733824693255136,0.019962740971711072,0.05671884342178049,0.015056581455819493
0.009,0.07755821730748566,0.049380356157538025,0.1834328858900273,0.015425285594317962,0.06169186191929459,0.02446814579813143
0.01,0.08171162715679015,0.05670601837799544,0.19344762627347079,0.01081684130192298,0.06668731646539162,0.03386864677367522
0.011,0.08584813090977336,0.0639539963431232,0.20342017289616932,0.00613650025015855,0.07170356761253921,0.04325300613915669
0.012,0.08996514918835799,0.0711200346691211,0.21334403666793791,0.001383333228570946,0.07673898817049728,0.0526161573059924
0.013,0.09406012385090688,0.07819997802673619,0.2232127654034171,0.003443609082970527,0.08179196545647734,0.061953050447177874
0.014,0.09813052141489922,0.08518977637978432,0.23301995216418833,0.008345294692352952,0.08686090348595342,0.07125865750266833
0.015,0.10217383642172599,0.09208548998880649,0.2427592435130146,0.013322708707069404,0.09194422509823356,0.08052797708181772
0.016,0.10618759473809014,0.09888329416990557,0.2524243476642117,0.01837685157951526,0.09704037401130157,0.08975603926264623
0.017,0.11016935678781012,0.10557948379956615,0.2620090425160914,0.023508737186167628,0.10214781680058627,0.09893791028851834
0.018,0.1141167207083439,0.11217047755676685,0.27150718355149406,0.02871939074145891,0.10726504479658729,0.10806869716336374
0.019,0.1180273254259765,0.11865282189473562,0.2809127115936929,0.03400984654797784,0.11239057589630574,0.1171435521471526
0.02,0.12189885364418054,0.1250231947356379,0.2902196604059725,0.03938114558488265,0.11752295628348408,0.12615767715362233
0.021,0.12572903473969538,0.1312784088829897,0.2994221641241016,0.04483433293699061,0.12266076205267595,0.1351063280523844
0.022,0.12951564756131564,0.13741541514762842,0.3085144645116907,0.050370455067331704,0.127802600732175,0.1439848188776037
0.023,0.1332565231270063,0.14343130518429775,0.3174909180288726,0.05599055693674279,0.13294711270094683,0.15278852594519887
0.024,0.13694954721558766,0.14932331403659768,0.3263460027051399,0.06169567897485784,0.1380929724947216,0.16151289188045043
0.025,0.14059266285006405,0.15508882238879737,0.3350743248074498,0.06748685390793212,0.1432388899962973,0.17015342955752433
0.026,0.14418387267071836,0.1607253585239021,0.3436706252939558,0.07336510345021757,0.14838361150504306,0.17870572595240392
0.027,0.1477212411960811,0.1662305999878663,0.35212978604517386,0.07933143486663001,0.15352592068039134,0.18716544591048176
0.028,0.15120289697082384,0.17160237496086994,0.36044683586316684,0.08538683741553635,0.15866463935422337,0.19552833583005105
0.029,0.15462703459926372,0.17683866333705228,0.3686169562312974,0.09153227868103475,0.16379862820714725,0.20379022726263477
0.03,0.15799191666360035,0.18193759751582275,0.37663548682612946,0.0977687008046871,0.16892678730402927,0.21194704043080656
0.031,0.16129587552583777,0.18689746290913328,0.3844979307739511,0.10409701662693407,0.17404805648460275,0.21999478766386363
0.032,0.16453731501259625,0.1917166981708972,0.3921999596439736,0.11051810574861319,0.17916141560565896,0.22792957675136624
0.033,0.167714711982405,0.19639389515621322,0.3997374181712988,0.11703281052291717,0.18426588463219462,0.2357476142144108
0.034,0.1708266177748376,0.20092779861906826,0.40710632870245467,0.12364193198817462,0.18936052357609642,0.2434452084941304
0.035,0.17387165954157385,0.20531730565871162,0.41430289535711373,0.13034622575175042,0.19444443228223446,0.251018773056788
