Frame number,403
First frame,1
Point frequency,100
Analog frequency,1000

Time,LGLTMED,LRF,LADDLONG,LST,LTA,LGM,RGLTMED,RRF,RADDLONG,RST,RTA,RGM
s,V,V,V,V,V,V,V,V,V,V,V,V
0.037,0.00360572,0.00360175,0.0127266,0.00693151,-0.0138758,-0.000523401,0.0566081,-0.0165917,-0.00994903,-0.0031782,0.00249145,-0.00144076
0.038,0.00515963,0.00348333,0.00126266,0.0118647,-0.0365174,-0.00129518,0.03627,0.0123179,-0.00616359,-0.00457013,0.000274778,-0.000702858
0.039,0.00096384,0.00674004,0.00204922,0.00702228,0.000340563,0.00526778,0.0113813,0.00725968,0.00160241,-0.000790052,-0.000392826,0.000356587
0.04,0.000784146,0.00421269,-0.00110817,-0.00608366,0.0124811,-0.00250943,-0.0135667,0.00576688,0.00726394,-0.000686614,-0.00531438,0.000824129
0.041,0.0018728,0.00382956,-0.0112817,-0.0106839,-0.0128966,-0.00510276,-0.0487368,-0.0159714,0.0126701,0.00703416,0.00534274,0.00253282
0.042,0.00422783,0.0049714,-0.00956887,-0.0150323,-0.0122976,-0.00282422,-0.0569806,-0.0234761,0.0187507,0.00741996,0.0150946,0.000906365
0.043,0.00540458,0.00304929,-0.00636067,-0.0151702,0.0133821,-0.00330853,-0.0514841,-0.00698251,0.0151373,0.00382689,0.00531844,0.00204898
0.044,0.0035668,-0.00622233,-0.00532971,-0.0110995,0.0101469,-0.000760687,-0.0377777,0.000861772,0.00732319,-0.00313832,0.0141504,-0.00136383
0.045,0.00236926,-0.0085133,-0.00861878,-0.00830816,0.0305059,-0.00800013,-0.00244597,-0.0161058,-0.00103657,-0.00524084,-0.00176159,0.00104344
0.046,0.000276757,-0.00200398,-0.0073806,0.00359101,0.0265559,-0.00702108,0.0154515,-0.020637,-0.000797379,-0.00523159,-0.0119194,-0.000800929
0.047,-0.00180554,-0.00592934,-0.00710751,0.0188131,-0.0139114,0.00156887,0.00554695,-0.00446928,0.00070437,-0.00341791,-0.0203095,-0.00170958
0.048,-0.00114162,-0.0102242,-0.00230157,0.020279,-0.00881086,0.00587256,-0.0275748,-0.00083798,-0.00112108,-0.0007152,-0.0211475,-0.000767346
0.049,0.00195308,-0.00848203,0.000330907,0.0180636,-0.00881114,0.0113878,-0.0625415,0.0018873,0.00225934,0.000742052,-0.0257294,-0.00316207
0.05,-0.00107653,-0.00649953,0.00110433,0.00636314,0.000121153,0.0150643,-0.0782708,0.0113705,-0.00350986,-0.000874782,-0.00902383,-0.000652802
0.051,-0.00139023,-0.00488093,0.0024696,-0.00812123,0.00242022,0.0141513,-0.0521265,0.0071969,0.00200647,-6.98139e-005,0.00579145,0.00218463
