time,FP1_FX,FP1_FY,FP1_FZ,FP1_MX,FP1_MY,FP1_MZ,FP2_FX12,FP2_FX34,FP2_FY14,FP2_FY23,FP2_FZ1,FP2_FZ2,FP2_FZ3,FP2_FZ4,FP3_FX12,FP3_FX34,FP3_FY14,FP3_FY23,FP3_FZ1,FP3_FZ2,FP3_FZ3,FP3_FZ4,LGLTMED,LRF,LADDLONG,LST,LTA,LGM,RGLTMED,RRF,RADDLONG,RST,RTA,RGM
0.012788,-0.35477220080792904,-0.22507051471620798,-0.2632180694490671,-0.33188366796821356,-0.03433274105191231,-0.1487754052504897,-1.3107105124233698,-0.44994520375674085,-2.2947368212626884,0.019613437050480798,0.8344784313047171,-0.9934253757830902,0.1986858027524363,-0.039736432954669,0.5186618305979351,-0.10373198624634483,-3.707566951648971,-1.594875043433177,0.11740779016179204,-0.35222098186636686,2.3090087262932,-0.03913513384759426,0.0028992118313908577,-0.02548256888985634,-0.011139088310301304,0.01785305328667164,-0.0010681338608264923,0.009613181464374065,-0.02182040363550186,-0.034027621150016785,0.013275346718728542,-0.005035479553043842,-0.006256201304495335,0.024261843413114548
0.013787999999999998,-0.2861066022887826,-0.2021819818764925,-0.2861066022887826,-0.40817875415086746,-0.1182573614642024,-0.16403442714363337,-0.8412021622415722,-0.4108195079082577,-2.2947368212626884,-0.13729166520803915,1.0729006670118224,-0.2781586686617743,0.1192117241834012,-0.2781586686617743,0.47716890947498314,-0.22821074961520083,-3.5832910760298375,-1.677725711458038,0.19567925216648518,-0.5087639058757532,2.4655516503025865,-0.2739495198616737,0.004730294458568096,0.000152587890625,0.02090485766530037,0.005035474896430969,0.0062561966478824615,0.01907377503812313,-0.019378960132598877,-0.014496073126792908,0.056305788457393646,-0.0056458404287695885,0.048676278442144394,0.010528722777962685
0.014787999999999999,-0.24795904755592346,-0.24795904755592346,-0.27847709134221077,-0.3395131789147854,-0.09536882862448692,-0.09536882862448692,-1.2715848165748866,-0.8803278580900553,-2.5300944746504683,-0.2549704919019291,1.3907969812879628,0.4371080384595416,0.1192117241834012,0.1986858027524363,0.39418306722907914,-0.2697036707381528,-3.459015200410704,-1.677725711458038,0.27395071417117833,-0.19567805785698056,2.4655516503025865,-0.43049244387106,0.02059967815876007,0.024261843413114548,0.0163271501660347,-0.00869764480739832,0.000152587890625,-0.02822919189929962,-0.02029450237751007,-0.027924012392759323,-0.005340659990906715,-0.007476923055946827,0.010833903215825558,0.005645835772156715
0.015788,-0.2937361132353544,-0.3089951351284981,-0.2937361132353544,-0.36240171175450087,-0.0877393176779151,-0.15640491619706154,-1.1933334248779204,-0.802076466393089,-2.569320630507832,-0.058839114078779176,1.9471155312712085,0.1986858027524363,1.0729006670118224,0.3576339598905065,0.5186618305979351,-0.4356753552299608,-3.5418656155992494,-1.3048977053461641,0.5870365621899509,-0.5087639058757532,2.3872801882978933,0.03913632815709889,-0.025787748396396637,-0.026398111134767532,0.0062561966478824615,0.006866557523608208,-0.013275351375341415,0.03982604295015335,-0.018158238381147385,-0.0077821034938097,-0.062409400939941406,-0.011444268748164177,-0.01083390787243843,0.02578774467110634
0.016788,-0.2632180694490671,-0.2021819818764925,-0.39291977882385254,-0.32425415702164173,-0.12588687241077423,-0.11062785051763058,-1.5063389916657854,-0.489070899605224,-2.4908683187931047,-0.21574421633729912,0.9934265884427873,-0.3576327472308094,-0.1986845900927392,-0.039736432954669,0.22821138273727115,-0.2697036707381528,-3.459015200410704,-1.5120243754083162,-0.03913513384759426,-0.5087639058757532,2.3090087262932,-0.03913513384759426,0.0028992118313908577,-0.07797360420227051,-0.05539025366306305,0.011444264091551304,-0.0010681338608264923,-0.0025940360501408577,-0.026398111134767532,-0.023956667631864548,-0.045319296419620514,-0.0025940360501408577,0.0007629487663507462,-0.0019836751744151115
0.017787999999999998,-0.30136562418192625,-0.22507051471620798,-0.30136562418192625,-0.27084758039563894,-0.05722127389162779,-0.10299833957105875,-1.075956337332471,-0.44994520375674085,-2.1770581142760648,-0.7649120742421189,1.549745138426033,-0.039736432954669,-0.3576327472308094,0.0397376456143661,0.5186618305979351,-0.18671782849224883,-3.2933138643609823,-1.387748373371025,0.7435794861993372,0.5087651001852578,2.700366036316666,0.03913632815709889,0.003509572707116604,0.012359805405139923,-0.030670635402202606,-0.0016784947365522385,-0.0160219743847847,-0.007171742618083954,-0.016632337123155594,-0.021515224128961563,-0.027313651517033577,0.010223542340099812,-0.029449913650751114,0.000152587890625
0.018788,-0.35477220080792904,-0.24795904755592346,-0.3166246460750699,-0.33188366796821356,-0.09536882862448692,-0.18692295998334885,-1.0368306414839878,-0.6846993788476397,-2.255510425990792,0.09806598817974077,0.755004352735682,-0.039736432954669,-0.1986845900927392,-0.1986845900927392,0.35269014610612714,-0.10373198624634483,-3.5004404080049767,-1.6363003774456075,0.03913632815709889,-0.03913513384759426,2.230737264288507,-0.8218497538945257,0.007476918399333954,-0.03494316339492798,-0.023346304893493652,0.015411609783768654,-0.009308005683124065,0.012359805405139923,-0.012359810061752796,-0.02548256888985634,0.004425114020705223,0.0013733096420764923,0.010528722777962685,0.014190888032317162
0.019788,-0.27084758039563894,-0.17929344903677702,-0.2861066022887826,-0.2861066022887826,-0.06485078483819962,-0.14114589430391788,-1.0368306414839878,-0.7629507705446059,-2.3731893723919484,-0.01961283851414919,1.3907969812879628,-0.5960549829379147,0.1986858027524363,0.3576339598905065,0.5601547517208871,-0.2697036707381528,-3.0033363998558116,-1.4705990413958858,-0.03913513384759426,-0.03913513384759426,2.4655516503025865,-0.19567805785698056,0.009613181464374065,-0.024872208014130592,-0.02029450237751007,0.017242692410945892,0.005340655334293842,0.02700846642255783,-0.019989321008324623,-0.027313651517033577,0.010528722777962685,0.0019836705178022385,0.0321965329349041,-0.00869764480739832
0.020788,-0.42343782261013985,-0.2555885585024953,-0.2937361132353544,-0.3471426898613572,-0.1182573614642024,-0.1487754052504897,-0.7238250746961228,-0.8412021622415722,-2.569320630507832,-0.37264931859581907,0.9934265884427873,-0.1986845900927392,0.5165821170285767,0.1192117241834012,0.6016476728438391,-0.5186611974758648,-3.417589739980116,-1.387748373371025,0.3522221761758715,-0.11740659585228741,2.5438231123072796,-0.19567805785698056,0.012664985843002796,-0.004119938239455223,0.03311207517981529,0.003814753144979477,0.006561377085745335,-0.026092929765582085,-0.01754787750542164,-0.0157167948782444,0.003814753144979477,0.0032043922692537308,0.04318302869796753,0.02090485766530037
0.021788,-0.33188366796821356,-0.2021819818764925,-0.24795904755592346,-0.3089951351284981,-0.05722127389162779,-0.1487754052504897,-0.8412021622415722,-0.5673222913021903,-2.020153012017545,-0.058839114078779176,1.1523747455808575,-0.1986845900927392,0.2781598813214714,0.4371080384595416,0.47716890947498314,-0.22821074961520083,-3.2933138643609823,-1.5120243754083162,0.03913632815709889,0.11740779016179204,2.5438231123072796,0.19567925216648518,0.007171737961471081,-0.07156481593847275,0.010528722777962685,0.00900282058864832,-0.02212558314204216,-0.00381475780159235,-0.022430764511227608,-0.019989321008324623,0.013885707594454288,-0.009002825245261192,-0.0059510208666324615,0.021515218541026115
0.022788,-0.33188366796821356,-0.2632180694490671,-0.3776607336476445,-0.3700312227010727,-0.02670323010534048,-0.1487754052504897,-1.1542077290294372,-0.5281965954537071,-2.3731893723919484,-0.2941967674665591,0.5960561955976118,-0.4371068257998445,-0.039736432954669,-0.3576327472308094,0.18671846161431915,-0.3526895129840568,-3.459015200410704,-1.6363003774456075,0.11740779016179204,-0.11740659585228741,2.3872801882978933,-0.19567805785698056,-0.003204396925866604,0.0004577683284878731,-0.0013733142986893654,0.0062561966478824615,-0.018158238381147385,0.0025940313935279846,-0.019684139639139175,-0.012054629623889923,-0.0025940360501408577,0.014190888032317162,0.00411993358284235,0.00411993358284235
0.023788,-0.3089951351284981,-0.22507051471620798,-0.27847709134221077,-0.3471426898613572,-0.1487754052504897,-0.09536882862448692,-1.1933334248779204,-0.33256811621129145,-2.4908683187931047,-0.09806538964340916,1.7086932955641032,0.5165821170285767,0.5960561955976118,0.3576339598905065,0.14522554049136716,-0.4356753552299608,-3.6661417440546984,-1.4705990413958858,0.5870365621899509,-1.0566641399086052,2.622094574311973,-0.2739495198616737,0.01297016628086567,0.09323262423276901,0.018463414162397385,-0.02700847014784813,-0.012970170937478542,0.004730294458568096,-0.022430764511227608,-0.038605328649282455,0.008697640150785446,0.014496068470180035,-0.00381475780159235,0.011749444529414177
0.024787999999999998,-0.3089951351284981,-0.27084758039563894,-0.35477220080792904,-0.35477220080792904,-0.011444208212196827,-0.15640491619706154,-1.1542077290294372,-0.2934424203628083,-2.2947368212626884,-0.2549704919019291,1.2318488241498926,-0.039736432954669,0.6755302741666469,0.3576339598905065,0.35269014610612714,-0.18671782849224883,-3.6247165364604257,-1.8020017134953292,0.03913632815709889,-0.8218497538945257,2.3872801882978933,-0.11740659585228741,0.006561377085745335,-0.00869764480739832,-0.00869764480739832,-0.004425118677318096,-0.016327155753970146,0.0007629487663507462,-0.01724269613623619,-0.02822919189929962,-0.00381475780159235,0.008392459712922573,0.0004577683284878731,0.006866557523608208
0.025788,-0.35477220080792904,-0.1716639380902052,-0.3395131789147854,-0.3395131789147854,-0.11062785051763058,-0.14114589430391788,-1.349836208271853,-0.4108195079082577,-2.098605323732272,-0.3334230430311891,1.0729006670118224,-0.5165809043688796,0.3576339598905065,0.4371080384595416,0.47716890947498314,-0.10373198624634483,-3.5004404080049767,-1.5534497094207467,0.6653080241946441,-0.19567805785698056,2.3090087262932,-0.5087639058757532,0.014190888032317162,-0.02182040363550186,0.0032043922692537308,0.010223542340099812,-0.015411614440381527,-0.005035479553043842,-0.0157167948782444,-0.009002825245261192,-0.00869764480739832,0.00900282058864832,-0.006561381742358208,0.0007629487663507462
0.026788,-0.3089951351284981,-0.12588687241077423,-0.27084758039563894,-0.3395131789147854,-0.08010980673134327,-0.1716639380902052,-0.9977049456355047,-0.6846993788476397,-2.0593791678749085,-0.3334230430311891,1.2318488241498926,0.2781598813214714,0.0397376456143661,0.1986858027524363,0.5186618305979351,-0.2697036707381528,-3.417589739980116,-1.594875043433177,0.03913632815709889,-0.19567805785698056,2.3872801882978933,-0.43049244387106,0.0163271501660347,0.007171737961471081,0.009308001026511192,0.0080872792750597,-0.03646906465291977,0.003814753144979477,-0.013580531813204288,-0.03341726213693619,0.0028992118313908577,0.0016784900799393654,-0.0025940360501408577,0.007476918399333954
0.027788,-0.2632180694490671,-0.24032953660935163,-0.2937361132353544,-0.33188366796821356,-0.06485078483819962,-0.15640491619706154,-0.9977049456355047,-0.6846993788476397,-1.7063426877932386,-0.09806538964340916,1.549745138426033,-0.3576327472308094,-0.9934253757830902,0.4371080384595416,0.5186618305979351,-0.18671782849224883,-3.2933138643609823,-1.4705990413958858,0.6653080241946441,-0.03913513384759426,2.622094574311973,-0.35222098186636686,0.013885707594454288,-0.015411614440381527,0.0032043922692537308,0.0080872792750597,-0.005340659990906715,-0.007476923055946827,-0.026398111134767532,-0.01266499049961567,0.01297016628086567,-0.027313651517033577,-0.013275351375341415,0.007476918399333954
0.028788,-0.27847709134221077,-0.24795904755592346,-0.2861066022887826,-0.3395131789147854,-0.03433274105191231,-0.20981149282306433,-1.1150820331809541,-0.44994520375674085,-1.9024740656163885,0.058839712615110784,0.8344784313047171,-0.83447721864502,0.0397376456143661,0.5960561955976118,0.31119722498317515,-0.6016470397217688,-3.5832910760298375,-1.7605763794828988,0.03913632815709889,-0.11740659585228741,2.4655516503025865,0.19567925216648518,0.005035474896430969,-0.03585870563983917,0.0025940313935279846,-0.0007629534229636192,-0.010528727434575558,-0.02822919189929962,-0.0157167948782444,-0.028839554637670517,-0.007171742618083954,0.03677424043416977,-0.00381475780159235,0.014496068470180035
0.029788,-0.3700312227010727,-0.24795904755592346,-0.2937361132353544,-0.38529024459421635,-0.12588687241077423,-0.08010980673134327,-1.1150820331809541,-0.6064479871506734,-2.4908683187931047,-0.17651794077266914,1.7086932955641032,0.1192117241834012,0.2781598813214714,0.4371080384595416,0.6016476728438391,-0.4771682763529128,-3.3761642795495277,-1.677725711458038,0.3522221761758715,-0.03913513384759426,2.700366036316666,-0.43049244387106,0.009918361902236938,0.02853436768054962,-0.0025940360501408577,0.006866557523608208,-0.0022888556122779846,0.02059967815876007,-0.020904861390590668,-0.026092929765582085,-0.00045777298510074615,0.034027617424726486,0.0013733096420764923,0.008392459712922573
0.030788,-0.27847709134221077,-0.24795904755592346,-0.2937361132353544,-0.36240171175450087,-0.03433274105191231,-0.12588687241077423,-1.1542077290294372,-0.7629507705446059,-2.6085470257797283,-0.01961283851414919,0.5960561955976118,-0.2781586686617743,0.2781598813214714,0.2781598813214714,0.5601547517208871,-0.3526895129840568,-3.6661417440546984,-1.387748373371025,0.43049363818056463,-0.2739495198616737,2.5438231123072796,-0.2739495198616737,0.009613181464374065,-0.010223546996712685,0.017242692410945892,0.006561377085745335,-0.015106434002518654,0.006866557523608208,-0.018158238381147385,-0.024261847138404846,0.017242692410945892,0.01510642934590578,0.021210037171840668,-0.01266499049961567
0.031788000000000004,-0.2555885585024953,-0.2861066022887826,-0.30136562418192625,-0.35477220080792904,-0.06485078483819962,-0.08010980673134327,-0.8803278580900553,-0.44994520375674085,-2.098605323732272,-0.37264931859581907,0.5960561955976118,-0.1986845900927392,0.6755302741666469,0.4371080384595416,0.39418306722907914,-0.3941824341070088,-3.1690377359055333,-1.2220470373213033,0.11740779016179204,0.03913632815709889,2.778637498321359,-0.5087639058757532,0.008392459712922573,0.0016784900799393654,-0.009918366558849812,0.004425114020705223,0.0007629487663507462,0.012664985843002796,-0.013275351375341415,-0.045319296419620514,0.01785305328667164,-0.003204396925866604,0.01113908365368843,0.01113908365368843
0.032788,-0.2555885585024953,-0.20981149282306433,-0.2632180694490671,-0.3700312227010727,-0.07248029578477144,-0.17929344903677702,-1.075956337332471,-0.4108195079082577,-2.1770581142760648,0.21574481487363073,0.4371080384595416,-0.2781586686617743,-0.3576327472308094,0.2781598813214714,0.6016476728438391,-0.6431399608447208,-3.5004404080049767,-1.387748373371025,0.3522221761758715,-0.43049244387106,2.700366036316666,-0.7435782918898326,0.007476918399333954,0.006866557523608208,-0.017853058874607086,0.0080872792750597,-0.0019836751744151115,0.0059510162100195885,-0.018158238381147385,-0.026092929765582085,0.007171737961471081,-0.01480125356465578,0.005035474896430969,0.0157167911529541
0.033788,-0.36240171175450087,-0.2937361132353544,-0.2937361132353544,-0.33188366796821356,-0.06485078483819962,-0.11062785051763058,-1.1150820331809541,-0.44994520375674085,-2.1770581142760648,-0.2549704919019291,0.9934265884427873,-1.0728994543521253,0.1192117241834012,-0.039736432954669,0.39418306722907914,-0.4771682763529128,-3.6661417440546984,-1.5120243754083162,0.19567925216648518,-0.19567805785698056,2.778637498321359,-0.35222098186636686,0.009613181464374065,0.0163271501660347,0.0032043922692537308,-0.01083390787243843,-0.0236514862626791,0.010528722777962685,-0.012359810061752796,-0.019378960132598877,-0.0025940360501408577,-0.03433280065655708,0.02731364592909813,0.007476918399333954
0.034788,-0.27847709134221077,-0.2555885585024953,-0.2555885585024953,-0.3089951351284981,-0.06485078483819962,-0.12588687241077423,-1.349836208271853,-0.5673222913021903,-2.412415528249312,-0.09806538964340916,1.2318488241498926,-0.9139512972140551,0.1986858027524363,0.1986858027524363,0.26970430386022315,-0.2697036707381528,-3.83184308010442,-1.5120243754083162,-0.03913513384759426,-0.43049244387106,2.4655516503025865,-0.35222098186636686,0.00900282058864832,-0.02517738938331604,0.01510642934590578,-0.00015259254723787308,-0.005035479553043842,-0.03311207890510559,-0.021210042759776115,-0.027313651517033577,0.0010681292042136192,-0.035553522408008575,-0.08957046270370483,-0.007171742618083954
0.035788,-0.27847709134221077,-0.27084758039563894,-0.27847709134221077,-0.40054926648736,-0.10299833957105875,-0.10299833957105875,-0.9585792497870216,-0.489070899605224,-1.8240215144871286,-0.17651794077266914,1.629219216995068,-1.0728994543521253,0.2781598813214714,0.2781598813214714,0.5186618305979351,-0.3111965918611048,-3.459015200410704,-1.4705990413958858,0.27395071417117833,0.03913632815709889,2.700366036316666,-0.2739495198616737,0.012359805405139923,-0.00015259254723787308,-0.010528727434575558,0.0059510162100195885,-0.021210042759776115,-0.0019836751744151115,-0.0157167948782444,-0.016327155753970146,0.010528722777962685,0.019989315420389175,0.0160219706594944,0.012359805405139923
0.036788,-0.33188366796821356,-0.24795904755592346,-0.2632180694490671,-0.3395131789147854,-0.13351638335734606,-0.09536882862448692,-0.9585792497870216,-0.7629507705446059,-1.9024740656163885,-0.3334230430311891,1.549745138426033,-0.4371068257998445,0.1192117241834012,0.4371080384595416,-2.9252506226070807,-6.078712374702604,-4.370372295847858,-1.387748373371025,0.3522221761758715,-1.6828358359461504,1.8393799542650413,-0.43049244387106,0.024261843413114548,-0.019989321008324623,-0.0056458404287695885,0.009918361902236938,-0.009918366558849812,0.008392459712922573,-0.019378960132598877,-0.04623483866453171,0.014801248908042908,-0.019378960132598877,0.005340655334293842,0.016632331535220146
0.037788,-0.3166246460750699,-0.19455247092992067,-0.33188366796821356,-0.36240171175450087,-0.08010980673134327,-0.1182573614642024,-1.5454646875142686,-0.9194535539385384,-2.098605323732272,-0.45110186972507904,0.5165821170285767,-0.5165809043688796,0.5165821170285767,0.3576339598905065,-13.464452081339232,-20.725713910977902,-6.193086992394797,-0.39354035707269475,-0.8218497538945257,-8.570724253497247,-4.813694077271975,-0.9001212158992189,0.0163271501660347,0.003509572707116604,-0.004119938239455223,-0.0028992164880037308,-0.01754787750542164,0.014801248908042908,-0.01754787750542164,-0.02822919189929962,-0.003509577363729477,-0.01907378062605858,-0.0007629534229636192,-0.023346304893493652
0.038788,-0.30136562418192625,-0.32425415702164173,-0.40054926648736,-0.40054926648736,-0.02670323010534048,-0.2021819818764925,-1.4672132958173023,-0.9585792497870216,-2.0593791678749085,-0.37264931859581907,1.549745138426033,-0.2781586686617743,-0.4371068257998445,-0.3576327472308094,-16.285971224197624,-22.343937454899788,-7.808675145297741,-2.6305085201620955,0.27395071417117833,-11.701582733684972,-7.5531954862981365,2.0741943402791208,0.018463414162397385,-0.037079423666000366,-0.003204396925866604,0.0163271501660347,-0.00869764480739832,0.009613181464374065,-0.012359810061752796,0.0032043922692537308,-0.006256201304495335,0.005340655334293842,0.004425114020705223,0.0080872792750597
0.039788,-0.3395131789147854,-0.14114589430391788,-0.2937361132353544,-0.36240171175450087,-0.16403442714363337,-0.04959176294505596,-1.4672132958173023,-0.8412021622415722,-1.9417003411810185,-0.13729166520803915,1.470271059856998,0.5165821170285767,0.2781598813214714,0.5165821170285767,-15.829548965220738,-23.42275315084771,-11.454104032718988,-4.784625888808478,0.5087651001852578,-15.928242159662204,-12.562569054598498,2.5438231123072796,0.018158234655857086,0.009613181464374065,-0.02029450237751007,-0.005340659990906715,-0.02029450237751007,0.024567022919654846,-0.021515224128961563,-0.04440375417470932,0.018768593668937683,0.03768978267908096,-0.019378960132598877,-0.015106434002518654
0.040788,-0.33188366796821356,-0.2327000256627798,-0.2937361132353544,-0.32425415702164173,-0.14114589430391788,-0.11062785051763058,-2.48448150727819,-1.075956337332471,-3.2753938300857044,0.5687812949553006,0.8344784313047171,0.1986858027524363,0.1192117241834012,0.2781598813214714,-6.53513463367949,-13.962367641312312,-6.110236577206251,-0.7249430291721382,1.2132082582274961,-12.64084027774129,-10.37096811846709,3.248266270349518,0.0080872792750597,-0.017853058874607086,0.0062561966478824615,0.007782098837196827,-0.00869764480739832,-0.0056458404287695885,-0.018463417887687683,0.03646906092762947,-0.004119938239455223,-0.0016784947365522385,-0.012359810061752796,0.045319292694330215
0.041788,-0.27084758039563894,-0.24795904755592346,-0.27084758039563894,-0.2555885585024953,-0.13351638335734606,-0.05722127389162779,-2.3671043003324144,-0.9194535539385384,-2.8046785233101446,0.17651853930900074,0.0397376456143661,0.0397376456143661,0.6755302741666469,0.4371080384595416,-4.128545461797103,-9.149189297547537,-2.547657599300919,1.3048983374369527,2.152465802283814,-9.744796422429545,-7.474924263155344,2.8569089603260522,0.01297016628086567,0.04470892995595932,0.01785305328667164,-0.023956667631864548,-0.01266499049961567,0.027924008667469025,-0.023346304893493652,-0.028839554637670517,-0.009918366558849812,-0.08163577318191528,-0.0007629534229636192,0.0315861739218235
