time,LGLTMED,LRF,LADDLONG,LTA,LGM
0.048788,0.18719060135176394,0.8121038926728219,0.6505346261516428,0.4244729990421316,0.3283671528181802
0.049788,0.19017054985061133,0.8250731276518831,0.6595236113300452,0.4313025756470704,0.33374265746219806
0.050788,0.19311611788839803,0.8375163093802375,0.6682131676380756,0.4379251039183488,0.33896535403160477
0.051788,0.19602697333729374,0.8494381461828796,0.6766016708714746,0.4443397055470745,0.34403689382207453
0.052788,0.19890280917977401,0.8608437370672914,0.6846877792392931,0.4505456792565207,0.34895901826056175
0.053788,0.201743341437257,0.8717385543098499,0.69247043257221,0.4565424998085553,0.35373355127018535
0.054788,0.2045483070896558,0.8821284257469723,0.6999488512312818,0.4623298168352141,0.3583623916802573
0.055788,0.20731746199715934,0.8920195168255931,0.7071225347238528,0.46790745349217044,0.36284750570448465
0.056788,0.2100505788351225,0.9014183124684677,0.7139912600341426,0.4732754049312283,0.3671909195093615
0.057788,0.21274744505267737,0.9103315988091573,0.7205550796767011,0.47843383658958527,0.371394711894036
0.058788,0.21540786086523622,0.9187664448503039,0.726814319480883,0.4833830822940421,0.37546100710204866
0.059788,0.21803163729071076,0.9267301840972856,0.7327695761138289,0.4881236421789604,0.37939196778479545
0.060788,0.22061859423921418,0.9342303962179245,0.7384217143486372,0.4926561804173042,0.3831897881357966
0.061788,0.22316855866569094,0.9412748887770556,0.7437718640828941,0.496981522765227,0.3868566872141485
0.062788,0.22568136279510093,0.9478716790924862,0.7488214171117893,0.5011006539220744,0.39039490247500974
0.063788,0.2281568424294113,0.9540289762562975,0.7535720236587413,0.5050147147097308,0.3938066835244696
0.064788,0.23059483534560257,0.9597551633627063,0.7580255886655266,0.5087249990773861,0.39709428611556646
0.065788,0.23299517979330495,0.9650587799813197,0.762184267842484,0.5122329509398968,0.40025996640178374
0.066788,0.2353577131005354,0.9699485049125267,0.7660504634776509,0.5155401608589395,0.40330597546326524
0.067788,0.2376822703954503,0.974433139260704,0.7696268200017967,0.5186483625771627,0.4062345541198712
0.068788,0.23996868345159614,0.9785215898597837,0.7729162193047395,0.5215594294161061,0.4090479280437659
0.069788,0.24221677966362845,0.9822228530844362,0.775921775797228,0.5242753705493903,0.41174830318287264
0.070788,0.24442638115994664,0.9855459990783223,0.7786468312124624,0.5267983271628613,0.4143378615052645
0.071788,0.24659730405808142,0.988500156428486,0.7810949491416359,0.5291305685134003,0.4168187570734708
0.072788,0.2487293578681617,0.991094497312622,0.7832699092992922,0.5312744878977074,0.4191931124565527
0.073788,0.25082234504908824,0.9933382231431098,0.7851757015166848,0.5332325985422957,0.42146301548667714
0.074788,0.2528760607213221,0.9952405507290879,0.7868165194649286,0.5350075294256046,0.42363051636571103
0.075788,0.25489029253945444,0.9968106989748377,0.7881967541138141,0.5366020210424249,0.4256976251260843
0.076788,0.25686482072678407,0.9980578761304711,0.7893209869360689,0.5380189211198916,0.4276663094487957
0.077788,0.2587994182734758,0.9989912676089916,0.7901939828702673,0.5392611802929498,0.4295384928402375
0.078788,0.26069385129884115,0.9996200243820079,0.7908206830579135,0.5403318477462702,0.4313160531679911
0.079788,0.2625478795776533,0.9999532519649109,0.791206197372,0.5412340668285124,0.43300082155480313
0.080788,0.2643612572292857,1.0,0.7913557967556617,0.5419710706442991,0.43459458162865366
0.081788,0.26613373356769915,0.9997692524445103,0.7912749053904238,0.5425461776287935,0.43609906912598584
0.082788,0.2678650541091788,0.9992699183693717,0.7909690927138069,0.5429627871101443,0.4375159718440373
0.083788,0.2695549617338909,0.9985108233744463,0.7904440653062177,0.5432243748660369,0.43884692993712615
0.084788,0.2712031979964802,0.9975007016253105,0.7897056586669855,0.5433344886814612,0.44009353655044003
0.085788,0.27280950457991643,0.9962481885154025,0.7887598288994736,0.5432967439153155,0.44125733878350315
0.086788,0.27437362488612616,0.9947618139551044,0.7876126443249394,0.5431148190828324,0.44233983897395707
0.087788,0.2758953057559427,0.9930499962864892,0.7862702770443654,0.542792451459464,0.4433424962907514
0.088788,0.2773742993101486,0.991121036819397,0.784738994466969,0.5423334327105906,0.4442667286243371
0.089788,0.27881036490238903,0.9889831149809415,0.7830251508237047,0.5417416045502369,0.44511391476015366
0.090788,0.28020327117432253,0.9866442840672462,0.781135178683423,0.5410208544315006,0.445885396820538
0.091788,0.2815527982024635,0.9841124675826194,0.7790755804890609,0.5401751112713022,0.44658248295902314
0.092788,0.28285873972603176,0.9813954561481238,0.776852920131252,0.5392083412129149,0.4472064502900419
0.093788,0.28412090544422475,0.9785009049585622,0.7744738145764282,0.5381245434303382,0.44775854803581544
0.094788,0.285339123370841,0.9754363317640776,0.7719449255663455,0.5369277459791051,0.4482400008713306
0.095788,0.2865132422333551,0.9722091153502436,0.7692729514048104,0.5356220016977964,0.44865201244748926
0.096788,0.2876431339026206,0.9688264944879732,0.7664646188463882,0.5342113841633187,0.4489957690717463
0.097788,0.28872869583871974,0.9652955673233824,0.7635266750998404,0.5326999837019721,0.44927244352538576
0.098788,0.28976985353754464,0.961623291176084,0.7604658799570084,0.5310919034568455,0.4494831989965009
0.099788,0.29076656296227305,0.9578164827140856,0.7572889980557415,0.5293912555109327,0.4496291931077627
0.100788,0.29171881294338253,0.9538818184725955,0.7540027912830635,0.5276021570641946,0.4497115820181715
0.101788,0.2926266275310355,0.9498258356849913,0.7506140113235988,0.5257287266613585,0.44973152457758386
0.102788,0.2934900682840831,0.9456549333966439,0.74712939235705,0.5237750804663684,0.4496901865130574
0.103788,0.29430923648087176,0.9413753738362388,0.7435556439088994,0.5217453285790488,0.4495887446254746
0.104788,0.295084275237747,0.9369932840226124,0.7398994438585934,0.5196435713904531,0.44942839097478526
0.105788,0.29581537152215714,0.9325146575868388,0.7361674316106656,0.5174738959749048,0.44921033703169927
0.106788,0.2965027580477316,0.9279453567898359,0.7323662014346581,0.5152403725183883,0.4489358177730451
0.107788,0.29714671503938495,0.9232911147164993,0.7285022959801709,0.5129470507837723,0.4486060956976982
0.108788,0.29774757185653206,0.9185575376284143,0.7245821999731895,0.5105979566132144,0.4482224647402023
0.109788,0.29830570846291365,0.9137501074587331,0.7206123340991163,0.5081970884676812,0.44778625406003675
0.110788,0.29882155673223476,0.9088741844331438,0.7165990490768158,0.5057484140028624,0.44729883168544415
0.111788,0.299295601580063,0.9039350098007239,0.7125486199268272,0.5032558666802533,0.4467616079918794
0.112788,0.2997283819137118,0.8989377086569498,0.7084672404352738,0.500723342412135,0.44617603899538694
0.113788,0.3001204913932273,0.8938872928400267,0.7043610178138175,0.49815469623963127,0.4455436294415161
0.114788,0.3004725789979378,0.8887886638812256,0.7002359675546329,0.49555373904404876,0.44486593567034355
0.115788,0.30078534939437107,0.8836466159907062,0.6960980084791489,0.49292423429281085,0.4441445682390478
0.116788,0.301059563102753,0.8784658390615289,0.6919529579800671,0.4902698948218514,0.4433811942842775
0.117788,0.3012960364600634,0.8732509216758937,0.6878065274572011,0.4875943796569632,0.44257753960826973
0.118788,0.30149564137824547,0.8680063540986115,0.6836643179489496,0.48490129087742123,0.44173539047508403
0.119788,0.30165930489669934,0.8627365312433054,0.6795318159612403,0.4821941705264198,0.44085659510601666
0.120788,0.30178800852904564,0.8574457555973286,0.6754143894952943,0.4794764975741615,0.43994306486565743
0.121788,0.3018827874055954,0.852138240091809,0.6713172842743473,0.47675168494037784,0.43899677513118107
0.122788,0.3019447292149114,0.8468181109033839,0.6672456201683774,0.4740230765831792,0.4380197658380605
0.123788,0.30197497294974535,0.8414894101752279,0.6632043878148791,0.47129394466116725,0.43701414169570163
0.124788,0.3019747074638667,0.8361560986462035,0.6591984454335347,0.46856748677563476,0.43598207206774847
0.125788,0.3019451698468523,0.8308220581783438,0.6552325158325851,0.46584682329960136,0.43492579051304714
0.126788,0.30188764362349546,0.8254910941732919,0.651311183605486,0.4631349948008035,0.43384759398550643
0.127788,0.3018034567843396,0.8201669378682801,0.6474388925171801,0.46043495956615155,0.4327498416928785
0.128788,0.30169397965339806,0.8148532485017426,0.6436199430801897,0.45774959123559705,0.4316349536169943
0.129788,0.3015606225991855,0.8095536153381362,0.639858490321254,0.4550816765534522,0.43050540869965204
0.130788,0.3014048335951113,0.8042715595404747,0.6361585417391111,0.45243391324517995,0.42936374270040395
0.131788,0.3012280956357319,0.7990105358783138,0.6325239554538372,0.44980890802760465,0.42821254573378664
0.132788,0.3010319240156824,0.7937739342584061,0.628958438547626,0.4472091747604705,0.4270544594947562
0.133788,0.30081786347908374,0.7885650810663389,0.6254655455970081,0.4446371327472876,0.4258921741819832
0.134788,0.3005874852481136,0.7833872403092123,0.6220486773970483,0.44209510519285744,0.4247284251293177
0.135788,0.3003423839403935,0.7782436145525148,0.6187110798790083,0.4395853178244125,0.4235659891561773
0.136788,0.3000841743854076,0.7731373456477088,0.6154558432238055,0.43710989768213443,0.42240768064796447
0.137788,0.2998144883506577,0.7680715152502816,0.6122859011732894,0.4346708720841693,0.42125634737716094
0.138788,0.29953497118874256,0.7630491451305285,0.6092040305402786,0.43227016777023397,0.42011486607538545
0.139788,0.2992472784162292,0.7580731972805582,0.6062128509167196,0.4299096102271084,0.41898613776594834
0.140788,0.2989530722351694,0.7531465738214799,0.6033148245776843,0.4275909231982826,0.41787308286665276
0.141788,0.29865401800772207,0.7482721167152577,0.6005122565775162,0.42531572837871967,0.41677863607356863
0.142788,0.298351780694218,0.7434526072870182,0.5978072950335348,0.4230855452945286,0.4157057410381665
0.143788,0.29804802126498353,0.7386907655658709,0.5952019315919331,0.42090179136669675,0.41465734485172273
0.144788,0.2977443930959871,0.733989249454532,0.5926980020697167,0.41876578215770704,0.41363639235170563
0.145788,0.29744253835836043,0.7293506537392572,0.5902971872660268,0.4166787318001786,0.41264582026514635
0.146788,0.29714408441121454,0.7247775089517781,0.5880010139356707,0.4146417536065209,0.41168855120386993
0.147788,0.2968506402070766,0.7202722800944534,0.5858108559171765,0.412655860857988,0.4107674875268047
0.148788,0.2965637927191756,0.7158373652397726,0.5837279354075182,0.4107219677706659,0.4098855050848476
0.149788,0.29628510339990244,0.7114750940152467,0.5817533243749176,0.40884089063472034,0.40904544686499433
0.150788,0.2960161046801123,0.707187725984996,0.5798879461007656,0.40701334912267373,0.4082501165517339
0.151788,0.2957582965187472,0.7029774489389427,0.5781325768412239,0.4052399677614831,0.40750227202582523
0.152788,0.2955131430122406,0.6988463771001933,0.576487847599521,0.4035212775626015,0.4068046188220224
0.153788,0.2952820690727764,0.6947965492599537,0.5749542460004816,0.4018577178031018,0.4061598035690979
0.154788,0.29506645718404234,0.6908299268484159,0.573532118260877,0.4002496379502502,0.4055704074367145
0.155788,0.2948676442424913,0.686948391949332,0.5722216712512839,0.39869729972090057,0.40503893961460674
0.156788,0.2946869184917257,0.6831537452651992,0.5710229746481982,0.397200879266427,0.4045678308503286
0.157788,0.2945255165570902,0.6794477040396242,0.5699359631773402,0.3957604694733757,0.40415942707189056
0.158788,0.29438462058812365,0.6758318999428006,0.5689604389504651,0.3943760823699399,0.40381598312157513
0.159788,0.29426535551662514,0.6723078769259265,0.5680960738983454,0.3930476516283062,0.4035396566268164
0.160788,0.2941687864390444,0.6688770890505674,0.5673424123022759,0.39177503515272966,0.4033325020335267
0.161788,0.2940959161321461,0.6655408982994943,0.5666988734258752,0.39055801774280685,0.4031964648262359
0.162788,0.2940476827109433,0.6623005723767984,0.5661647542481437,0.3893963138205358,0.4031333759583463
0.163788,0.2940249574376299,0.6591572825063765,0.5657392322976107,0.3882895702089619,0.4031449465144185
0.164788,0.29402854268959694,0.6561121012400514,0.5654213685862817,0.3872373689495207,0.4032327626251882
0.165788,0.29405917009378985,0.6531660002885505,0.5652101106405272,0.38623923014537537,0.40339828065472444
0.166788,0.2941174988336754,0.6503198483909604,0.5651042956248528,0.3852946148185894,0.4036428226779898
0.167788,0.29420411413443465,0.6475744092399587,0.5651026535536421,0.3844029277699513,0.40396757226607244
0.168788,0.29431952593124716,0.6449303394819793,0.5652038105855618,0.38356352043023517,0.4043735705951801
0.169788,0.29446416772539974,0.6423881868126197,0.5654062923956179,0.38277569369182995,0.40486171289428124
0.170788,0.2946383956327085,0.639948388187831,0.5657085276201042,0.38203870070967794,0.4054327452450701
0.171788,0.29484248762848414,0.6376112681708822,0.5661088513695554,0.38135174966109525,0.4060872617464596
0.172788,0.2950766429932877,0.6353770374339378,0.5666055088040901,0.38071400645533027,0.4068257020548158
0.173788,0.2953409819628459,0.6332457914319194,0.5671966587644237,0.38012459738511944,0.4076483493100608
0.174788,0.2956355455851739,0.6312175092654061,0.5678803774508517,0.379582611714481,0.40855532845662873
0.175788,0.29596029578729155,0.6292920527487968,0.5686546621413264,0.3790871041994468,0.40954660496737183
0.176788,0.2963151156533805,0.6274691656992033,0.5695174349393933,0.37863709753998337,0.4106219839769566
0.177788,0.2966998099158489,0.6257484734603784,0.5704665465415966,0.37823158476249963,0.4117811098301534
0.178788,0.2971141056603911,0.6241294826748156,0.5714997800136312,0.377869531532087,0.41302346604893836
0.179788,0.2975576532452791,0.6226115813150817,0.5726148545638042,0.37754987839336024,0.4143483757209097
0.180788,0.2980300274347669,0.6211940389836891,0.5738094293031631,0.3772715429380666,0.4157550023102856
0.181788,0.2985307287456896,0.6198760074888675,0.5750811069824617,0.37703342189771943,0.4172423508909384
0.182788,0.2990591850059675,0.6186565217017922,0.5764274376985189,0.3768343931605999,0.4188092697996427
0.183788,0.29961475312302477,0.6175345006994877,0.5778459225653142,0.3766733177137873,0.42045445270626336
0.184788,0.3001967210598351,0.6165087491961091,0.5793340173489469,0.3765490415131491,0.42217644109625313
0.185788,0.30080431001539426,0.6155779592643733,0.5808891360693769,0.37646039728576924,0.42397362715979087
0.186788,0.30143667680602754,0.6147407123476999,0.5825086545752486,0.3764062062711886,0.42584425708060897
0.187788,0.30209291644300224,0.6139954815627692,0.5841899141003243,0.37638527990901893,0.42778643471669525
0.188788,0.30277206490140807,0.6133406342913024,0.585930224810654,0.3763964214811907,0.42979812566351455
0.189788,0.30347310207418293,0.6127744350591025,0.5877268693511111,0.3764384277169301,0.4318771616896372
0.190788,0.30419495490468185,0.6122950486993332,0.589577106398356,0.37651009036789557,0.4340212455332155
0.191788,0.3049365006900713,0.6119005437958018,0.5914781742256485,0.37661019775989946,0.4362279560467427
0.192788,0.30569657054708355,0.6115888964003651,0.5934272942830744,0.3767375363269358,0.43849475367657775
0.193788,0.30647395303063646,0.6113579940171916,0.595421674795661,0.37689089213254756,0.44081898626304483
0.194788,0.30726739789493945,0.6112056398447541,0.5974585143807616,0.377069052383117,0.4431978951464114
0.195788,0.30807561998572597,0.6111295572651866,0.5995350056854654,0.3772708069370023,0.44562862156322036
0.196788,0.30889730325155257,0.6111273945689971,0.6016483390436437,0.3774949498123795,0.44810821331655976
0.197788,0.30973110486129357,0.6111967299016632,0.6037957061511343,0.37774028069579113,0.45063363170266124
0.198788,0.31057565941401316,0.6113350764171978,0.6059743037562098,0.3780056064521518,0.45320175867498125
0.199788,0.31142958322671277,0.6115398876223453,0.6081813373612683,0.37828974263607296,0.4558094042254488
0.200788,0.3122914786842799,0.6118085628937916,0.610414024931209,0.3785915150031874,0.45845331396152417
0.201788,0.31315993863531716,0.6121384531492079,0.6126696006031098,0.37890976101933016,0.4611301768568704
0.202788,0.31403355081623124,0.6125268666511982,0.6149453183917925,0.37924333136434,0.4638366331531256
0.203788,0.3149109022851825,0.61297107492166,0.6172384558855656,0.37959109142603037,0.46656928239055484
0.204788,0.3157905838462625,0.6134683187429023,0.619546317926369,0.3799519227788629,0.4693246915453095
0.205788,0.31667119444336767,0.6140158142210425,0.6218662402678569,0.3803247246405736,0.4720994032506595
0.206788,0.3175513455023473,0.6146107588865762,0.62419559320402,0.38070841529892957,0.47488994407864693
0.207788,0.31842966519964483,0.6152503378059777,0.6265317851596393,0.381101933500286,0.47769283285783976
0.208788,0.3193048026353931,0.6159317296775798,0.6288722662325168,0.3815042397917393,0.48050458900212123
0.209788,0.32017543188941905,0.616652112884605,0.6312145316764155,0.38191431780938795,0.4833217408251244
0.210788,0.3210402559396958,0.6174086714790762,0.6335561253125803,0.38233117550633283,0.48614083381493545
0.211788,0.32189801042440713,0.6181986010723987,0.6358946428572427,0.38275384631468323,0.4889584388432872
0.212788,0.32274746723061787,0.6190191146109677,0.6382277351522343,0.3831813902368548,0.4917711602834655
0.213788,0.3235874378937954,0.6198674480181572,0.6405531112861786,0.3836128948618232,0.4945756440106994
0.214788,0.3244167767935728,0.6207408656864749,0.6428685415936867,0.38404747630262837,0.4973685852587055
0.215788,0.3252343841328392,0.6216366658052405,0.6451718605199436,0.3844842800518788,0.500146736305822
0.216788,0.3260392086890687,0.6225521855104756,0.6474609693374108,0.3849224817526383,0.5029069139644258
0.217788,0.32683025032897617,0.6234848058453264,0.6497338387006616,0.3853612878832129,0.5056460068481569
0.218788,0.3276065622791646,0.6244319565215964,0.6519885110250946,0.38579993635534854,0.5083609823926669
0.219788,0.3283672531466585,0.6253911204753568,0.6542231026753003,0.38623769702601884,0.5110488936070949
0.220788,0.3291114886847288,0.6263598382110213,0.6564358059491833,0.38667387212341836,0.5137068855347037
0.221788,0.3298384933014414,0.6273357119295846,0.6586248908443508,0.3871077965874442,0.5163322014025359
0.222788,0.3305475513104897,0.6283164094374865,0.6607887065945605,0.38753883832499225,0.518922188441351
0.223788,0.33123800792601427,0.6292996678333008,0.6629256829660677,0.3879663983803736,0.5214743033586303
0.224788,0.33190927000415715,0.6302832969692961,0.6650343313066787,0.3883899110211663,0.5239861174487719
0.225788,0.33256080653523373,0.6312651826847502,0.6671132453432184,0.38880884374041486,0.526455321325978
0.226788,0.33319214889055165,0.6322432898074716,0.6691611017260923,0.38922269717629904,0.5288797292664335
0.227788,0.3338028908287684,0.6332156649193952,0.671176660322293,0.3896310049505456,0.531257283147426
0.228788,0.3343926882671366,0.6341804388816555,0.6731587642610226,0.39003333342718083,0.5335860559718041
0.229788,0.33496125882378236,0.6351358291136417,0.6751063397392904,0.39042928139302274,0.5358642549676766
0.230788,0.33550838113830295,0.6360801416207622,0.6770183955980618,0.39081847966187977,0.5380902242547383
0.231788,0.33603389397882877,0.6370117727660201,0.6788940226817965,0.3912005906043457,0.5402624470708548
0.232788,0.3365376951445061,0.6379292107816441,0.6807323929955655,0.391575307605416,0.542379547554426
0.233788,0.337019740173082,0.638831037018152,0.6825327586739968,0.3919423544518114,0.5444402920797521
0.234788,0.33748004086408906,0.6397159269290101,0.6842944507758554,0.39230148465092557,0.5464435901439942
0.235788,0.33791866362926215,0.6405826507898938,0.6860168779175514,0.39265248068340197,0.5483884948057302
0.236788,0.33833572768273934,0.6414300741520927,0.6876995247581208,0.39299515319204775,0.5502742026760672
0.237788,0.33873140308487404,0.6422571580304328,0.6893419503475574,0.39332934011065596,0.5521000534641025
0.238788,0.3391059086540274,0.6430629588269972,0.6909437863493402,0.39365490573749634,0.5538655290797705
0.239788,0.33945950976114986,0.6438466279929261,0.6925047351475226,0.39397173975944977,0.5555702522990366
0.240788,0.33979251602179983,0.6446074114319488,0.6940245678487205,0.39427975623371925,0.5572139849993449
0.241788,0.34010527889997194,0.6453446486506668,0.6955031221904309,0.3945788925344296,0.558796625976376
0.242788,0.3403981892375488,0.6460577716624853,0.696940300368049,0.3948691082713816,0.5603182083552695
0.243788,0.3406716747228149,0.6467463036529285,0.6983360667941011,0.39515038418769843,0.5617788966108025
0.244788,0.3409261973109075,0.6474098574147727,0.6996904458039311,0.3954227210426236,0.5631789832111496
0.245788,0.34116225060834593,0.6480481335615734,0.7010035193227927,0.3956861384852793,0.5645188848997966
0.246788,0.34138035723328086,0.6486609185274986,0.7022754245090028,0.395940673924991,0.5657991386299532
0.247788,0.3415810661621362,0.6492480823607595,0.7035063513876427,0.39618638140331675,0.5670203971664716
0.248788,0.3417649500725891,0.6498095763168044,0.7046965404880988,0.39642333047296224,0.5681834243717244
0.249788,0.34193260269190107,0.6503454302572567,0.7058462804979667,0.3966516050886946,0.5692890901946897
0.250788,0.34208463615868395,0.650855749861301,0.7069559059441131,0.3968713025153876,0.5703383653849884
0.251788,0.34222167840528545,0.6513407136572573,0.7080257949105476,0.397082532258023,0.5713323159551462
0.252788,0.34234437056685335,0.6518005698835166,0.7090563668012234,0.39728541501807135,0.5722720974142211
0.253788,0.3424533644226176,0.6522356331883427,0.710048080154679,0.39748008167981164,0.5731589487961132
0.254788,0.34254931987464426,0.6526462811781806,0.7110014305162634,0.39766667232967373,0.5739941865059758
0.255788,0.3426329024701295,0.6530329508241417,0.7119169483722756,0.397845335310954,0.5747791980093871
0.256788,0.34270478097458196,0.6533961347366406,0.7127951971492645,0.39801622631586564,0.5755154353896239
0.257788,0.34276562500387736,0.6537363773193404,0.7136367712804503,0.39817950751633635,0.5762044087996255
0.258788,0.342816102723622,0.6540542708145461,0.7144422943398441,0.39833534673452126,0.5768476798358456
0.259788,0.3428568786234769,0.6543504512539879,0.7152124172434355,0.3984839166540993,0.5774468548623062
0.260788,0.34288861137331883,0.6546255943302718,0.7159478165156391,0.3986253940734771,0.5780035783136831
0.261788,0.3429119517670664,0.6548804112060641,0.7166491926182968,0.39875995920282903,0.5785195260065362
0.262788,0.34292754075907794,0.6551156442796257,0.7173172683392249,0.39888779500707683,0.5789963984878053
0.263788,0.34293600759724874,0.6553320629266518,0.7179527872369411,0.3990090865970854,0.5794359144491632
0.264788,0.34293796805614885,0.6555304592397093,0.7185565121384379,0.39912402067100805,0.5798398042354553
0.265788,0.34293402277348495,0.6557116437867743,0.7191292236867598,0.3992327850075173,0.5802098034749941
0.266788,0.3429247556926534,0.6558764414098213,0.7196717189348713,0.3993355680118926,0.5805476468590713
0.267788,0.34291073261460986,0.6560256870836088,0.7201848099814959,0.3994325583152979,0.5808550620972335
0.268788,0.34289249986201403,0.6561602218534159,0.7206693226430964,0.3995239444264755,0.5811337640737962
0.269788,0.3428705830586141,0.6562808888698363,0.7211260951542127,0.3996099144342448,0.5813854492294823
0.270788,0.34284548602657233,0.656388529537802,0.7215559768864585,0.39969065575815427,0.5816117901902266
0.271788,0.3428176898039693,0.6564839797966159,0.7219598270752716,0.3997663549438968,0.5818144306635891
0.272788,0.3427876517841875,0.6565680665473799,0.7223385135439345,0.3998371974990878,0.5819949806212007
0.273788,0.3427558049784119,0.6566416042439939,0.7226929114149967,0.39990336776430835,0.5821550117839658
0.274788,0.34272255740169405,0.6567053916639611,0.723023901800512,0.399965048813599,0.5822960534246965
0.275788,0.34268829158239106,0.6567602088748854,0.7233323704638764,0.4000224223780766,0.5824195885008911
0.276788,0.3426533641939471,0.6568068144117738,0.7236192064481604,0.4000756687858964,0.5825270501284682
0.277788,0.34261810580747637,0.6568459426787354,0.7238853006682361,0.40012496691125415,0.5826198184054561
0.278788,0.34258282076301383,0.6568783015870973,0.7241315444658639,0.40017049412518674,0.5826992175929506
0.279788,0.3425477871573335,0.6569045704399097,0.7243588281280554,0.4002124262407895,0.5827665136591185
0.280788,0.3425132569459001,0.6569253980709119,0.7245680393694252,0.4002509374459579,0.582822912190342
