time,RGLTMED,RRF,RADDLONG,RST,RTA,RGM
0.0,0.0009436298523124025,0.007367815285635992,0.0016748474369561429,0.001210747305317764,0.0020322330363666007,0.00014715791491975216
0.001,0.0010208512183069516,0.006794425592942855,0.0015547513585465818,0.0012764445421655083,0.0022569289564349604,0.000176750686374417
0.002,0.001099446874035297,0.006220644800335911,0.0014351884320408677,0.0013418565894214953,0.0024803174220976235,0.0004993327541172233
0.003,0.001179392637256841,0.005646717144599732,0.0013162165028687395,0.0014069247439469825,0.0027022691386101435,0.0008203877063725301
0.004,0.0012606630897399169,0.005072884667555418,0.001197892047944356,0.0014715905352026075,0.002922658048633287,0.0011397165358974996
0.005,0.001343231601651263,0.004499386922533723,0.0010802700834595203,0.0015357958376736821,0.0031413616160183458,0.0014571220858185983
0.006,0.0014270703574373472,0.003926460690173171,0.0009634040762468964,0.001599482982073709,0.0033582611059749215,0.0017724093214570695
0.007,0.0015121503831145987,0.003354339704211855,0.0008473458590057401,0.001662594864830896,0.0035732418608533023,0.002085385597674167
0.008,0.0015984415748922353,0.002783254387902449,0.0007321455496597256,0.0017250750554610875,0.00378619357081278,0.002395860921171231
0.009,0.0016859127290558766,0.0022134316016397012,0.0006178514750930876,0.001786867901517281,0.003997010538674158,0.0027036482072201433
0.01,0.0017745315730426621,0.001645094402345726,0.000504510099487266,0.0018479186308788056,0.004205591938273416,0.003008563530325923
0.011,0.001864264797640664,0.0010784618151067472,0.0003921659574549851,0.0019081734511970452,0.004411842065646358,0.0033104263683429993
0.012,0.0019550780902483694,0.0005137486174958326,0.00028086159214267493,0.0019675796463453745,0.004615670582382908,0.003609059839582781
0.013,0.0020469361691342006,4.8834863047397715e-05,0.00017063749844763182,0.0020260856697342524,0.004816992750499704,0.0039042909324612154
0.014,0.0021398028186408002,0.0006090829384757545,6.15320714745083e-05,0.002083641234359851,0.005015729658196829,0.004195950727240349
0.015,0.00223364092528321,0.0011667947357976271,4.6418439665678764e-05,0.0021401973994637116,0.005211808435889604,0.004483874609420171
0.016,0.002328412514693278,0.0017217743589814018,0.0001531799726345442,0.002195706653691482,0.005405162461934062,0.0047679024743417
