time,RGLTMED,RRF,RADDLONG,RST,RTA,RGM
0.0,0.3479158055322855,0.011499910575103866,0.01950107943888813,0.24801920037096245,0.004659534886365914,0.0407408020811423
0.001,0.31157380838113125,0.015069722245459298,0.011559136161620319,0.2590230062015293,0.001870509844201388,0.052308373462608485
0.002,0.27542218568129734,0.018640732186436398,0.0036408302650616257,0.2700836592964546,0.0009002740623687254,0.06384662166534287
0.003,0.239482578506671,0.022210833660366483,0.004248924860663785,0.2811941621989969,0.0036509213798906434,0.07534816139770562
0.004,0.20377638070482187,0.025777922832049792,0.012105239276036404,0.29234746775695036,0.006379559605182427,0.08680563398173179
0.005,0.16832471054360212,0.029339901864996736,0.01992325299058703,0.303536491124486,0.009084342151666805,0.09821171759294031
0.006,0.13314838297512466,0.03289468199415106,0.027698142405300514,0.3147541216791505,0.01176345127093469,0.10955913744132302
0.007,0.09826788258089106,0.036440186566026454,0.03542512668501465,0.3259932347928985,0.014415100921464648,0.12084067586936897
0.008,0.06370333725961419,0.039974354037681036,0.04309947404771971,0.3372467034037807,0.017037539576831545,0.13204918234402546
0.009,0.029474492716275263,0.04349514092742309,0.050716507958454796,0.3485074093430479,0.019629052965891403,0.14317758332029332
0.01,0.0043993121926962035,0.04700052471056965,0.05827161321589065,0.3597682543805341,0.022187966737668468,0.15421889195503535
0.011,0.03789916920801603,0.05048850665404099,0.06576024192084624,0.37102217095848583,0.024712649043925138,0.16516621765027997
0.012,0.07100662346452065,0.05395711458413115,0.07317791931644976,0.38226213258923264,0.027201513032750625,0.1760127754059525
0.013,0.10370369529615124,0.05740440558155884,0.08052024949039037,0.3934811638953692,0.029653019247011952,0.18675189496253394
0.014,0.13597290101287865,0.060828468598803635,0.08778292093072886,0.4046723502724707,0.03206567792205441,0.1973770297149309
0.015,0.16779727261785582,0.06422742699473226,0.09496171192681034,0.41582884715471397,0.03443805117777045,0.20788176537968606
0.016,0.19916037643724602,0.06759944098231296,0.10205249580823392,0.42694388886381207,0.03676875510078684,0.21825982839833222
0.017,0.23004633063954838,0.07094270998535539,0.10905124601412836,0.4380107970211907,0.039056461713164264,0.2285050940603168
0.018,0.2604398216259958,0.0742554749005135,0.11595404098632012,0.4490229885034341,0.041299900824473025,0.2386115943292723
0.019,0.2903261192785332,0.07753602026133583,0.1227570688797239,0.459973982921623,0.04349786176447526,0.248573525356782
0.02,0.3196910910561779,0.0807826763011792,0.12945663208411273,0.4708574096078217,0.045649194993914996,0.25838525466838963
0.021,0.34852121493452204,0.08399382091238154,0.13604915155241576,0.48166701409533613,0.04775281359117565,0.2680413280075402
0.022,0.3768035911863286,0.08716788149967812,0.1425311709307519,0.49239666408370414,0.04980769461282165,0.27753647582497976
0.023,0.404525953003576,0.090303336725932,0.14889936048651917,0.5030403548834526,0.05181288032638315,0.2868656194034074
0.024,0.4316766759627338,0.09339871814910683,0.15515052083097997,0.5135922143397489,0.05376747931417346,0.2960238766097646
0.025,0.4582447863361837,0.09645261174930253,0.1612815864324663,0.5240465072382815,0.05567066744736361,0.30500656726958686
0.026,0.4842199682543686,0.09946365934553274,0.16728962891729127,0.5343976392004766,0.057521688729968164,0.3138092181595646
0.027,0.5095925697260063,0.10243055990168629,0.1731718601548221,0.5446401600783263,0.05931985601280186,0.3224275676157197
0.028,0.5343536075270648,0.10535207072224086,0.17892563512435547,0.5547687668610788,0.061064551577868394,0.3308575697557398
0.029,0.558494770972749,0.10822700853793274,0.1845484545616929,0.5647783061075061,0.06275522759412135,0.33909539831481833
0.03,0.5820084245900164,0.11105425048256146,0.19003796738388423,0.5746637759187083,0.06439140644589364,0.3471374500954354
0.031,0.6048876097110332,0.11383273496173335,0.19539197289107182,0.5844203274681078,0.065972680935646,0.35498034803264855
0.032,0.6271260450102636,0.11656146241492726,0.20060842274424967,0.594043266106884,0.06749871436316886,0.3626209438780033
0.033,0.6487181260094138,0.11923949597176048,0.20568542271809584,0.6035280520649103,0.06896924048381853,0.37005632050657283
0.034,0.66965892357551,0.12186596200408521,0.21062123422815704,0.6128703007686687,0.07038406334880652,0.3772837938528374
0.035,0.689944181437858,0.12444005057493311,0.21541427563154475,0.6220657827990992,0.07174305703093396,0.3843009144821607
0.036,0.7095703127500576,0.1269610157860665,0.2200631233010971,0.6311104235138231,0.07304616523943841,0.39110546880500596
0.037,0.7285343957232832,0.12942817602551845,0.2245665124726316,0.6400003023591634,0.07429340082785392,0.397695479941207
0.038,0.7468341683577734,0.1318409141164408,0.22892333786542368,0.6487316518984781,0.07548484519895471,0.40406920824126097
0.039,0.7644680223002801,0.13419867736881377,0.23313265407664663,0.6573008565840172,0.07662064761092471,0.4102251514713247
0.04,0.7814349958561619,0.1365009775352934,0.23719367574975891,0.6657044512999764,0.07770102438895564,0.4161620446683481
0.041,0.7977347661850456,0.1387473906727291,0.2411057775173635,0.6739391197043224,0.07872625804647831,0.4218788596715535
0.042,0.813367640708804,0.14093755691089543,0.2448684937182699,0.6820016923966884,0.07969669632019016,0.4273748043363494
0.043,0.8283345477595627,0.14307118013053868,0.2484815178884722,0.6898891449391156,0.0806127511229656,0.4326493214365943
0.044,0.8426370264941854,0.1451480275526354,0.2519447020253087,0.6975985957560069,0.08147489741862521,0.4377020872607913
0.045,0.8562772161002549,0.147167929241147,0.2552580556239002,0.705127303938529,0.08228367202241987,0.44253300990749145
0.046,0.869257844317316,0.14913077752142376,0.25842174448528255,0.7124726669771883,0.08303967233090746,0.4471422272849846
0.047,0.8815822152965733,0.15103652631632813,0.26143608929621714,0.7196322184445078,0.08374355498475072,0.4515301048203993
0.048,0.8932541968221327,0.15288519040218831,0.2643015639813268,0.7266036256483163,0.0843960344678039,0.4556972328833811
0.049,0.904278206917351,0.15467684458650116,0.2670187938296732,0.7333846872753769,0.08499788164569462,0.45964442392976473
0.05,0.9146591998607524,0.15641162280947477,0.26958855339905186,0.7399733310443611,0.08554992224704813,0.46337270937072417
0.051,0.9244026516367326,0.15808971717192946,0.2720117642022857,0.7463676113867016,0.08605303529034092,0.46688333617319744
0.052,0.9335145448471721,0.15971137689186216,0.2742894921809833,0.7525657071729633,0.08650815145948282,0.4701777631977765
0.053,0.9420013531107849,0.16127690719286816,0.27642294497266756,0.7585659195015086,0.08691625143122703,0.4732576572812389
0.054,0.9498700249778548,0.16278666812718623,0.27841346897768654,0.7643666695651034,0.08727836415768804,0.4761248890716459
0.055,0.9571279673887464,0.16424107333611082,0.28026254623278757,0.7699664966097529,0.08759556510738986,0.47878152862480794
0.056,0.9637830287052548,0.16564058875024773,0.2819717910977234,0.7753640559982944,0.08786897446836867,0.4812298407713846
0.057,0.9698434813450156,0.16698573123195018,0.2835429467618894,0.7805581173892423,0.08809975531702134,0.4834722802643078
0.058,0.975318004050534,0.1682770671617785,0.2849778815775872,0.7855475630390957,0.0882891117564149,0.4855114867165512
0.059,0.980215663826239,0.16951521097084923,0.2862785852270193,0.7903313862339744,0.08843828702786513,0.487350279339538
0.06,0.9845458975784241,0.17070082362099193,0.28744716473016424,0.7949086898542904,0.08854856159957844,0.4889916514926913
0.061,0.9883184934939843,0.17183461103431094,0.288485840301104,0.7992786850741282,0.08862125123619914,0.49043876505456496
0.062,0.9915435721939417,0.17291732247407107,0.2893969410608539,0.8034406901952759,0.0886577050531882,0.4916949446259778
0.063,0.9942315676981421,0.17394974887864345,0.29018290061575364,0.807394129614348,0.08865930355999484,0.4927636715756534
0.064,0.9963932082379164,0.17493272115051628,0.2908462525102665,0.8111385329203696,0.08862745669597301,0.49364857793901873
0.065,0.9980394969539778,0.1758671084018817,0.2913896255643407,0.8146735341189777,0.08856360186291852,0.4943534401809639
0.066,0.9991816925170225,0.17675381615894278,0.2918157391044967,0.8179988709784602,0.08846920195797336,0.4948821728335511
0.067,0.9998312897086054,0.177593784527256,0.29212739809897376,0.8211143844920178,0.08834574341050061,0.49523882201979247
0.068,1.0,0.17838798632084246,0.2923274882065509,0.8240200184498523,0.088194734226465,0.49542755887486933
0.069,0.9996997321660541,0.17913742515873396,0.2924189707490595,0.8267158191139556,0.08801770204365493,0.4954526728762369
0.07,0.9989425729695282,0.17984313353233064,0.2924048776178186,0.829201934987517,0.08781619220097243,0.4953185650941613
0.071,0.9977407679499436,0.1805061708478682,0.2922883061242961,0.8314786166704692,0.08759176582479496,0.4950297413745865
0.072,0.996106702350244,0.18112762144756483,0.2920724138058124,0.8335462167921772,0.08734599793525662,0.4945908054664109
0.073,0.9940528822150244,0.18170859261391695,0.29176041319743057,0.8354051900116574,0.08708047557511754,0.49400645210557925
0.074,0.9915919156945767,0.18225021256134671,0.29135556658095507,0.8370560930747754,0.08679679596374781,0.49328146006883683
0.075,0.988736494589376,0.18275362841942394,0.29086118072249895,0.8384995849171943,0.08649656467863362,0.49242068521013693
