time,RGLTMED,RRF,RADDLONG,RST,RTA,RGM
0.0,0.013093570751928511,0.00010728253687066864,0.0001298241908938682,0.008661735721246386,0.0003514866694569904,0.002023267377726918
0.001,0.01172586482021037,0.00014058526993498128,7.695243252130374e-05,0.009046028783596822,0.00014109976453841803,0.002597735444630345
0.002,0.01036532349932061,0.00017389918165249387,2.4238034864916913e-05,0.009432307159905326,6.791114123993859e-05,0.003170747265512378
0.003,0.009012761236110077,0.00020720461829102572,2.8286292250275473e-05,0.00982032647344242,0.00027540306652109215,0.0037419360724428533
0.004,0.007668983173237656,0.0002404819531957942,8.058799511648359e-05,0.010209840611931753,0.00048123476117510795,0.004310936419178567
0.005,0.00633478408211046,0.00027371161567346755,0.00013263471940523654,0.010600602146697955,0.0006852669300619719,0.0048773846896917605
0.006,0.005010947319057313,0.000306874119658395,0.00018439435305615066,0.010992362748851958,0.0008873624534152317,0.005440919603778001
0.007,0.003698243807137756,0.0003399500920733461,0.0002358350686999057,0.011384873600378247,0.0010873866032415128,0.006001182718543857
0.008,0.002397431045900911,0.00037292030080741744,0.0002869253655280563,0.011777885798260583,0.001285207255154022,0.006557818924626597
0.009,0.001109252151299483,0.0004057656822428632,0.0003376341105270734,0.012171150750065527,0.0014806950950753248,0.007110476936039895
0.01,0.0001655650721782611,0.0004384673682694096,0.00038793057899885215,0.012564420559688056,0.0016737238202601398,0.00765880977258032
0.011,0.0014263090252691459,0.00047100671272874754,0.0004377844942947439,0.012957448402215445,0.001864170334108405,0.008202475233766524
0.012,0.002672285171884729,0.000503365317234332,0.00048716606669500925,0.013349988887052319,0.0020519149342665592,0.008741136363313645
0.013,0.00390281685972614,0.000535525056314064,0.0005360460313705995,0.013741798408560385,0.0022368414935514044,0.0092744619031757
0.014,0.005117246102209338,0.0005674681018269293,0.0005843956853691311,0.014132635483515333,0.002418837633275206,0.009802126736225974
0.015,0.006314934320506635,0.0005991769466089015,0.0006321869235712603,0.01452226107469689,0.0025977948886013566,0.010323812316686875
0.016,0.007495263044667375,0.0006306344273074492,0.0006793922735670139,0.014910438899925015,0.0027736088656118906,0.010839207087457437
0.017,0.00865763457294542,0.000661823746367331,0.0007259849294041314,0.015296935725844797,0.0029461793898141624,0.011348006883513366
0.018,0.009801472588640978,0.0006927284931332602,0.0007719387841627955,0.015681521645758513,0.003115410645850147,0.01184991532057453
0.019,0.010926222733946998,0.0007233326640378946,0.0008172284613140316,0.016063970340832682,0.0032812113081991424,0.012344644168253658
0.02,0.012031353140456455,0.000753620681846819,0.000861829344822958,0.016444059324090498,0.003443494662685947,0.01283191370692701
0.021,0.013116354916131523,0.0007835774139360339,0.0009057176079627588,0.016821570166726838,0.0036021787186251365,0.013311453067618382
0.022,0.014180742588658054,0.0008131881895818232,0.0009488702408099098,0.01719628870642747,0.0037571863114520066,0.013783000554274566
0.023,0.015224054505198759,0.0008424388162471769,0.000991265076394692,0.017568005237519353,0.003908445195716354,0.014246303947928156
0.024,0.01624585318861255,0.000871315594852625,0.0010328808154828402,0.01793651468292303,0.0040558881283473975,0.014701120792367005
0.025,0.01724572565024902,0.000899805334022581,0.001073697049964862,0.018301616748021807,0.004199452942132158,0.015147218661035232
0.026,0.018223283659491045,0.0009278953633016128,0.0011136942848303676,0.018663116056697095,0.0043390826093807925,0.015584375404973112
0.027,0.01917816397032112,0.0009555735453386611,0.0011528539587066747,0.019020822269887782,0.004474725295782569,0.016012379381668596
0.028,0.020110028505314907,0.0009828282870409516,0.0011911584629442876,0.019374550187103056,0.0046063344044890205,0.016431029664745956
0.029,0.02101856449759717,0.0010096485497028968,0.0012285911592358452,0.0197241198313657,0.0047338686104936795,0.01684013623446188
0.03,0.02190348459141989,0.0010360238581181532,0.0012651363957585475,0.020069356518109895,0.004857291885406359,0.01723952014902757
0.031,0.02276452690213116,0.001061944308684695,0.001300779521832149,0.020410090908613544,0.004976573512747826,0.017629013696837424
0.032,0.0236014550363881,0.0010874005765134226,0.0013355069010856306,0.020746159048605013,0.005091688093924047,0.018008460529757277
0.033,0.024414058073525896,0.0011123839215512932,0.00136930592312639,0.02107740239274189,0.005202615545075616,0.018377715777696004
0.034,0.02520215050903333,0.0011368861937308729,0.0014021650137067288,0.02140366781571342,0.005309341085030503,0.018736646144745867
0.035,0.025965572161106367,0.00116089983715932,0.0014340736433836223,0.02172480761076936,0.005411855214614946,0.019085129987224145
0.036,0.02670418804126095,0.0011844178933604745,0.0014650223346691841,0.022040679476525694,0.005510153687599736,0.01942305737397425
0.037,0.027417888189995153,0.0012074340035837727,0.0014950026676710001,0.02235114649293836,0.00560423747357652,0.019750330129286675
0.038,0.02810658747851211,0.0012299424101933434,0.0015240072842235153,0.02265607708736912,0.0056941127130702264,0.02006686185878741
0.039,0.028770225377549672,0.0012519379571502107,0.00155202989051312,0.022955344991694267,0.005779790665200747,0.0203725779586256
