time,RGLTMED,RRF,RADDLONG,RTA,RGM
0.029,0.003527828026562929,0.0005019218660891056,0.07745570689439774,-0.0139440493658185,-0.014737376011908054
0.030000000000000002,0.006363464519381523,-0.005763770546764135,0.009408556856215,-0.0026967590674757957,0.008041289635002613
0.031,0.0006368448375724256,0.0013174257474020123,-0.05559125170111656,0.04157695546746254,0.0034291830379515886
0.032,-0.006290730554610491,0.0003069310332648456,-0.013905965723097324,-0.007759205065667629,-0.003969540353864431
0.033,0.0007744153263047338,0.0005597337731160223,0.008450011722743511,-0.04994863271713257,0.006286215037107468
0.034,0.0018680606735870242,-0.0016182592371478677,0.015651721507310867,-0.019338514655828476,0.0035777371376752853
0.035,-0.0008132567163556814,0.0009006279869936407,-0.013049251399934292,-0.018422231078147888,-0.0030583215411752462
0.036000000000000004,-0.003012862056493759,-0.012859489768743515,0.0061839260160923,-0.014046155847609043,-0.008619365282356739
0.037000000000000005,-0.003941030707210302,-0.0029957410879433155,-0.002871984150260687,-0.000855550984852016,0.0013616670621559024
0.038,0.0047191837802529335,-0.0006671563605777919,0.004127885680645704,0.018182950094342232,-0.004629048518836498
0.039,-0.0009479393484070897,-0.0006612000870518386,-0.0005435924977064133,-0.045682039111852646,0.003570313798263669
0.04,-0.001841664663515985,-0.0026967311277985573,0.003615782130509615,-0.0029981073457747698,-0.004310481250286102
0.041,0.0016029529506340623,0.002413117792457342,0.0014683176996186376,-0.07757500559091568,0.008306103758513927
0.042,0.0056871334090828896,-0.0030949730426073074,0.0026447600685060024,-0.002254953607916832,-0.00497790239751339
0.043000000000000003,-0.00410448107868433,0.0019104365492239594,0.0042158933356404305,-0.11149433255195618,-0.000223608803935349
0.044000000000000004,-0.0029277577996253967,-0.0008923899149522185,-0.0043160696513950825,-0.013606522232294083,0.0045057483948767185
0.045,-0.0012656437465921044,-0.004926683381199837,0.003477881895378232,-0.02103053405880928,-0.002976085525006056
0.046,0.002511866856366396,0.005605774465948343,0.00016167214198503643,0.015794776380062103,-0.0028913686983287334
0.047,-0.0018059384310618043,-0.00302831525914371,0.0007425080402754247,-0.0258116964250803,0.005981931928545237
0.048,0.0023865485563874245,-0.005067158490419388,-0.0010725688189268112,-0.006241439376026392,-0.008675898425281048
0.049,0.0023458923678845167,-1.1259649909334257e-05,0.009354795329272747,0.010044855996966362,0.0031925137154757977
0.05,-0.004148899577558041,-0.004038539249449968,-0.0019290937343612313,0.08801431953907013,-0.002213409636169672
0.051000000000000004,0.0024022809229791164,0.00668133981525898,0.005463086999952793,0.0549909770488739,-0.004568616859614849
0.052000000000000005,0.0004333574906922877,-0.004876658786088228,-0.013042655773460865,0.021335119381546974,-0.0012342783156782389
0.053000000000000005,0.004156809765845537,-0.003106062300503254,0.025570819154381752,-0.006092916242778301,0.004178144037723541
0.054,-0.0052230097353458405,-0.007976967841386795,-0.016066523268818855,0.009901749901473522,-6.2029866967350245e-06
0.055,-0.0019475999288260937,-0.00026253151008859277,-0.0010054634185507894,0.014349106699228287,-0.009314878843724728
0.056,0.003005780279636383,0.028279975056648254,-0.0011860113590955734,-0.016986573114991188,-0.0007877220050431788
0.057,-0.0007296539261005819,-0.025403480976819992,0.0012662825174629688,-0.11499743163585663,-0.0005145102622918785
0.058,0.006311589386314154,-0.005928287748247385,-0.0029643329326063395,0.15105533599853516,-0.00046621987712569535
0.059000000000000004,-0.006256605964154005,-0.015717539936304092,-0.0007051827269606292,-0.040356144309043884,-0.0074118440970778465
0.060000000000000005,-0.01742548495531082,0.021511714905500412,0.012305369600653648,0.10091079026460648,-0.004005689173936844
0.061,-0.000806634605396539,-0.01078750193119049,-0.00908708292990923,-0.03268536925315857,-0.00234452192671597
0.062,0.025201110169291496,-0.015931101515889168,0.006744081154465675,0.016196101903915405,-0.004828702658414841
0.063,0.028282273560762405,0.03851759433746338,0.014229496009647846,0.005832923110574484,0.014947316609323025
0.064,-0.017148736864328384,-0.014722132124006748,-0.0025476624723523855,-0.011275763623416424,-0.0017644386971369386
0.065,0.02639223448932171,-0.006929386872798204,0.004698025994002819,-0.003522121347486973,-0.00230661709792912
0.066,0.010947242379188538,0.010180188342928886,0.008984595537185669,0.004134688526391983,-0.0012627083342522383
0.067,0.003745193127542734,0.011680053547024727,-0.029979677870869637,0.022450832650065422,0.0006464671459980309
0.068,-0.029755473136901855,-0.012704028747975826,-0.01080628763884306,-0.0010901563800871372,0.0017060055397450924
0.069,0.007493422366678715,0.0061237807385623455,-0.010449117049574852,0.010204548016190529,0.003515767166391015
0.07,0.0002664987987373024,0.0017112991772592068,0.10452213883399963,-0.006616461090743542,-0.03337351605296135
0.07100000000000001,-0.006106619723141193,-0.0016424517380073667,-0.046641137450933456,-0.013869286514818668,0.018351098522543907
0.07200000000000001,0.007923692464828491,0.002372754504904151,-0.0436260960996151,0.0014211154775694013,-0.030330518260598183
0.07300000000000001,-0.0034927083179354668,0.00358013529330492,-0.0023442422971129417,-0.0011373312445357442,0.006354574114084244
0.074,-0.005811321083456278,0.002535848645493388,0.008517096750438213,0.015038561075925827,0.010990495793521404
0.075,0.0015920329606160522,0.002045323373749852,0.021969527006149292,-0.010449192486703396,-0.003033702028915286
0.076,7.59336180635728e-05,0.00036991864908486605,0.006385205313563347,-0.004617183934897184,-0.002819553716108203
0.077,0.000556097540538758,-0.001838932279497385,-0.015825092792510986,-0.004320928361266851,0.010876377113163471
0.078,0.0028109184931963682,-0.0012919651344418526,-0.0005172683158889413,-0.0012491496745496988,-0.00411181291565299
0.079,0.014771546237170696,-0.005128869786858559,0.019501272588968277,0.0008326242677867413,-0.0005061487318016589
0.08,0.007918784394860268,-0.0010658248793333769,-0.004572014324367046,-0.007485406007617712,-0.011569472029805183
0.081,0.006350832059979439,-0.0029057012870907784,-0.02278929390013218,0.0032584629952907562,-0.0008764502708800137
0.082,-0.007164588198065758,0.0006908739451318979,0.011975758709013462,-0.006271675229072571,0.008347861468791962
0.083,0.0035184051375836134,-0.0014934110222384334,-0.003527346532791853,0.009421052411198616,-0.004607971291989088
0.084,0.0007078738999553025,-0.000309063121676445,-0.0034950010012835264,-0.0013128306018188596,-0.00395021541044116
0.085,-0.005705753341317177,-0.005500279366970062,0.010600232519209385,0.00704440101981163,-0.010336956940591335
0.08600000000000001,-0.00018513422401156276,0.008360659703612328,0.00179380364716053,-0.0048303003422915936,-0.00043643967364914715
0.08700000000000001,-0.006259173154830933,-0.003719969652593136,-0.007628357037901878,-0.002948091132566333,-0.018677426502108574
0.08800000000000001,0.0003713437763508409,0.0016071825521066785,-0.012979221530258656,0.0048253159038722515,0.01256102416664362
0.089,-0.0074199833907186985,-0.0008773062145337462,0.0038549716118723154,-0.012622660957276821,-0.014812472276389599
0.09,-0.003965594340115786,-0.0005689233657903969,0.013274538330733776,-0.0015684952959418297,0.004173853900283575
0.091,-0.006433960050344467,-0.000569458759855479,-0.005952384788542986,-0.0060341316275298595,0.0067514521069824696
0.092,0.0060135419480502605,0.004447812680155039,-0.0039197178557515144,-0.008753573521971703,0.006673934403806925
0.093,0.005170579068362713,-0.006584948394447565,0.0004906252142973244,0.00622550118714571,-0.015503319911658764
0.094,-0.000308244168991223,0.0015508889919146895,0.00404208991676569,-0.010687955655157566,-0.02548745647072792
0.095,0.0015718820504844189,-0.0002349157730350271,-0.00017757703608367592,-0.0270988866686821,-0.07253764569759369
0.096,-0.0026110608596354723,0.002002272056415677,0.002271606819704175,-0.0046125752851367,0.01214208360761404
0.097,-0.009861510246992111,-0.0006578892935067415,-0.006444932892918587,0.002230976475402713,-0.0002939742407761514
0.098,-0.0009004698367789388,0.0009140483452938497,-0.009399634785950184,0.031309500336647034,0.004294450394809246
0.099,-0.0031727952882647514,-0.0007117080967873335,-0.005041098687797785,0.004540367983281612,-0.015457430854439735
0.1,6.882005254738033e-05,0.005231572315096855,0.007464633788913488,-0.02804499864578247,0.006547229830175638
0.101,0.001807854394428432,-0.0007517948979511857,0.019910404458642006,-0.00207336014136672,-0.011078819632530212
0.10200000000000001,-0.0004265958268661052,0.0021053175441920757,-0.020027870312333107,0.0023227219935506582,-0.006643940694630146
0.10300000000000001,-0.0049432083033025265,-0.0002012182812904939,-0.00012663379311561584,-0.0028695284854620695,0.005078739952296019
0.10400000000000001,-0.0013850150862708688,0.002706324914470315,-0.010406598448753357,-0.0068634673953056335,0.0027565357740968466
0.10500000000000001,0.0020708132069557905,-0.0032939657103270292,-0.009928440675139427,0.006402416620403528,-0.0027186318766325712
0.106,0.00453842943534255,0.0010854158317670226,-0.0003748085000552237,-0.0032672893721610308,-0.005371602717787027
0.107,0.002326264977455139,0.005227192305028439,-0.03050311654806137,-0.002266710391268134,0.0023927236907184124
0.108,-0.00019711031927727163,-0.013863103464245796,0.04072905704379082,0.005609695799648762,0.0016083315713331103
0.109,0.001538547920063138,0.00739408191293478,-0.005337091628462076,-0.0032877277117222548,0.0021289426367729902
0.11,-0.0036836834624409676,-0.0013072771253064275,0.0068823108449578285,0.006540228612720966,-6.632358417846262e-05
0.111,0.0018939831061288714,0.009625197388231754,0.0050537073984742165,0.003372936276718974,-0.001340643153525889
0.112,-0.0033667662646621466,-0.00966967735439539,-0.011989451013505459,-0.004817850422114134,-0.0031281327828764915
0.113,-0.0017615242395550013,-0.0029164161533117294,0.0051708221435546875,-0.04507921263575554,-0.008572736755013466
0.114,0.0001815447467379272,0.004704621620476246,0.007620964664965868,0.006883051246404648,0.0031543003860861063
0.115,0.0004332539392635226,-0.0011515833903104067,0.016337167471647263,0.06503435224294662,-0.013531152158975601
0.116,0.0025897992309182882,0.0011200625449419022,0.000958206714130938,-0.044771913439035416,-0.00604389188811183
0.117,-0.005565643776208162,-0.0037676736246794462,-0.09568317979574203,0.04525066539645195,0.0005117714172229171
0.11800000000000001,0.003106106072664261,-0.007132776081562042,0.05538443103432655,-0.07261331379413605,0.00489477813243866
0.11900000000000001,-0.001186440815217793,0.0036312115844339132,0.047074586153030396,-0.059716396033763885,-0.007030610926449299
0.12000000000000001,0.003998282365500927,-0.001728489645756781,0.03969239816069603,0.08411668986082077,0.00900109764188528
0.121,-0.00041489233262836933,-0.0009026442421600223,-0.03728780150413513,0.004308450501412153,0.0016659427201375365
0.122,0.004580776672810316,0.0003947630466427654,-0.04600752890110016,-0.08092372864484787,-0.0037182753439992666
0.123,-0.007908754050731659,-0.008891529403626919,0.020954880863428116,-0.03824416548013687,-0.0022845643106848
0.124,-0.00372268445789814,-0.0008051976910792291,0.0034331735223531723,-0.029213670641183853,-0.002025024965405464
0.125,-0.0017295998986810446,-0.0008977209217846394,0.008998912759125233,-0.02071540430188179,0.00040449254447594285
0.126,-0.0026091118343174458,-0.007270430214703083,-0.004649193026125431,-0.014808333478868008,-0.00046044099144637585
0.127,-0.0015361891128122807,0.0008461056277155876,0.006588922813534737,-0.06595814973115921,0.0066728657111525536
0.128,-0.006207367405295372,-0.004101005382835865,-0.0051264227367937565,-4.673169314628467e-05,-0.00017964397557079792
0.129,0.002692787442356348,-0.00023804628290235996,-0.007189852651208639,-0.042552441358566284,-0.0011512709315866232
0.13,0.002203242853283882,0.0006288189324550331,0.005059287883341312,0.006331517826765776,-0.006895852275192738
0.131,-0.003763046581298113,-0.0025481015909463167,0.0003789190959651023,-0.02887771837413311,-0.0046547576785087585
0.132,0.004561676178127527,-0.007991429418325424,-0.019137868657708168,0.12865324318408966,-0.002339346567168832
0.133,-0.003129170509055257,-0.0002831104211509228,0.009902202524244785,0.04624517634510994,0.0069856056943535805
0.134,-0.0018879648996517062,0.0010975454933941364,0.0016875810688361526,-0.034595269709825516,0.0033190418034791946
0.135,0.0034796809777617455,-0.00029454875038936734,-0.0009669056162238121,-0.005476003047078848,-0.0006419271230697632
0.136,0.0010968558490276337,-0.00177435961086303,-0.004371819086372852,-0.015215243212878704,0.0017871125601232052
0.137,-0.004264179151505232,0.0012520592426881194,0.0007013328140601516,0.01311587542295456,-0.0011071133194491267
0.138,0.0004280095163267106,0.00034699347452260554,-0.002175284083932638,0.0026062948163598776,-0.001755586126819253
0.139,-0.0010382836917415261,0.0018114004051312804,0.007527291774749756,0.007970078848302364,-0.0005068081663921475
0.14,0.00011706579243764281,0.0008343572844751179,-0.00746401259675622,0.04707846790552139,0.0037835717666894197
0.14100000000000001,0.006659338250756264,-0.007444646209478378,0.006262451875954866,-0.017981313169002533,-0.00016062692156992853
0.14200000000000002,-0.0011132190702483058,-0.0006859368877485394,0.008227412588894367,0.0029978996608406305,0.0077126952819526196
0.14300000000000002,-0.003307695034891367,0.0005831385497003794,-0.006282248999923468,0.002439813455566764,-0.004230196122080088
0.14400000000000002,-0.0018812650814652443,0.004187536891549826,0.008267316967248917,0.033334314823150635,0.009548049420118332
0.14500000000000002,-0.005142240319401026,0.006677789147943258,-0.0008689963142387569,0.0011161036090925336,-0.004226753953844309
0.146,0.002916645957157016,-0.005484781228005886,-0.0016664400463923812,-0.02505495958030224,-0.008748685009777546
0.147,0.0012309388257563114,0.0014937676023691893,-0.0063666910864412785,-0.020006516948342323,0.011726533994078636
0.148,-0.001479199156165123,0.00484857615083456,0.0027806477155536413,-0.015351659618318081,0.007728543598204851
0.149,-0.003909240942448378,-0.0005894186906516552,0.004271310288459063,-0.10169456154108047,-0.007548529654741287
0.15,-0.012625398114323616,-0.0032344728242605925,-0.0011933132773265243,0.025687502697110176,-0.001149505958892405
0.151,0.01845608465373516,-0.0020428597927093506,-0.005537308286875486,-0.006675743963569403,-0.004565985407680273
0.152,-0.09267479926347733,0.019845852628350258,0.004366052336990833,-0.009501723572611809,-0.0026316845323890448
0.153,0.028918510302901268,0.020383572205901146,0.0119404885917902,-0.06972699612379074,0.011224393732845783
0.154,0.009906982071697712,-0.02853947877883911,0.032423119992017746,0.044860828667879105,-0.00017830081924330443
0.155,-0.03024289384484291,0.047110240906476974,0.002411589724943042,-3.647608536994085e-05,-0.005826563108712435
0.156,-0.0013425532961264253,-0.006098555866628885,0.017017383128404617,-0.007331639062613249,0.004211177118122578
0.157,-0.02553495764732361,0.018282823264598846,-0.04802894964814186,-0.00506264204159379,-0.005666005425155163
0.158,-0.0018468593480065465,0.01635056734085083,-0.012970312498509884,0.0028287814930081367,-0.02688959240913391
0.159,-0.02935546636581421,-0.006476504262536764,0.025618845596909523,-0.015418021939694881,0.002560984343290329
0.16,0.0036282516084611416,-0.00044100297964178026,0.008644233457744122,0.005551327485591173,0.0008705781656317413
0.161,-0.0007764268084429204,0.00576956057921052,0.027455592527985573,0.00808201264590025,-0.010638020001351833
0.162,0.0010360872838646173,-0.002423451514914632,0.0051260292530059814,0.0053069572895765305,0.008171566762030125
0.163,-0.006254355423152447,-0.0001321094314334914,-0.010024814866483212,-0.01141268853098154,-0.022116990759968758
0.164,-0.0003621155919972807,0.012164657935500145,-0.053449831902980804,0.022145777940750122,-0.006706035230308771
0.165,-0.0005139711429364979,-0.003551044501364231,-0.007948928512632847,-0.00465395487844944,0.004715840332210064
0.166,-0.01406615599989891,-0.004456473980098963,0.046363044530153275,0.018245039507746696,-0.004308911506086588
0.167,0.0028375666588544846,0.002959171310067177,0.006922212895005941,-0.008017883636057377,-0.006005902774631977
0.168,0.000714847119525075,-0.005824279505759478,0.006930851377546787,0.006982789840549231,-0.0011285280343145132
0.169,-0.0038985295686870813,0.0009686619159765542,-0.013108507730066776,-0.002546224743127823,-0.006413376424461603
0.17,0.002877951832488179,-0.0021434444934129715,-0.027761859819293022,0.008295141160488129,-0.0053313677199184895
0.171,0.0014205584302544594,0.006866153795272112,0.030570201575756073,-0.011719741858541965,0.007459901738911867
0.17200000000000001,-0.007079093251377344,-0.0014861219096928835,0.027414441108703613,0.013503557071089745,0.0034386601764708757
0.17300000000000001,-0.004115736111998558,-0.012922259047627449,-0.14932341873645782,0.0004913727170787752,-0.0030170332174748182
0.17400000000000002,0.002212647581472993,0.0031895828433334827,0.027619782835245132,0.00035681677400134504,-0.0001607271988177672
0.17500000000000002,-0.0003922301984857768,-0.0005457306979224086,0.001497353776358068,-6.729373126290739e-05,0.0005723000504076481
0.17600000000000002,-0.00038595564546994865,-0.0005499930121004581,-0.0027477266266942024,-6.354874494718388e-05,0.00020410734578035772
