time,RGLTMED,RRF,RADDLONG,RST,RTA,RGM,LGLTMED,LRF,LADDLONG,LST,LTA,LGM
0.0,0.0014701209124663936,0.00041948023427909733,0.0005826529164394649,0.0001588590941924195,0.0023281760666845988,0.01176593044723437,0.00047756751817033767,0.0001720246584265233,0.0006605533782638522,0.0027287860874562805,0.0013322966812086472,1.64840291078175e-06
0.001,0.0015409318463928717,0.000439335325036086,0.0006129176743537256,0.00018681170046664107,0.0024236792836869183,0.012145341082935407,0.0005071946547673661,6.205904408351934e-05,0.0005865060650799252,0.00368153110048859,0.0011314226496604647,6.014147512674483e-05
0.002,0.0016115192336068503,0.00045937851939048486,0.000643496912778236,0.00021483392087291616,0.0025197368385811657,0.012524970115904057,0.0005367492457282739,4.8301939615606516e-05,0.0005123870513851941,0.004631973136400494,0.0009274951535235017,0.0001221750578657748
0.003,0.0016818209842742132,0.00047959892751783996,0.0006743766338019445,0.00024290929620954585,0.0026162784173010293,0.012904529474846686,0.0005662142808685504,0.0001590053200632436,0.00043823329149175923,0.005579466629159629,0.0007205338179622071,0.0001844227911062088
0.004,0.001751775026672671,0.0004999855119726217,0.0007055426080189137,0.0002710213219427342,0.0027132324143560936,0.013283729101793576,0.00059557314404301,0.00026999788187756545,0.0003640816334880593,0.006523367318374389,0.0005105590344010291,0.00024685502663428373
0.005,0.0018213194132951005,0.0005205271067947501,0.0007369803970575964,0.0002991534728310555,0.002810526017555102,0.013662277368085769,0.0006248096564112249,0.0003812262288345855,0.0002899687734018735,0.007463033150597137,0.0002975919313630703,0.00030944206100663144
0.006,0.0018903924269273325,0.0005412124367632945,0.0007686753763390296,0.0003272892274404661,0.002908085295044512,0.014039881495886882,0.0006539081191350325,0.0004926368455380786,0.0002159312103327271,0.008397825175607361,8.165434876895159e-05,0.00037215417402786837
0.007,0.001958932686319628,0.0005620301367180344,0.0008006127579775612,0.0003554120924658837,0.003005835284440776,0.014416247984048279,0.0006828533553515184,0.0006041761586914237,0.00014200520268697406,0.009327108435261343,0.00013723118391671964,0.0004349616668060783
0.008,0.0020268792510798484,0.0005829687708700854,0.0008327776137403897,0.0003835056267815958,0.003103700083844292,0.014791083037186474,0.0007116307512712225,0.0007157905978391388,6.822672563909657e-05,0.010250252842552916,0.00035904146538934126,0.0004978348992748039
0.009,0.0020941717254285555,0.0006040168520246878,0.0008651548979849117,0.00041155346514856994,0.0032016029445300163,0.015164092996861186,0.0007402262962564991,0.000827426655449556,5.368570068303012e-06,0.011166634048589618,0.000583752635839181,0.0005607443270756052
0.01,0.0021607503604730654,0.0006251628606428538,0.0008977294704960628,0.00043953934151268165,0.0032994663651127534,0.015534984773765782,0.0007686266217405904,0.0009390309462141822,7.874539788571154e-05,0.012075634295249873,0.0008113401857739007,0.0006236605377022298
0.011,0.002226556154678672,0.0006463952636731858,0.0009304861191493463,0.00046744711183448423,0.003397212186984865,0.015903466279853017,0.0007968190388544308,0.0010505502654437008,0.00015186887369200795,0.012976643251355882,0.001041778960250083,0.0006865542858152631
0.012,0.0022915309522395454,0.0006677025330899844,0.0009634095823281651,0.0004952607763981137,0.0034947616908233016,0.016269246859315595,0.0008247915746347702,0.0011619316464449633,0.00022470455242924308,0.013869058830285327,0.001275043158483369,0.000749396527643489
0.013,0.0023556175390782043,0.0006890731640786839,0.0009964845710256844,0.0005229645015534634,0.0035920356939639292,0.01663203771732753,0.0008525330066937978,0.0012731224167676556,0.0002972184630739452,0.014752287987062348,0.0015111063288387508,0.0008121584543943133
0.014,0.0024187597362315613,0.0007104956928148231,0.0010296957905623894,0.0005505426408516293,0.00368895464844413,0.016991552345431832,0.0008800328962381247,0.0013840702532143382,0.00036937714189392266,0.0156257474931226,0.0017499413592226224,0.0008748115246007896
