time,RGLTMED,RRF,RADDLONG,RTA,RGM,LGLTMED,LRF,LADDLONG,LTA,LGM
0.031,0.0015030489050892597,0.0008506865455316027,0.0013001246513564843,0.016874223086924368,0.0013399288349091958,0.012045597308866817,0.0010969786035589354,0.001204989491969717,0.007564680906488106,0.006708972783710566
0.032,0.0015510362604359204,0.0008719558984202068,0.0013210022078170508,0.017169556079080897,0.0013755362841150428,0.01225252299139288,0.001155420231967855,0.0012332012029219687,0.007719170198437946,0.007036825002964692
0.033,0.0015981559488608321,0.0008928949411106566,0.0013414049271471319,0.0174564560249194,0.001410276418196809,0.012451074960329137,0.0012124792221539353,0.0012606922114473103,0.007866951816750602,0.007367886117582471
0.034,0.0016443883735328588,0.0009134955283675698,0.0013613228763229045,0.017734752838298527,0.0014441401205372685,0.012641162529258473,0.001268146512451788,0.0012874566904394113,0.00800798353818648,0.0077020188530449556
0.035,0.0016897147777936662,0.0009337499032494546,0.0013807467643675152,0.01800428512165718,0.0014771193273759604,0.012822703994480199,0.0013224144620271423,0.0013134897428195116,0.00814223064916854,0.008039081686348351
0.036,0.0017341172579596153,0.0009536507010413339,0.0013996679521071386,0.0182649002803324,0.0015092070275975083,0.012995626673464562,0.0013752768360964156,0.0013387873958250688,0.008269665916727812,0.008378928945179095
0.037,0.0017775787750036322,0.0009731909525210017,0.001418078460749684,0.01851645462228194,0.0015403972605627485,0.013159866931156982,0.0014267287893634751,0.001363346593624999,0.008390269549242364,0.008721410915724807
0.038,0.0018200831651053056,0.0009923640865773713,0.0014359709792704292,0.018758813443398362,0.001570685111992184,0.013315370194339931,0.001476766847744674,0.0013871651883055913,0.00850402914739205,0.009066373959235891
0.039,0.0018616151490605472,0.0010111639322008335,0.001453338870590817,0.0189918510987381,0.0016000667079246198,0.013462090954239371,0.0015253888884528908,0.0014102419292735494,0.008610939645741942,0.009413660637446515
0.04,0.0019021603405455936,0.0010295847198669294,0.0014701761765391309,0.01921545106010495,0.0016285392067878562,0.01359999275753537,0.0015725941185114705,0.0014325764511235657,0.008711003245353125,0.009763109846953172
0.041,0.0019417052532338351,0.001047621082335339,0.0014864776215847489,0.019429505960500776,0.0016561007896312746,0.013729048185903226,0.0016183830517692733,0.001454169260017974,0.008804229337800963,0.010114556962634285
0.042,0.001980237306768054,0.0010652680548861601,0.0015022386153416155,0.01963391762598815,0.001682750648580582,0.013849238824175618,0.0016627574844880473,0.0014750217186260588,0.008890634420961087,0.010467833990177183
0.043,0.002017744831594873,0.0010825210750153788,0.0015174552538417907,0.019828597095508882,0.0017084889735820676,0.013960555217182242,0.0017057204695728402,0.0014951360296711475,0.00897024200690327,0.01082276972776049
0.044,0.002054217072671531,0.0010993759816117653,0.0015321243195862552,0.020013464629176202,0.0017333169375071834,0.014062996815294292,0.0017472762895156205,0.0015145152181352353,0.009043082522211915,0.01117918993692009
0.045,0.0020896441920567397,0.0011158290136380016,0.001546243280386864,0.020188449705516334,0.0017572366796887418,0.01415657190868082,0.0017874304281225745,0.001533163112173914,0.009109193201028086,0.011536917522604224
0.046,0.002124017270397889,0.0011318768083393759,0.0015598102870195093,0.020353491008092375,0.0017802512879592455,0.01424129755027575,0.0018261895410970025,0.0015510843227986646,0.009168617971082649,0.011895772722396168
0.047,0.002157328307326979,0.001147516399003851,0.0015728241697130557,0.02050853640190958,0.001802364779261907,0.014317199467456897,0.0018635614255520139,0.001568284222388455,0.00922140733296514,0.012255573304849277
0.048,0.0021895702207774268,0.00116274521229759,0.0015852844335008118,0.02065354289997468,0.001823582078907221,0.014384311962448541,0.00189955498852982,0.0015847689220972899,0.009267618232849875,0.01261613477684053
0.049,0.002220736845233488,0.0011775610651997336,0.0015971912524615614,0.02078847662035619,0.001843908998552497,0.01444267780147984,0.0019341802146069327,0.0016005452482285103,0.0093073139288818,0.012977270599807942
0.05,0.002250822928924479,0.0011919621615592458,0.001608545462876754,0.02091331273406902,0.001863352212987265,0.014492348092767135,0.0019674481326665307,0.0016156207176495384,0.009340563851411807,0.01333879241469714
0.051,0.002279824129977901,0.0012059470882954692,0.0016193485553303473,0.02102803540409486,0.0018819192358121735,0.014533382153435621,0.001999370781920014,0.0016300035123219259,0.009367443457265593,0.013700510275402762
0.052,0.0023077370115484716,0.001219514811263058,0.0016296026657783179,0.021132637715855263,0.00189961839410165,0.014565847365548598,0.0020299611772589313,0.0016437024530216475,0.00938803407823046,0.014062232890449241
0.053,0.0023345590359434517,0.0012326646708011155,0.0016393105656162606,0.02122712159947013,0.0019164588021406304,0.014589819021469434,0.002059233274016004,0.0016567269723249622,0.009402422763945007,0.014423767872611981
0.054,0.002360288557768432,0.0012453963769852793,0.0016484756507763598,0.021311497744144967,0.0019324503343234488,0.01460538015883739,0.002087201932210267,0.0016690870869357933,0.009410702119372321,0.01478492199613321
0.055,0.002384924816121398,0.0012577100046000632,0.001657101929889548,0.021385785505024818,0.0019476035972996004,0.014612621385482052,0.002113882880346708,0.001680793369430229,0.009412970137029417,0.015145501461137979
0.056,0.0024084679258649304,0.001269605987847076,0.0016651940115537712,0.021450012802832694,0.0019619299014477006,0.014611640694630045,0.0021392926788356866,0.0016918569194919939,0.00940933002414141,0.015505312164806091
0.057,0.0024309188680062344,0.0012810851148027137,0.0016727570907532983,0.021504216016588938,0.0019754412317563334,0.014602543270782755,0.0021634486830931737,0.0017022893347103914,0.009399890024892232,0.01586415997880732
0.058,0.002452279479213904,0.0012921485216365225,0.0016797969344759637,0.021548439869698916,0.0019881502181887936,0.014585441286671021,0.002186369006380309,0.0017121026810100397,0.009384763237951826,0.0162218510324615
0.059,0.0024725524405011102,0.001302797686598994,0.001686319866574966,0.021582737309701505,0.0020000701056076264,0.014560453691714341,0.0022080724824397433,0.0017213094627798005,0.00936406742947046,0.01657819200104241
0.06,0.00249174126510782,0.001313034423785638,0.0016923327519197055,0.021607169381980023,0.002011214723333715,0.014527705992421544,0.0022285786279855157,0.0017299225927664113,0.00933792484174748,0.016932990398604193
0.061,0.0025098502856186135,0.0013228608766833864,0.0016978429798775508,0.021621805097739914,0.00202159845441299,0.014487330025176303,0.0022479076051020344,0.0017379553617964897,0.00930646199781064,0.0172860548746703
0.062,0.002526884640356001,0.001332279511505767,0.0017028584471672193,0.021626721296557763,0.0020312362046617186,0.014439463721866896,0.002266080183606156,0.0017454214083889577,0.009269809502188349,0.017637195514084783
0.063,0.0025428502590909095,0.0013412931103241941,0.0017073875401253668,0.021622002503814505,0.0020401433715591744,0.014384250868843486,0.0022831177034250616,0.0017523346883185776,0.009228101838219017,0.017986224139283125
0.064,0.0025577538481119304,0.0013499047640033247,0.001711439116429894,0.021607740783339748,0.002048335813054389,0.01432184085970942,0.0022990420370422237,0.001758709444189997,0.009181477162306915,0.018332954614196886
0.065,0.002571602874692896,0.0013581178649486533,0.0017150224863249424,0.021584035585602658,0.002055829816351258,0.014252388442477122,0.0023138755520641994,0.0017645601750804773,0.009130077095588275,0.01867720314896615
0.066,0.002584405550994478,0.0013659360996748696,0.0017181473933929876,0.02155099359178404,0.0020626420667337188,0.014176053461651766,0.002327641073961369,0.0017699016063087785,0.009074046513507222,0.019018788604598855
0.067,0.0025961708174300265,0.0013733634412041065,0.001720823994919076,0.021508728554058505,0.002068789616490668,0.014093000595842809,0.0023403618490350424,0.0017747486593875299,0.00901353333381727,0.01935753279668461
0.068,0.0026069083255197962,0.0013804041413035231,0.0017230628418914654,0.021457361132408433,0.002074289853998962,0.014003399091532502,0.002352061507660955,0.0017791164222164388,0.008948688303523387,0.0196932607972397
0.069,0.0026166284202529103,0.0013870627225711929,0.0017248748586818478,0.02139701872828224,0.0020791604730213196,0.013907422493647336,0.0023627640278555215,0.0017830201195736242,0.008879664785268717,0.020025801233735794
0.07,0.0026253421219741033,0.001393343970378129,0.0017262713224468044,0.02132783531539595,0.0020834194422733833,0.013805248373585467,0.0023724936992071404,0.0017864750839619568,0.008806618543655864,0.020354986584358765
0.071,0.002633061107811155,0.0013992529246731479,0.00172726384229024,0.02124995126795585,0.002087084975310469,0.013697058055349987,0.0023812750872108214,0.0017894967268660457,0.008729707531976128,0.020680653468560694
0.072,0.0026397976926565247,0.0014047948716569838,0.0017278643382249701,0.02116351318654878,0.0020901755007802164,0.01358303634042266,0.0023891329980412932,0.0017921005104734424,0.008649091679799647,0.02100264293200026
0.073,0.0026455648097122022,0.0014099753353328593,0.0017280850199710232,0.021068673721904088,0.0020927096330828673,0.013463371231988876,0.0023960924437980285,0.0017943019199110723,0.008564932681855155,0.02132080072500775
0.074,0.002650375990602054,0.0014148000689420178,0.0017279383656284028,0.02096559139668084,0.0020947061434771334,0.013338253659097342,0.002402178608254985,0.0017961164360449041,0.008477393788603307,0.021634977573765125
0.075,0.0026542453450530117,0.0014192750462939158,0.001727437100262,0.02085443042538144,0.0020961839316674053,0.013207877201307837,0.0024074168131471597,0.0017975595088875506,0.008386639598883791,0.021945029443461453
0.076,0.002657187540145301,0.0014234064530018273,0.0017265941744352671,0.02073536053244582,0.002097161997907542,0.013072437814344964,0.0024118324850242886,0.0017986465316552841,0.00829283585499305,0.022250817792763302
0.077,0.0026592177791314006,0.0014272006776355883,0.0017254227427271475,0.02060855676854005,0.002097659415656673,0.012932133557236849,0.002415451122698839,0.0017993928155129292,0.008196149240524909,0.022552209819016653
0.078,0.0026603517798234957,0.001430664302803515,0.0017239361422644803,0.02047419932501813,0.00209769530482209,0.01278716432137928,0.002418298265311364,0.001799813565042184,0.008096747181279979,0.022849078693661193
0.079,0.002660605752550114,0.0014338040961745329,0.001722147871300509,0.020332473346505498,0.002097288805622671,0.012637731561930926,0.002420399461032596,0.0017999238544662752,0.007994797649522292,0.023141303787386387
0.08,0.0026599963776834,0.0014366270014494896,0.0017200715678692994,0.02018356874152869,0.0020964590531037984,0.012484038031915298,0.0024217802364197077,0.0017997386046614365,0.007890468971835084,0.02342877088459469
0.081,0.0026585407827373372,0.001439140129288338,0.001717720988545328,0.020027679991101534,0.002095225152331896,0.012326287519379848,0.0024224660664447875,0.0017992725609827646,0.007783929640803825,0.02371137238676659
0.082,0.0026562565190335155,0.0014413507481980817,0.0017151099873370648,0.019865005955177463,0.0020936061542937735,0.012164684587942242,0.002422482345216553,0.0017985402719278407,0.007675348130733293,0.02398900750434816
0.083,0.0026531615379258395,0.0014432662753857835,0.0017122524947431662,0.019695749676892197,0.0020916210325228396,0.011999434321038198,0.0024218543574205456,0.001797556068656469,0.007564892717584642,0.024261582436810675
0.084,0.0026492741665711814,0.0014448942675814767,0.0017091624969997534,0.019520118184553018,0.0020892886604714144,0.011830742070174212,0.002420607250506454,0.001796334045380127,0.007452731303296316,0.024529010540562276
0.085,0.0026446130832320737,0.0014462424118363182,0.0017058540155468487,0.01933832229137766,0.0020866277896463307,0.011658813207479224,0.0024187660076521564,0.0017948880406311938,0.007339031244629728,0.02479121248441962
0.086,0.0026391972921019457,0.0014473185163003937,0.0017023410867411388,0.01915057639303515,0.0020836570285238058,0.011483852882838562,0.0024163554215322638,0.0017932316194198413,0.007223959186659162,0.02504811639237121
0.087,0.002633046097653519,0.0014481305009821515,0.0016986377418409032,0.018957098263083325,0.002080394822258943,0.011306065785881796,0.0024134000689159394,0.0017913780562850868,0.007107680901007273,0.02529965797338252
0.088,0.0026261790785259307,0.0014486863884887935,0.0016947579872876436,0.01875810884643224,0.0020768594332044197,0.011125655913086051,0.0024099242861166425,0.0017893403192449984,0.006990361128912886,0.025545780637996316
0.089,0.0026186160609838745,0.001448994294745633,0.00169071578530853,0.018553832050987436,0.0020730689222509258,0.010942826340250402,0.002405952145316403,0.0017871310546490773,0.006872163429204463,0.025786435601465894
0.09,0.0026103770919996424,0.0014490624196930233,0.0016865250348643273,0.01834449453764025,0.00206904113099869,0.010757779000595194,0.0024015074317886515,0.0017847625729339987,0.006753250031237714,0.0260215819731376
0.091,0.002601482412023634,0.0014488990379611928,0.001682199552968026,0.018130325508784604,0.002064793664766219,0.010570714468741513,0.0023966136220445245,0.001782246835282936,0.006633781692837842,0.026251186831783888
0.092,0.0025919524275185356,0.0014485124895248294,0.0016777530563987563,0.017911556495566396,0.002060343876440073,0.010381831750826487,0.0023912938629262834,0.001779595441188314,0.006513917563266871,0.026475225286575366
0.093,0.0025818076833363703,0.0014479111703398634,0.0016731991438336568,0.017688421144111083,0.00205570885116756,0.010191328081002862,0.0023855709516681215,0.0017768196169171081,0.0063938150512166435,0.026693680523367028
0.094,0.002571068835017514,0.001447103522965145,0.0016685512784182003,0.017461155001012058,0.0020509053918914126,0.009999398724551984,0.0023794673169407208,0.001773930204876478,0.0062736296978095855,0.026906543835971054
0.095,0.0025597566210888655,0.001446098027172603,0.0016638227707941912,0.017229995298388784,0.00204595000572138,0.009806236787811007,0.0023730050008932244,0.0017709376538760722,0.0061535150545727535,0.027113814642104658
0.096,0.0025478918354358724,0.0014449031905516662,0.0016590267626047108,0.01699518073884284,0.0020408588911328316,0.009612033035084544,0.0023662056422052782,0.0017678520102819778,0.006033622566336709,0.027315500483726794
0.097,0.0025354952998198617,0.0014435275391173725,0.0016541762104961494,0.016756951280656466,0.0020356479259781572,0.009416975712683625,0.00235909046016155,0.001764682910055581,0.005914101458999441,0.027511617011495595
0.098,0.0025225878366080985,0.001441979607936165,0.001649283870638092,0.016515547923593773,0.0020303326562938475,0.009221250380211375,0.002351680239760421,0.0017614395716683685,0.00579509863208581,0.027702187953080805
0.099,0.0025091902417796207,0.0014402679317878301,0.0016443622837817747,0.016271212495682443,0.002024928285884607,0.00902503974919275,0.0023439953178669604,0.001758130789881658,0.0056767585560237414,0.027887245065050744
0.1,0.0024953232582654752,0.001438401035885191,0.0016394237608769525,0.016024187441370928,0.0020194496666648904,0.008828523529121994,0.002336055570418624,0.0017547649303797787,0.0055592231740494505,0.028066828068028966
0.101,0.0024810075496773964,0.001436387426674673,0.0016344803692652373,0.015774715611461654,0.0020139112897371715,0.008631878280974834,0.0023278804006911743,0.0017513499252468888,0.005442631808645691,0.028240984564793455
0.102,0.0024662636744738876,0.001434235582741379,0.0016295439194654996,0.015523040055206074,0.0020083272771852442,0.008435277278203175,0.002319488728631711,0.0017478932692801248,0.005327121072409517,0.028409769940978272
0.103,0.0024511120606076444,0.0014319539458429813,0.0016246259525643956,0.015269403814918547,0.002002711374560973,0.008238890375199414,0.0023108989812644803,0.001744402017132963,0.005212824783240255,0.028573247248034447
0.104,0.00243557298069467,0.0014295509120975244,0.001619737728222973,0.015014049723437008,0.001997076944044845,0.00804288388318731,0.002302129084172538,0.0017408827812817852,0.005099873883735658,0.0287314870681215
0.105,0.0024196665277445516,0.0014270348233500632,0.001614890213308547,0.014757220204738332,0.0019914369582644327,0.007847420453468904,0.0022931964540542603,0.0017373417308067939,0.004988396364686282,0.02888456736064254
0.106,0.0024034125914932916,0.0014244139587410143,0.0016100940711590264,0.014499157078003796,0.0019858039947599554,0.007652658967934522,0.0022841179923486217,0.0017337845909771161,0.004878517192564774,0.029032573290204707
0.107,0.0023868308353835934,0.0014216965264956798,0.0016053596514839206,0.014240101365418405,0.001980190231091695,0.0074587544367263085,0.002274910079917791,0.001730216643629574,0.004770358240915079,0.029175597035880792
0.108,0.002369940674240824,0.0014188906559509933,0.0016006969809025278,0.013980293103973506,0.001974607440589066,0.007265857902933758,0.0022655885727704845,0.0017266427283308104,0.004664038225553063,0.02931373758176486
0.109,0.0023527612526951383,0.0014160043898332937,0.0015961157541163533,0.01371997116152652,0.001969066988744895,0.007074116354191132,0.002256168798805503,0.0017230672443132417,0.004559672643494283,0.029447100488944344
0.11,0.0023353114244018614,0.0014130456767997967,0.0015916253257107112,0.013459373057357641,0.0019635798302604112,0.006883672641042068,0.0022466655555530447,0.001719494153176723,0.004457373715527695,0.029575797649143795
0.111,0.0023176097321135395,0.001410022364255451,0.0015872347025796755,0.013198734787451911,0.001958156506746164,0.006694665401937974,0.002237093108891748,0.0017159269823495361,0.004357250332354851,0.029699947020445074
0.112,0.002299674388657365,0.0014069421914552987,0.0015829525369680272,0.012938290654723354,0.0019528071450821546,0.006507228994742786,0.0022274651927207036,0.0017123688293037833,0.00425940800421156,0.029819672345665852
0.113,0.0022815232588700063,0.0014038127829001988,0.0015787871201227972,0.0126782731043825,0.0019475414564378904,0.006321493434623534,0.0022177950095665787,0.0017088223665213613,0.004163948813885708,0.029935102854148795
0.114,0.0022631738425381233,0.0014006416420309568,0.0015747463765455605,0.01241891256462789,0.0019423687359501622,0.006137584338212836,0.002208095232105681,0.001705289847207198,0.004070971373046054,0.03004637294782585
0.115,0.0022446432583875663,0.0013974361452227743,0.001570837858835493,0.01216043729281696,0.0019372978630525877,0.005955622873936596,0.0021983780055787267,0.0017017731117459323,0.0039805707818048085,0.03015362187246784
0.116,0.0022259482291585716,0.0013942035360793648,0.0015670687431128404,0.011903073227242591,0.0019323373024467854,0.005775725718405485,0.002188654951072391,0.0016982735948967936,0.003892838591449532,0.03025699337504905
0.117,0.002207105067799308,0.0013909509200249971,0.0015634458250128286,0.011647043844609774,0.0019274951057015892,0.00559800501876816,0.0021789371696375594,0.0016947923337196878,0.0038078627702936413,0.030356635348191673
0.118,0.0021881296648069474,0.0013876852591931735,0.0015599755162409397,0.011392570023273629,0.0019227789134643974,0.005422568360918943,0.0021692352472108293,0.0016913299762237543,0.003725727672606613,0.03045269946271679
0.119,0.002169037476743613,0.0013844133676114824,0.0015566638416818208,0.011139869912265718,0.0019181959582668558,0.005249518743449347,0.0021595592603035237,0.0016878867907279326,0.0036465140105938075,0.03054534078940163
0.12,0.0021498435159526914,0.0013811419066821573,0.0015535164370562053,0.010889158806099907,0.001913753067905063,0.0050789545572354254,0.0021499187824208254,0.0016844626759211696,0.003570298829402244,0.030634717411097585
0.121,0.0021305623414979713,0.00137787738095698,0.0015505385471231098,0.010640649025313536,0.0019094566693726887,0.004910969570558862,0.0021403228911725716,0.0016810571716072838,0.0034971554851332648,0.03072099002637388
0.122,0.002111208051343889,0.0013746261342046442,0.0015477350244273477,0.010394549802667843,0.0019053127933247236,0.004745652919665248,0.0021307801760368735,0.0016776694701157574,0.003427153625844905,0.03080432154581377
0.123,0.0020917942757907714,0.001371394345769861,0.0015451103285938554,0.010151067174906422,0.0019013270790504617,0.004583089104667353,0.0021212987467374485,0.0016742984283551181,0.0033603591755249507,0.030884876682028852
0.124,0.0020723341721749443,0.0013681880272265335,0.0015426685261700627,0.009910403879953086,0.0018975047799361354,0.004423357990704546,0.002111886242194192,0.0016709425804810444,0.003296834321011763,0.030962821534403755
0.125,0.0020528404208395683,0.0013650130193310524,0.0015404132910159507,0.009672759259419118,0.001893850769399557,0.004266534814270314,0.0021025498400036344,0.0016676001511478436,0.003236637501836938,0.031038323169549322
0.126,0.0020333252223774046,0.00136187498928477,0.0015383479052390662,0.009438329166281288,0.0018903695472805887,0.00411269019461698,0.0020932962664021626,0.0016642690693100324,0.003179823402962633,0.031111549198415463
0.127,0.002013800296141431,0.0013587794283162074,0.0015364752606689342,0.00920730587758162,0.001887065246672003,0.003961890150141631,0.002084131806661393,0.0016609469825402206,0.0031264429503854363,0.03118266735097765
0.128,0.0019942768800140557,0.0013557316495934606,0.0015347978608624662,0.008979878011983975,0.0018839416411752013,0.0038141961196516794,0.00207506231586264,0.0016576312718298864,0.003076543309577177,0.03125184504936247
0.129,0.001974765731421534,0.0013527367864761169,0.0015333178236295116,0.008756230452002956,0.0018810021525645533,0.003669664988402517,0.002066093229996156,0.00165431906684059,0.0030301678867310873,0.031319248980235664
0.13,0.001955277129577548,0.0013497997911144717,0.001532036884065881,0.008536544270705892,0.001878249858842963,0.0035283491187934057,0.002057229577330332,0.0016510072615741887,0.002987356332779087,0.03138504466726029
0.131,0.0019358208789387146,0.0013469254334023413,0.0015309563980802432,0.00832099666268633,0.001875687502669675,0.003390296385602506,0.0020484759899963554,0.0016476925304309124,0.0029481445501428486,0.0314493960444537
0.132,0.0019164063138544702,0.0013441183002880774,0.0015300773464015304,0.00810976087911816,0.0018733175001396703,0.0032555502156391206,0.0020398367157356996,0.0016443713446233413,0.002912564702179276,0.031512465031331656
0.133,0.0018970423043938407,0.0013413827954463528,0.0015294003390549315,0.007903006166718895,0.001871141949892491,0.003124149631690364,0.0020313156297623353,0.0016410399889129825,0.002880645225280998,0.03157441111082242
0.134,0.0018777372633315397,0.0013387231393111583,0.0015289256202964327,0.0077008977104718645,0.001869162642526488,0.002996129300638459,0.0020229162466985392,0.0016376945786353739,0.0028524108435931564,0.03163539091104527
0.135,0.0018584991542754871,0.0013361433694686,0.0015286530739969586,0.007503596579972989,0.0018673810702918672,0.002871519585621736,0.0020146417325510604,0.001634331076980468,0.002827882586307045,0.031695557792145446
0.136,0.0018393355009172076,0.0013336473414065524,0.0015285822294671928,0.007311259679274744,0.001865798437033069,0.002750346602107345,0.002006494916701258,0.001630945312497694,0.0028070778074885806,0.03175506143943146
0.137,0.0018202533973857963,0.0013312387296170126,0.001528712267713829,0.007124039700100026,0.0018644156683486593,0.0026326322777383325,0.0019984783038877545,0.0016275329967986305,0.002790010208396423,0.03181404746405893
0.138,0.0018012595196851423,0.0013289210290462628,0.0015290420281184687,0.006942085078295062,0.001863233421935165,0.0025183944158135175,0.0019905940861640074,0.0016240897424330642,0.0027766898622419846,0.03187265701245788
0.139,0.0017823601381928213,0.0013266975568878168,0.0015295700155320293,0.006765539953387289,0.0018622520980799754,0.002407646762255502,0.0019828441548174263,0.0016206110809151896,0.00276712324134136,0.03193102638563224
