Time,LGLTMED,LRF,LADDLONG,LBF,LTA,LGM
15.77,0.0005767286224766349,0.004725113324590996,0.0030879922204200914,-0.007011663106259563,0.2830679393267507,0.0006270088923024827
15.771,0.0006393931256946667,0.005617072128472056,0.003364317196272279,-0.006197492756917704,0.3044908563608931,0.0006609045709811431
15.772,0.0007028331427157212,0.006511241578734172,0.003641288228847761,-0.005382816738261514,0.32619577571768904,0.0006952036848478355
15.773,0.0007670277418610302,0.007407147314857773,0.003918737523886449,-0.004568042547208564,0.3481693563913423,0.0007298875215981218
15.774,0.0008319555703904852,0.008304314343913769,0.0041964965629824645,-0.003753576352392193,0.3703977468484411,0.0007649367798728624
15.775,0.0008975948872857654,0.009202267714944246,0.0044743963471298625,-0.0029398224960428183,0.39286659443851385,0.0008003315873309627
15.776,0.0009639235957211447,0.010100533192651967,0.004752267641273985,-0.0021271830055700014,0.41556105569483104,0.0008360515197326881
15.777,0.0010309192750423317,0.010998637928675167,0.005029941219164378,-0.0013160571161148634,0.43846580752567177,0.000872075621008364
15.778,0.001098559212102573,0.011896111128736717,0.0053072481078336,-0.0005068408052575325,0.4615650592954713,0.0009083824242872232
15.779,0.0011668204318272303,0.012792484713992743,0.005584019831064098,0.00030007365902959466,0.4848425657944122,0.0009449499738611842
15.78,0.0012356797268930184,0.013687293974966038,0.005860088651247017,0.0011042981562046767,0.5082816410940435,0.0009817558480588236
15.781,0.0013051136864188728,0.014580078216523221,0.00613528780907577,0.001905449135897314,0.5318651732854479,0.0010187771830056107
15.782,0.0013750987235749792,0.015470381392430772,0.006409451760551282,0.002703148024813761,0.5555756400954566,0.0010559906972472527
15.783,0.0014456111020275952,0.01635775272809962,0.006682416410808199,0.003497021617130472,0.579395125375543,0.001093372717213641
15.784,0.0015166269611509308,0.01724174733020405,0.006954019344303237,0.004286702447764348,0.6033053364572365,0.001130899203501633
15.785,0.0015881223399505206,0.01812192678194537,0.007224100050934187,0.005071829147984882,0.6272876223669998,0.001168545777955851
15.786,0.001660073199651137,0.01899785972282545,0.007492500147676706,0.005852046782939984,0.6513229928923727,0.0012062877515272156
15.787,0.0017324554449057684,0.019869122411888093,0.00775906359533768,0.00662700717079823,0.6753921384897286,0.0012441001528883833
15.788,0.0018052449435827648,0.020735299273456024,0.008023636910036215,0.007396369183340482,0.6994754510222465,0.0012819577577836663
15.789,0.0018784175450878371,0.021595983424426562,0.008286069369042868,0.008159799027935816,0.7235530453147602,0.0013198351190890074
15.79,0.0019519490971771625,0.022450777182192832,0.008546213210635584,0.008916970510899735,0.7476047815101261,0.0013577065975555476
15.791,0.002025815461218093,0.02329929255224459,0.00880392382766063,0.009667565282268122,0.7716102882098075,0.0013955463932081471
15.792,0.0020999925258550463,0.02414115169448533,0.009059059954512042,0.010411273062053547,0.7955489863795164,0.0014333285773677187
15.793,0.0021744562190397446,0.02497598736729013,0.00931148384726627,0.011147791848113806,0.8194001139990446,0.0014710271252634701
15.794,0.002249182518387834,0.025803443348334173,0.009561061456736807,0.011876828105877694,0.8431427514338102,0.0015086159491985735
15.795,0.0023241474598306687,0.02662317483125857,0.009807662594245533,0.012598096940326197,0.8667558475040424,0.0015460689322308646
15.796,0.0023993271445446568,0.02743484879731013,0.010051161089930103,0.01331132225076844,0.890218246225707,0.0015833599623289389
15.797,0.0024746977441616634,0.028238144361176384,0.010291434943409679,0.014016236869042936,0.9135087141952689,0.0016204629669630676
15.798,0.0025502355042896436,0.029032753090307544,0.010528366466617162,0.01471258268182466,0.9366059685882746,0.0016573519480896743
15.799,0.002625916746397567,0.029818379297064775,0.010761842418584617,0.015400110737763179,0.959488705739592,0.0016940010174881079
15.8,0.002701717868138872,0.03059474030307229,0.0109917541319464,0.016078581340238582,0.9821356302708396,0.001730384432408938
15.801,0.0027776153422043337,0.03136156667519475,0.011217997630906376,0.01674776412659624,1.004525484727962,0.0017664766314928228
15.802,0.002853585713812472,0.0321186024326128,0.011440473740410543,0.0174074381347886,1.0266370796890427,0.0018022522709170844
15.803,0.002929605596964586,0.03286560522452641,0.011659088186283091,0.01805739185839198,1.0484493242993793,0.0018376862607233835
15.804,0.003005651669608524,0.03360234647807852,0.011873751686121994,0.018697423290970516,1.0699412571876739,0.0018727538012748937
15.805,0.0030817006678663583,0.03432861151616234,0.012084380030797611,0.019327339960737006,1.0910920777141004,0.001907430419786004
15.806,0.0031577293794850672,0.035044199644842594,0.012290894156440437,0.01994695895642697,1.1118811774983852,0.0019416920068629688
15.807,0.003233714636667877,0.03574892421017208,0.01249322020683643,0.020556106945268837,1.1322881721742275,0.0019755148529913857
15.808,0.003309633308439807,0.03644261262421839,0.01269128958617567,0.021154620183903745,1.1522929333154377,0.0020088756849064543
15.809,0.0033854622926964236,0.03712510636015308,0.012885039002132778,0.021742344523080805,1.1718756204786276,0.002041751701783716
15.81,0.0034611785080810886,0.037796260916323834,0.013074410499296802,0.02231913540692404,1.1910167133065825,0.0020741206111899086
15.811,0.0035367588858337207,0.03845594574935149,0.013259351483004127,0.022884857867530486,1.2096970436351238,0.0021059606647348323
15.812,0.0036121803617523477,0.03910404417648484,0.013439814733647614,0.02343938651561096,1.2278978275440844,0.002137250693365375
15.813,0.003687419868405784,0.03974045324771738,0.013615758411535724,0.02398260552782487,1.2456006972900528,0.00216797014224164
15.814,0.003762454327730605,0.04036508358850174,0.013787146052363895,0.024514408631391104,1.262787733055162,0.0021980991051319698
15.815,0.003837260644138587,0.0409778592142316,0.013953946553349398,0.0250346990864832,1.2794414944428965,0.002227618358258846
15.816,0.003911815698252517,0.0415787173179407,0.014116134150082959,0.025543389666844014,1.2955450516489446,0.002256509393522257
15.817,0.003986096341379276,0.04216760803286356,0.014273688384176062,0.026040402638984463,1.3110820162326575,0.002284754451022448
15.818,0.00406007939081972,0.04274449417159811,0.01442659406183304,0.026525669740261642,1.3260365714127667,0.00231233655080079
15.819,0.004133741626105676,0.04330935094361287,0.014574841203536859,0.026999132156059945,1.3403935018097117,0.002339239523715959
15.82,0.004207059786244979,0.04386216565278597,0.014718424985086439,0.027460740496221627,1.3541382225561658,0.002365448041372167
15.821,0.0042800105680451846,0.04440293737658581,0.014857345670251649,0.027910454770790443,1.36725680769698,0.002390947645016356
15.822,0.0043525706255751325,0.044931676628411445,0.014991608535325121,0.02834824436504535,1.3797360177996987,0.0024157247733218165
15.823,0.004424716570811207,0.0454484050044999,0.015121223785855413,0.028774088013713086,1.3915633266969973,0.0024397667889763915
15.824,0.00449642497550242,0.0459531548166817,0.01524620646584305,0.029187973774158684,1.4027269472827986,0.0024630620039937643
15.825,0.00456767237427574,0.04644596871214396,0.015366576359662105,0.029589898998262282,1.4132158562844077,0.0024855997036657943
15.826,0.004638435268991795,0.04692689928126216,0.0154823578869331,0.029979870302599354,1.4230198179339804,0.0025073701690729957
15.827,0.004708690134352585,0.047396008654495496,0.015593579990524424,0.030357903536450574,1.4321294064643346,0.0025283646980704387
15.828,0.004778413424757067,0.047853368089293614,0.015700276017810103,0.030724023747081438,1.4405360273566896,0.0025485756246683314
15.829,0.004847581582395466,0.048299057547922734,0.015802483595274357,0.031078265141659362,1.4482319372708787,0.0025679963367293175
15.83,0.004916171046567262,0.048733165267093086,0.015900244496542575,0.03142067104512759,1.455210262591153,0.0025866212919061706
15.831,0.004984158264200467,0.04915578732026092,0.015993604503947406,0.03175129385333323,1.4614650165223861,0.002604446031743118
15.832,0.005051519701541613,0.04956702717346847,0.016082613263808002,0.032070194980702404,1.4669911146727719,0.00262146719386239
