time,RGLTMED,RRF,RADDLONG,RST,RTA,RGM,LGLTMED,LRF,LADDLONG,LST,LTA,LGM
0.0,0.0024257100409218863,0.02099602555904804,0.013377620023318769,0.023569396869728247,0.014903479730527967,0.10613311569247776,0.005133304554433698,0.013610256670205772,0.0006411624232710865,0.07900394306780768,0.3387450290732087,0.03544996268517277
0.001,0.0028845135133013697,0.01951440814077986,0.012330912312482161,0.02449554091437082,0.009032920222563719,0.11730159115158398,0.0055506070070245935,0.014334363254911804,0.00013122486261039318,0.08481369116359451,0.3161973431968585,0.03286211060058205
0.002,0.0033438324968679584,0.01803998860408811,0.011279941238772156,0.02542070875723171,0.003192129339006424,0.12842837197475213,0.005970057543247788,0.015063146101752295,0.0009031086033015458,0.09059322811311667,0.29368145969745735,0.030277707652433424
0.003,0.003803375409057273,0.016573602982558628,0.010225081358043567,0.026344110240847495,0.002614889086654414,0.13950480965904835,0.006391523661849217,0.015796309269745606,0.0016741018489091046,0.09633813607971514,0.2712072558533189,0.027697968652658642
0.004,0.004262852224568286,0.015116076298040498,0.009166705094682752,0.02726495101780559,0.008384163698643579,0.15052227677754287,0.006814876309495959,0.016533559600253742,0.0024438221304350295,0.10204404574422493,0.24878447648196172,0.025124093742119755
0.005,0.0047219750497937574,0.013668221459897987,0.008105182275480141,0.02818243377989974,0.014111761438713313,0.16147218038244412,0.007239990260997026,0.017274607461837597,0.003211892079817943,0.10770664481307106,0.22642272279130685,0.02255726685532027
0.006,0.005180458687083858,0.012230838194789923,0.007040879682259116,0.02909575950182412,0.01979379326735233,0.1723459753290208,0.007666744493811899,0.018019167488831846,0.0039779400376224764,0.11332168642904655,0.20413144172748296,0.019998654242679513
0.007,0.005638021185969512,0.010804712009695905,0.005974160624923275,0.030004128695937556,0.025426419767942497,0.1831351774749088,0.008095022555544973,0.018766959310534893,0.0047416006465266945,0.11888499745335991,0.18191991584504213,0.01744940305490385
0.008,0.006094384378654999,0.009390613190793116,0.004905384536274061,0.03090674267477365,0.031005856616349053,0.1938313767121974,0.00852471292313165,0.019517708268161713,0.005502515428796361,0.1243924865880366,0.15979725372368808,0.014910639993816777
0.009,0.006549274397516866,0.007989295840560325,0.00383490658980825,0.03180280481816157,0.03652837989954143,0.20442624979268229,0.008955709352502783,0.02027114611682084,0.006260333346026542,0.12984015230862742,0.137772380954098,0.012383470033678918
0.01,0.007002422172729485,0.006601496955293058,0.002763077341500568,0.03269152184205314,0.04199033126807253,0.2149115729095706,0.009387911217491059,0.021027011710015763,0.007014711339489398,0.13522409057840212,0.11585403171381146,0.009868975216753388
0.011,0.007453563908461124,0.005227935544905735,0.0016902423964304258,0.03357210506617322,0.04738812290841503,0.22527923400118255,0.009821223836779445,0.021785051664269105,0.0077653148494877455,0.14054050231707,0.09405074095272413,0.007368213526363561
0.012,0.007902441536502316,0.003869311796667447,0.000616742101039599,0.0344437716778029,0.05271824232220899,0.23552124474434072,0.010255558787693837,0.022545021001689498,0.008511818312206392,0.14578570059910195,0.07237083720607071,0.004882217840272443
0.013,0.008348803146434849,0.0025263062841597824,0.00045708873831072644,0.03530574598903582,0.05797725690043955,0.2456297522076624,0.010690834205649672,0.02330668376840881,0.009253905632591814,0.1509561175592159,0.050822436050808495,0.0024119949667081694
0.014,0.00879240339175012,0.0011995792224511312,0.0015309211099496592,0.03615726068510401,0.06316181828185999,0.25559705013823586,0.011126975068108514,0.024069813626971606,0.009991270631910085,0.15604831098502644,0.02941343421908332,4.147523521364473e-05
0.015,0.009233003871454622,0.00011023022979113436,0.0026044320242699258,0.036997558061435426,0.06826866648631368,0.2654155898586258,0.011563913461948818,0.024834194420810626,0.010723617468710075,0.16105897057945118,0.008151504379849905,0.002477240649234438
0.016,0.00967037348686409,0.001402504620856633,0.0036773047136835985,0.03782589124728014,0.0732946338151261,0.27507799075440653,0.012001588833243565,0.02559962070902871,0.011450661032067147,0.16598492387796454,0.012955909402740851,0.004894377609036553
0.017,0.010104288773364768,0.002676648808957844,0.004749228805191747,0.03864152541372337,0.0782366485122886,0.2845770503348497,0.012439948218418337,0.026365898269834813,0.012172127306053934,0.17082314180828373,0.03390159552869879,0.007291991518223783
0.018,0.010534534207043639,0.003932090517547959,0.005819900465758303,0.03944373896386646,0.0830917381817886,0.29390575385098305,0.012878946455905765,0.027132844571056716,0.012887753704619642,0.17557074388216512,0.054678578037500675,0.009669217383331156
0.019,0.010960902486075867,0.005168280843066072,0.006889022520891671,0.0402318247029382,0.08785703295796993,0.30305728345624694,0.013318546377408584,0.02790028920631692,0.01359728937612106,0.18022500301082975,0.07528011910211697,0.012025220260460436
0.02,0.011383194786925323,0.006384694715300338,0.007956304546839477,0.04100509098602905,0.09252976842737914,0.31202502689585754,0.013758718977889165,0.028668074295556244,0.014300495476973638,0.18478334993705225,0.09569972084919713,0.014359195616598196
0.021,0.011801220995385168,0.007580831310690325,0.009021462936941602,0.0417628628411411,0.09710728830204737,0.3208025857120728,0.014199443563494046,0.029436054848774686,0.014997145413989409,0.18924337727834664,0.11593112651727688,0.016670369607064785
0.022,0.012214799912593277,0.008756214418927828,0.01008422094268265,0.042504483065175305,0.10158704684565026,0.3293837829538424,0.014640707876604524,0.030204099091972622,0.0156870250551128,0.1936028431767006,0.13596832096890005,0.018957999270871852
0.023,0.012623759436226678,0.009910392763287939,0.011144308690079449,0.043229313290483254,0.10596661105532532,0.3377626703807347,0.01508250819737395,0.030972088754456558,0.016369932908415683,0.19785967455100056,0.15580553057599272,0.02122137264616461
0.024,0.01302793671710417,0.011042940275229613,0.012201463172062168,0.0439367350195742,0.11024366260319657,0.34593353515227604,0.015524849421075718,0.03173991931678718,0.01704568026934397,0.20201196994879242,0.175437222501056,0.023459808808258376
0.025,0.013427178291622745,0.012153456323847392,0.013255428217652236,0.04462615062559691,0.1144159995424887,0.35389090599540063,0.01596774511077085,0.032507500218795775,0.01771409133631591,0.20605800199484936,0.19485810339934623,0.025672657833104247
0.026,0.013821340190362946,0.013241565900844432,0.014305954438755496,0.04529698431621594,0.11848153778372943,0.3616295588443346,0.016411217524748202,0.03327475502731858,0.018375003294862722,0.20999621943511396,0.2140631175690753,0.027859300689209523
0.027,0.014210288023417771,0.014306919761762616,0.015352799155437297,0.045948683058644434,0.12243831234678837,0.3691445219492417,0.01685529761831173,0.0340416215633331,0.01902826637064091,0.21382524877594727,0.23304744457782367,0.03001914906117713
0.028,0.014593897042853469,0.015349194524236165,0.016395726300609707,0.04658071746357055,0.1262844783943998,0.37643108045199175,0.017300025019577683,0.03480805198839448,0.019673743851699513,0.2175438955199168,0.2518064963937625,0.03215164510813617
0.029,0.014972052182897275,0.01636809272400452,0.01743450630507648,0.04719258262599564,0.13001831205278458,0.3834847804297915,0.01774544797903528,0.03557401285025612,0.020311312080478018,0.22115114500064348,0.27033591405070573,0.03425626116044349
