time,LGLTMED,LRF,LADDLONG,LBF,LTA,LGM
1.578,0.0014747092328712336,0.0566101891404401,0.0005595362455141803,0.0007369825677159688,0.6026665293116316,0.0012695867881687395
1.579,0.0010188786046922773,0.053752156740581404,0.0008581256053953512,9.393015054846107e-05,0.6388786231585627,0.0013336858980698505
1.5799999999999998,0.0005633107499385839,0.05092073108232098,0.0011561073050936723,0.000543319819535142,0.6751021737364509,0.0013978586268231115
1.5809999999999995,0.00010828745112068211,0.048117543655391205,0.0014532956147228077,0.0011743614482601355,0.7113130108139122,0.0014620635615948986
1.5819999999999996,0.00034590856529358405,0.04534418793667718,0.00174950588618998,0.0017987972633812168,0.7474870033432796,0.0015262593691168622
1.5829999999999995,0.0007989939400065172,0.04260221718940487,0.002044554839674659,0.0024162388651050954,0.7836001020212694,0.0015904048717782459
1.5839999999999994,0.0012506849931809534,0.03989314235008366,0.0023382608472111498,0.0030263075600906013,0.8196283818382178,0.0016544591235990052
1.5849999999999993,0.0017006980374891475,0.037218430008032904,0.0026304442125226007,0.003628634977189201,0.8555480844703597,0.0017183814858050363
1.5859999999999992,0.0021487496915293842,0.03457950048179798,0.002920927446326928,0.004222863663135414,0.8913356603715733,0.0017821317017317033
1.586999999999999,0.0025945571932292654,0.03197772599630374,0.003209535536409573,0.004808647656455033,0.9269678104258722,0.0018456699707901252
1.587999999999999,0.0030378387128613305,0.029414428964211772,0.0034960962118324285,0.005385653037937645,0.962421527030931,0.001908957021245332
1.5889999999999989,0.0034783136653019665,0.026890880374583426,0.003780440200710754,0.005953558456102821,0.9976741344949391,0.0019719541815760616
1.5899999999999987,0.003915703021170838,0.024408298291554015,0.004062401481030029,0.006512055626156634,1.0327033286414364,0.0020346234502090503
1.5909999999999986,0.004349729616498123,0.02196784646530591,0.004341817523997805,0.007060849800991474,1.0674872155272586,0.002096927563442075
1.5919999999999983,0.004780118460581259,0.019570633057231113,0.0046185295294464196,0.0075996602128471655,1.1020043491865896,0.0021588300613873544
1.5929999999999984,0.005206597041708469,0.017217709480820166,0.004892382652829147,0.008128220484329362,1.1362337683200787,0.0022202953517797275
1.5939999999999983,0.005628895630440825,0.014910069359471369,0.0051632262233849095,0.00864627900755885,1.1701550318528138,0.002281288771502414
1.5949999999999982,0.006046747580160144,0.012648647602005453,0.0054309139530843336,0.009153599290297153,1.2037482532884294,0.0023417766456872474
1.595999999999998,0.00645988962460901,0.010434319596147577,0.005695304136009449,0.009649960267970435,1.2369941337880916,0.0024017263442470353
1.596999999999998,0.006868062172168171,0.00826790051965396,0.005956259837851941,0.01013515658061461,1.269873993902757,0.002461106335698181
1.597999999999998,0.007271009596628856,0.006150144768248538,0.006213649075235687,0.01060899881391933,1.3023698038856721,0.002519886238134819
1.5989999999999978,0.007668480524221099,0.004081745499190074,0.006467344984586483,0.011071313703782204,1.3344642125098538,0.002578036867221223
1.5999999999999976,0.00806022811665705,0.002063334289091774,0.006717225980301208,0.011521944304075753,1.3661405743122432,0.0026355302810741935
1.6009999999999975,0.008446010349944683,9.548090447326882e-05,0.006963175902016096,0.011960750117610405,1.3973829751829008,0.0026923398219098373
1.6019999999999974,0.008825590288723035,0.0018213068166345525,0.007205084150825594,0.01238760719049942,1.428176256215782,0.0027484401543317544
1.602999999999997,0.009198736355862672,0.0036865829739090887,0.00744284581434011,0.01280240817031083,1.458506035739859,0.002803807300144533
1.6039999999999972,0.009565222597061728,0.005499963506872766,0.007676361780487362,0.013205062328563649,1.4883587294569396,0.002858418669590253
1.604999999999997,0.00992482894014919,0.007261125992237422,0.007905538839964671,0.013595495548291847,1.5177215686239138,0.0029122530889248537
1.605999999999997,0.01027734144878761,0.008969809338906475,0.008130289777244837,0.0139736502775305,1.5465826162290026,0.0029652908242712808
1.6069999999999969,0.01062255257025015,0.010625813383220347,0.008350533450030865,0.014339485449664043,1.5749307811217503,0.0030175136017038286
1.6079999999999968,0.010960261376930854,0.012228998387165872,0.008566194857050798,0.01469297637164212,1.6027558300652942,0.003068904623532626
1.6089999999999969,0.011290273801229109,0.013779284442403075,0.008777205194088221,0.01503411458114382,1.6300483976880666,0.003119448580770188
1.6099999999999963,0.011612402863427398,0.015276650783066423,0.00898350189816052,0.015362907673856096,1.6567999943208682,0.003169131661774363
1.6109999999999964,0.011926468892156422,0.016721135010356578,0.009185028679788215,0.015679379102102348,1.6830030117134087,0.0032179415570738374
1.6119999999999963,0.012232299737016615,0.018112832231971025,0.00938173554334174,0.015983567946095477,1.7086507266308453,0.0032658674603934495
1.6129999999999962,0.012529730972904782,0.019451894119470372,0.009573578795493823,0.016275528659101316,1.7337373023355263,0.00331290006590797
1.613999999999996,0.012818606095583898,0.020738527886775597,0.009760521041834136,0.0165553307877986,1.7582577879636772,0.0033590315617669174
1.614999999999996,0.01309877670803473,0.021972995193132002,0.009942531171718998,0.01682305866912304,1.782208115813039,0.003404255619950374
1.615999999999996,0.013370102697138817,0.02315561097401392,0.01011958433144467,0.017078811104889124,1.805585096565706,0.0034485673825344234
1.6169999999999958,0.013632452400256186,0.024286742203541652,0.010291661885862387,0.017322701015491975,1.8283864124786953,0.0034919634444603113
1.6179999999999957,0.013885702761267908,0.025366806592034333,0.010458751368605586,0.017554855073997795,1.8506106085808847,0.003534441832911024
1.6189999999999956,0.014129739475649022,0.02639627122234696,0.01062084642117106,0.01777541332192877,1.8722570819186333,0.0035760019834035804
1.6199999999999954,0.014364457124128788,0.027375651128653793,0.010777946721167489,0.01798452876803174,1.8933260688952975,0.003616644712708501
