Voltage.RLicht,Voltage.LLicht
0.00194549560546875,0.0090789794921875
-0.00171661376953125,0.02010345458984375
0.02384185791015625,0.00354766845703125
-0.007476806640625,-0.02468109130859375
-0.0344085693359375,0.0267791748046875
-0.02292633056640625,0.0153350830078125
-0.002288818359375,0.010986328125
-0.00049591064453125,0.00186920166015625
-0.0164031982421875,0.00568389892578125
-0.0008392333984375,-0.00934600830078125
-0.01010894775390625,-0.00133514404296875
-0.027313232421875,0.0016021728515625
-0.0032806396484375,0.00728607177734375
-0.02292633056640625,-0.0006103515625
-0.01003265380859375,-0.00080108642578125
-0.0116729736328125,-0.0023651123046875
0.0133514404296875,-0.01956939697265625
-0.02658843994140625,0.01598358154296875
0.0196075439453125,0.0023651123046875
-0.00049591064453125,0.00255584716796875
0.000762939453125,0.00141143798828125
0.00362396240234375,0.0225067138671875
0.01613616943359375,-0.01506805419921875
-0.000457763671875,0.0089263916015625
0.00354766845703125,-0.02246856689453125
0.00446319580078125,-0.009307861328125
-0.01239776611328125,-0.01697540283203125
-0.00904083251953125,0.00797271728515625
0.0069427490234375,0.00537872314453125
-0.00072479248046875,0.00408172607421875
0.00804901123046875,-0.01739501953125
0.0110626220703125,-0.0067138671875
0.01361846923828125,-0.00030517578125
-0.0014495849609375,-0.00431060791015625
-0.00278472900390625,0.00072479248046875
7.62939453125e-05,-0.00858306884765625
0.00209808349609375,0.0049591064453125
-0.00499725341796875,-0.01941680908203125
0.01117706298828125,0.00171661376953125
0.01888275146484375,0.00141143798828125
-0.00164031982421875,-0.00438690185546875
-0.0261688232421875,0.00255584716796875
-0.0167083740234375,0.0176239013671875
0.002899169921875,0.01209259033203125
0.0043487548828125,0.013427734375
0.01148223876953125,-0.000457763671875
0.00095367431640625,-0.00400543212890625
-0.013275146484375,-0.010223388671875
-0.0022125244140625,-0.0135040283203125
-0.0055694580078125,-0.02796173095703125
-0.00980377197265625,-0.0160980224609375
0.03025054931640625,-0.00331878662109375
-0.0014495849609375,-0.00244140625
-0.00091552734375,-0.003662109375
-0.003509521484375,0.00476837158203125
0.02048492431640625,0.00873565673828125
0.00583648681640625,-0.00640869140625
-0.00049591064453125,0.004425048828125
-0.01567840576171875,-0.0098419189453125
-0.00759124755859375,0.01087188720703125
-0.00247955322265625,0.00244140625
-0.01102447509765625,0.00335693359375
-0.01499176025390625,0.00263214111328125
0.0080108642578125,0.00675201416015625
0.00202178955078125,0.0147247314453125
-0.00461578369140625,0.00545501708984375
-0.0118255615234375,-0.00946044921875
0.0025177001953125,0.01556396484375
0.00057220458984375,0.00133514404296875
-0.0418853759765625,0.0054168701171875
-0.0003814697265625,-0.005340576171875
-0.00202178955078125,0.001373291015625
-0.01552581787109375,-0.03810882568359375
0.06771087646484375,0.0171661376953125
-0.0011444091796875,7.62939453125e-05
0.0078582763671875,0.0048828125
0.0029754638671875,0.0106048583984375
-0.00179290771484375,-0.003814697265625
-0.00171661376953125,-0.0012969970703125
0.00774383544921875,0.00408172607421875
-0.00171661376953125,0.00873565673828125
0.02101898193359375,-0.00030517578125
-0.0096893310546875,0.0054168701171875
0.0035858154296875,-0.0038909912109375
-0.0005340576171875,0.00232696533203125
-0.02559661865234375,0.01934051513671875
0.02971649169921875,-0.00682830810546875
0.0029754638671875,0.00682830810546875
-0.00652313232421875,-0.0122833251953125
-0.0011444091796875,0.004730224609375
0.00148773193359375,-0.01697540283203125
-0.01056671142578125,-0.00354766845703125
-0.02101898193359375,0.002288818359375
0.00598907470703125,-0.005340576171875
0.03269195556640625,-0.0023651123046875
-0.00278472900390625,-0.00835418701171875
-0.0023651123046875,0.01605987548828125
-0.01331329345703125,-0.0133514404296875
-0.00217437744140625,-0.00308990478515625
-0.03574371337890625,-0.00568389892578125
-0.0173187255859375,0.0086212158203125
0.00457763671875,0.0060272216796875
0.011749267578125,0.002288818359375
-0.00301361083984375,-0.0075531005859375
-0.00316619873046875,-0.00087738037109375
-0.0029754638671875,0.00095367431640625
-0.01556396484375,0.0325775146484375
-0.00362396240234375,-0.00301361083984375
-0.0165557861328125,0.00072479248046875
-0.00026702880859375,0.00286102294921875
0.00011444091796875,0.00659942626953125
-0.00980377197265625,-0.0072479248046875
0.0215911865234375,-0.00400543212890625
-0.00091552734375,-0.00576019287109375
-0.0231170654296875,0.01132965087890625
-0.00274658203125,-0.001373291015625
-0.00209808349609375,-0.00209808349609375
0.00278472900390625,0.00469207763671875
0.0135040283203125,0.001068115234375
0.00591278076171875,-0.0045013427734375
0.0113677978515625,0.0048828125
-0.01316070556640625,-0.0069427490234375
-0.00156402587890625,0.0006866455078125
0.00835418701171875,0.009002685546875
0.03086090087890625,-0.0133514404296875
0.002899169921875,0.00457763671875
-0.00225067138671875,-0.00049591064453125
0.00164031982421875,0.00675201416015625
-0.01209259033203125,-0.004730224609375
0.0708770751953125,0.00736236572265625
-0.0046539306640625,3.814697265625e-05
-0.00278472900390625,0.00965118408203125
-0.00209808349609375,-0.006256103515625
0.0183868408203125,0.0505828857421875
-0.0008392333984375,-0.0028228759765625
-0.0087738037109375,-0.00232696533203125
-0.01529693603515625,-0.01407623291015625
0.00217437744140625,-0.0045013427734375
0.0070953369140625,0.00148773193359375
0.01705169677734375,-0.024261474609375
0.03662109375,0.01361846923828125
-0.00125885009765625,0.00499725341796875
-0.02960205078125,-0.0052642822265625
-0.00118255615234375,-0.00949859619140625
0.0078582763671875,-0.018157958984375
0.01071929931640625,0.0067901611328125
0.02361297607421875,0.02079010009765625
0.00026702880859375,-0.01796722412109375
0.007781982421875,0.00675201416015625
0.0147247314453125,0.00156402587890625
-0.008392333984375,0.01148223876953125
-0.0135040283203125,-0.005645751953125
-0.01926422119140625,-0.00095367431640625
0.0054168701171875,-0.0045013427734375
-0.0093841552734375,0.0241851806640625
0.0075531005859375,0.00164031982421875
-0.00762939453125,-0.0043487548828125
0.001068115234375,-0.0098419189453125
0.00453948974609375,0.007476806640625
0.01049041748046875,0.00652313232421875
0.00087738037109375,0.00591278076171875
0.00179290771484375,-0.02651214599609375
-0.0031280517578125,-0.0160980224609375
0.004425048828125,-0.00720977783203125
0.0028228759765625,0.00308990478515625
0.010223388671875,-0.0019073486328125
-0.0060272216796875,0.00606536865234375
-0.003662109375,0.02666473388671875
-0.00507354736328125,-0.00774383544921875
-0.0251007080078125,0.010528564453125
-0.0159454345703125,-0.015411376953125
0.0074005126953125,-0.0008392333984375
0.0116729736328125,0.0022125244140625
-0.00049591064453125,0.0037384033203125
0.025482177734375,-0.008392333984375
-0.00888824462890625,0.0077056884765625
0.00675201416015625,-0.005950927734375
0.01018524169921875,0.009002685546875
-0.00244140625,0.0031280517578125
-0.0019073486328125,0.00858306884765625
0.00030517578125,-0.03154754638671875
0.003509521484375,-0.01514434814453125
0.0084686279296875,-0.00400543212890625
-0.002899169921875,0.0104522705078125
-0.00171661376953125,0.01430511474609375
-0.02056121826171875,0.00202178955078125
-0.0081634521484375,0.01369476318359375
-0.03612518310546875,0.0272369384765625
0.008544921875,0.01293182373046875
-0.00019073486328125,0.00164031982421875
0.02288818359375,0.00148773193359375
-0.00843048095703125,0.01434326171875
-0.0003814697265625,-0.00148773193359375
-0.00732421875,0.0019073486328125
0.0099945068359375,-0.001220703125
-0.0029754638671875,0.00457763671875
7.62939453125e-05,-0.00690460205078125
-0.0092315673828125,0.005340576171875
0.0017547607421875,-0.00492095947265625
0.02132415771484375,0.004119873046875
-0.0006866455078125,-0.00751495361328125
-0.00560760498046875,-0.0005340576171875
-0.0545501708984375,0.00576019287109375
-0.0002288818359375,0.00396728515625
-0.00308990478515625,0.00751495361328125
-0.01445770263671875,0.01132965087890625
-0.01392364501953125,0.0028228759765625
0.012969970703125,0.00064849853515625
0.0057220458984375,0.0054168701171875
0.04016876220703125,-0.00942230224609375
-0.014495849609375,-0.000457763671875
0.01239776611328125,0.006866455078125
-0.02300262451171875,0.0052642822265625
0.00255584716796875,-0.01857757568359375
0.0069427490234375,-0.01346588134765625
0.00751495361328125,-0.02780914306640625
0.0012969970703125,0.030364990234375
0.0014495849609375,-0.01834869384765625
0.01132965087890625,0.00026702880859375
-0.0022125244140625,-0.00064849853515625
0.01003265380859375,0.00492095947265625
0.00324249267578125,-0.00293731689453125
-0.00240325927734375,0.02838134765625
0.01880645751953125,0.00766754150390625
0.0028228759765625,-0.00148773193359375
0.006103515625,0.0025177001953125
0.01708984375,0.0025177001953125
0.0028228759765625,-0.0087738037109375
0.00308990478515625,0.00057220458984375
-0.00606536865234375,0.0141143798828125
0.00102996826171875,0.0061798095703125
-0.0189208984375,-0.0304412841796875
0.0048065185546875,-0.0197601318359375
-0.00774383544921875,-0.00522613525390625
-0.01132965087890625,-0.00362396240234375
-0.0052642822265625,0.00225067138671875
0.06702423095703125,0.0012969970703125
0.0067901611328125,0.02140045166015625
-0.00774383544921875,-0.00865936279296875
-0.0061798095703125,0.003204345703125
-0.00385284423828125,-0.00030517578125
-0.009918212890625,0.0070953369140625
0.013275146484375,-0.0008392333984375
0.01495361328125,-0.0156402587890625
0.00720977783203125,-0.010833740234375
0.0186920166015625,0.003204345703125
0.00125885009765625,-0.00011444091796875
-0.00370025634765625,0.0069427490234375
0.0030517578125,-0.0002288818359375
0.0074005126953125,0.005645751953125
-0.0023651123046875,-0.004425048828125
-0.00156402587890625,-0.0025177001953125
0.01743316650390625,-0.00518798828125
0.0139617919921875,0.00499725341796875
0.003509521484375,0.00164031982421875
0.00400543212890625,-0.0133514404296875
-0.026092529296875,0.009613037109375
-0.04940032958984375,0.00087738037109375
0.0139617919921875,-0.00400543212890625
0.00316619873046875,-0.00713348388671875
-0.00049591064453125,0.01064300537109375
-0.01956939697265625,-0.0020599365234375
0.024261474609375,0.01056671142578125
-0.00385284423828125,-0.00286102294921875
0.0028228759765625,0.00545501708984375
0.044097900390625,-0.00072479248046875
0.013885498046875,0.003814697265625
-0.0213623046875,-0.00499725341796875
-0.0054168701171875,0.0040435791015625
0.01148223876953125,0.00293731689453125
0.00911712646484375,0.0092315673828125
0.00270843505859375,0.009307861328125
-0.00041961669921875,-0.0060272216796875
-0.000457763671875,-0.00316619873046875
0.00591278076171875,0.025634765625
0.00118255615234375,-0.00011444091796875
0.0165557861328125,0.000457763671875
0.01117706298828125,0.016937255859375
0.01644134521484375,0.0308990478515625
-0.02269744873046875,-0.00049591064453125
