time,RGLTMED,RRF,RADDLONG,RST,RTA,RGM,LGLTMED,LRF,LADDLONG,LST,LTA,LGM
0.0,0.0003309412043975186,0.0002505531426138495,0.00037234097553421746,0.001098289811693866,0.0007397985137234031,0.0015683597428402197,0.000894847763487592,0.0008369370009066781,0.0008395801506387275,0.0004240375500151611,0.00046566455486799825,0.00011550520246539617
0.001,0.0003657204679274937,0.00014904889463435001,0.00041300790667432217,0.0010166574010632564,0.0009349945231947567,0.0013249057387638003,0.0009596314042894372,0.0009994573144154943,0.0007311227702775406,0.0004580738401109892,0.0004143774480575891,0.00021285939553426035
0.002,0.00040055519666678076,4.801000733476574e-05,0.00045374114553251623,0.0009337065580094138,0.0011316629311631733,0.001080685146764071,0.0010245711451103807,0.0011619122247362053,0.0006231531321043277,0.00049218187268128,0.0003624788052613106,0.0003104274305834258
0.003,0.0004354237142439875,5.25000874274664e-05,0.0004945147665956008,0.0008494227751966445,0.0013297356448134748,0.0008358280082761909,0.001089626683914797,0.0013241924928164952,0.0005157351169418911,0.0005263392736754922,0.0003099779797793774,0.00040816468652995716
0.004,0.00047030425194637484,0.0001524185307948899,0.000535302685455319,0.0007637910192275584,0.0015291442761529394,0.0005904652065040895,0.0011547575573885567,0.0014861885335323262,0.00040893202774390687,0.0005605235324763121,0.00025688447522127496,0.0005060268260815537
0.005,0.0005051749789842186,0.00025168312563665884,0.0005760786925772592,0.0006767957314380925,0.001729820245407889,0.00034472831767104695,0.0012199232026063184,0.0016477905575696778,0.00030280651036060244,0.0005947120335558801,0.0002032079352752505,0.0006039698677558513
0.006,0.0005400140328244055,0.00035023242373190304,0.0006168164873484412,0.0005884208314736758,0.0019316948839912186,9.874946318697489e-05,0.001285083018903627,0.0018088887134027802,0.00019742047574454973,0.0006288820882931048,0.0001489581341476003,0.0007019502572451654
0.007,0.000574799549507905,0.0004480058111707561,0.0006574897123233656,0.0004986497237654377,0.0021346995367687513,0.00014733883687163902,0.0013501964297604483,0.0019693732289889675,9.283502375137752e-05,0.0006630109668554594,9.41449677375086e-05,0.0007999249379398067
0.008,0.0006095096938752932,0.0005449435917588642,0.0006980719875894172,0.0004074653070106693,0.0023387656633662587,0.0003934038086415222,0.001415222944513576,0.002129134552813297,1.0889631315931674e-05,0.0006970759300540191,3.8778445606966515e-05,0.0008978514204343385
0.009,0.0006441226896326255,0.0006409870682346727,0.0007385369451747011,0.00031484998674897145,0.002543824938266812,0.0006393125674394246,0.0014801222197268224,0.0022880634939333715,0.00011369423327772011,0.0007310542610862196,1.713131620161989e-05,0.0009956878508522824
0.01,0.0006786168491963561,0.0007360786211304824,0.0007788582634248576,0.00022078569111420404,0.0027498093494516436,0.0008849322585870374,0.001544854120059468,0.002446051360695637,0.00021552055463072857,0.0007649232970866642,7.357410145467648e-05,0.0010933930778343724
0.011,0.0007129706032606967,0.0008301617851253258,0.0008190097012796109,0.00012525388983134793,0.002956651295337787,0.0011301301959059996,0.0016093787784837105,0.0026029900978174875,0.00031631146496107507,0.0007986604604121369,0.00013053959908536212,0.0011909267180422339
0.012,0.0007471625300342141,0.0009231813227484728,0.0008589651323833866,2.823561651560677e-05,0.0031642836797639005,0.0013747739977362195,0.0016736566557099257,0.0027587724215526943,0.0004160109971045613,0.000832243289592327,0.00018801740758958463,0.0012882492200341914
0.013,0.0007811713840949656,0.0010150832952977593,0.000898698578966226,7.028850568193331e-05,0.0033726400047746526,0.0016187317203706399,0.0017376485986853637,0.002913291952679123,0.0005145644109498732,0.0008656494698821431,0.0002459970384375752,0.0013853219263753678
0.014,0.0008149761248150551,0.0011058151308393797,0.0009381842454317612,0.00017033823505163836,0.0035816544609565434,0.0018618719888368882,0.0018013158980387906,0.0030664433470682043,0.0006119182547861444,0.0008988568633548339,0.0003044679184863434,0.0014821071338514639
0.015,0.0008485559443060902,0.001195325689157939,0.0009773965515895602,0.0002719336789087084,0.0037912620150852587,0.0021040641249902643,0.001864620344350179,0.0032181224236176916,0.0007080204241010514,0.000931843538477652,0.0003634193913861741,0.0015785681516630925
0.016,0.0008818902948368404,0.0012835653235294185,0.0010163101654706553,0.00037509525777787824,0.004001398494855327,0.002345178272910986,0.0019275242831296115,0.0033682262893525946,0.0008028202177407075,0.000964587799113878,0.00042284071798224523,0.0016746693574839014
0.017,0.0009149589156739452,0.0013704859391962104,0.0010549000356675628,0.0004798436661863488,0.004212000670473753,0.0025850855216202717,0.0019899906683925874,0.003516653461520206,0.0008962683913493715,0.0009970682128973363,0.00048272107571988243,0.001770376251271622
0.018,0.0009477418592964316,0.0014560410484324813,0.0010931414231433816,0.0005861998300839526,0.004423006332907069,0.002823658025146228,0.0020519831147200874,0.003663303986522852,0.0009883172080158073,0.0010292636389285855,0.0005430495570684996,0.001865655506727862
0.019,0.0009802195169355417,0.0015401858220996775,0.0011310099324585896,0.0006941848609213259,0.004634354368574704,0.003060769119983235,0.002113465947691637,0.003808079555548874,0.0010789204860629491,0.0010611532547457074,0.0006038151669853444,0.0019604750203097536
0.02,0.001012372643392966,0.0016228771376062918,0.0011684815423684608,0.0008038200064266522,0.004845984830282213,0.0032962934399971278,0.0021744042525790553,0.003950883616778401,0.0011680336439265694,0.001092716582526435,0.0006650068194462795,0.0020548039577030805
0.021,0.0010441823810928398,0.0017040736232026767,0.001205532635747737,0.000915126598129733,0.005057839004188352,0.003530107028832487,0.0022347639211883516,0.004091621484053196,0.0012556137420766745,0.0011239335144817598,0.0007266133330768763,0.0021486127976707396
0.022,0.0010756302833259414,0.001783735698558262,0.0012421400288020307,0.0010281259956916426,0.0052698594726022525,0.0037620874498781346,0.0022945116967375465,0.004230200441911483,0.0013416195219441256,0.001154784337404728,0.0007886234259228045,0.0022418733731912944
0.023,0.001106698336649093,0.0018618256115820585,0.0012782809995277103,0.0011428395281116918,0.005481990172409877,0.003992113893843435,0.002353615216658914,0.004366529846904619,0.0014260114418254255,0.0011852497563431606,0.0008510257094037082,0.0023345589098000535
0.024,0.0011373689824090423,0.0019383074714576102,0.001313933315383476,0.0012592884319013466,0.005694176448929638,0.004220067283992509,0.002412043053215566,0.004500521225134951,0.001508751709749885,0.0012153109173720432,0.0009138086814993567,0.002426644061041216
0.025,0.001167625137367093,0.002013147277873156,0.001349075260137003,0.0013774937863364433,0.005906365104994195,0.004445830379077939,0.0024697647518252775,0.0046320883659798865,0.0015898043133049993,0.0012449494294494387,0.0009769607192207817,0.002518104940937088
0.026,0.0011974502134069684,0.0020863129464380177,0.0013836856598497744,0.0014974764459234334,0.006118504445050157,0.00466928787401121,0.0025267508669891124,0.004761147411992176,0.0016691350464280775,0.001274147385347411,0.0010404700704224133,0.0026089191533824616
0.027,0.001226828136312865,0.0021577743302857747,0.001417743907963987,0.0016192569702392805,0.006330544314063008,0.00489032649830411,0.0025829729957278606,0.004887616944987083,0.0017467115331840364,0.0013028873816549828,0.0011043248450139241,0.0026990658183805435
0.028,0.0012557433636073278,0.0022275032378735603,0.0014512299894571953,0.0017428555513238782,0.006542436131015,0.0051088351123120546,0.0026384038084359004,0.005011418068341139,0.0018225032485589506,0.00133115253785273,0.0011685130056327576,0.0027885255950503623
0.029,0.0012841809014398388,0.0022954734469982953,0.0014841245040318513,0.0018682919388174396,0.006754132916791013,0.005324704801304747,0.00269301707707167,0.0051324744855350875,0.0018964815363054317,0.0013589265144587524,0.0012330223578406014,0.002877280701351489
