Time,RGLTMED,RRF,RADDLONG,RBF,RTA,RGM
0.0,0.0006225805940418603,0.0037086906545017854,0.0011958959971074543,-0.0014219640244599193,0.003877755267712307,-0.0007526448151170091
0.001,0.000655204150047141,0.003781376239926931,0.0012427453857876698,-0.0012774108798393816,0.004098024521114435,-0.00045562284340795034
0.002,0.0006879490548495237,0.003853782483173871,0.0012896778382467868,-0.0011318077415884604,0.004320797638228134,-0.0001584376976305964
0.003,0.000720792243478342,0.003925842476868915,0.001336660639630564,-0.0009851755868394566,0.004545990011082119,0.00013874465767918628
0.004,0.0007537104330135849,0.003997489251103064,0.0013836609543063842,-0.0008375344666980626,0.004773515632413025,0.0004357582266531224
0.005,0.0007866801580554952,0.004068655886506095,0.001430645880775109,-0.0006889034596567216,0.005003287247663742,0.000732437193045767
0.006,0.0008196778064023401,0.004139275627795919,0.0014775825069123887,-0.0005393006284091076,0.005235216509730654,0.0010286161294530496
0.007,0.0008526796548031019,0.004209281997416705,0.001524437965358217,-0.0003887429802472659,0.005469214136020472,0.0013241302042547622
0.008,0.0008856619046776754,0.0042786089089000435,0.0015711794888863923,-0.00023724643120841656,0.005705190067378121,0.0016188153858254267
0.009,0.0009186007177223706,0.0043471907796067705,0.0016177744655991684,-8.482577412696533e-05,0.005943053628446592,0.00191250864363784
0.01,0.0009514722513385948,0.004414962642530046,0.001664190493806282,6.850534926194183e-05,0.006182713689024052,0.002205048145949429
0.011,0.0009842526938352518,0.004481860256858197,0.0017103954364623172,0.00022273447202945126,0.006424078825992207,0.002496273453809022
0.012,0.0010169182993619386,0.004547820217008749,0.001756357475051132,0.00037785032144166137,0.006667057485398316,0.002786025711151188
0.013,0.0010494454225327145,0.004612780059856028,0.0018020451628181942,0.0005338428339103763,0.006911558144278302,0.0030741478307636716
0.014,0.0010818105527006224,0.004676678369885367,0.0018474274772593406,0.0006907031653959636,0.007157489471811226,0.003360484675931131
0.015,0.0011139903478422557,0.004739454882017253,0.0018924738717782247,0.0008484236971626435,0.007404760489400305,0.0036448832375806242
0.016,0.0011459616680102903,0.004801050581853489,0.0019371543264264073,0.0010069980367998685,0.0076532807292845695,0.003927192806777413
0.017,0.001177701608310572,0.004861407803102315,0.00198143939764098,0.0011664210144416054,0.007902960391293368,0.0042072651424389625
0.018,0.0012091875313593099,0.004920470321938439,0.0020253002668950133,0.0013266886741366962,0.008153710497355313,0.00448495463415047
0.019,0.0012403970991753475,0.0049781834480481435,0.0020687087881760776,0.001487798260343478,0.008405443043361346,0.004760118459977516
0.02,0.001271308304462573,0.005034494112103123,0.002111637534208649,0.00164974819953733,0.00865807114796358,0.005032616739177745
0.021,0.0013018995012385518,0.0050893509494052335,0.0021540598413391384,0.0018125380769323006,0.008911509197876295,0.005302312679711689
0.022,0.0013321494347678638,0.005142704379453347,0.002195949853008131,0.0019761686083315704,0.009165672989239414,0.00556907272044643
0.023,0.0013620372707629342,0.005194506681205099,0.002237282561741751,0.0021406416071387637,0.009420479864606599,0.00583276666794101
0.024,0.0013915426238210304,0.005244712063836634,0.0022780338495998506,0.002305959946583238,0.009675848845121647,0.006093267827703726
0.025,0.0014206455850722386,0.0052932767328353865,0.0023181805270209442,0.0024721275172382073,0.00993170075744253,0.006350453129819045
0.026,0.001449326749018193,0.005340158951287377,0.0023577003700028997,0.0026391491799417216,0.010187958354965554,0.006604203248852096
0.027,0.0014775672395444064,0.005385319096238266,0.0023965721555565954,0.002807030714263557,0.01044454643290103,0.006854402717946588
